Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
46  (k),28/04/2019,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
47  (k),02/05/2019,2nd,Sunrisers Hyderabad,Wankhede Stadium,did not bowl,,,,,,0,
48  (k),05/05/2019,1st,Kolkata Knight Riders,Wankhede Stadium,did not bowl,,,,,,0,
49  (k),07/05/2019,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
50  (k),12/05/2019,2nd,Chennai Super Kings,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
51  (k),19/09/2020,2nd,Chennai Super Kings,Sheikh Zayed Stadium,did not bowl,,,,,,0,
52  (k),23/09/2020,2nd,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,,,0,
53  (k),28/09/2020,1st,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bowl,,,,,,0,
54  (k),01/10/2020,2nd,Punjab Kings,Sheikh Zayed Stadium,did not bowl,,,,,,0,
55  (k),04/10/2020,2nd,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bowl,,,,,,0,
56  (k),06/10/2020,2nd,Rajasthan Royals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
57  (k),11/10/2020,1st,Delhi Capitals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
58  (k),16/10/2020,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,,,0,
59  (k),18/10/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
60  (k),23/10/2020,1st,Chennai Super Kings,Sharjah Cricket Stadium,did not bowl,,,,,,0,
61  (k),25/10/2020,2nd,Rajasthan Royals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
62  (k),28/10/2020,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,,,0,
