Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
43,10/05/2012,1st,Rajasthan Royals,Sawai Mansingh Stadium,B J Hodge (lbw),2.0,1/13,,22.57,6.16,42,23.17
44,12/05/2012,1st,Delhi Capitals,MA Chidambaram Stadium,Y Venugopal Rao (c J A Morkel),4.0,1/17,,22.60,6.11,43,23.02
45,14/05/2012,1st,Kolkata Knight Riders,Eden Gardens,Y K Pathan (c D J J Bravo),4.0,1/26,,22.64,6.12,44,23.09
46,17/05/2012,2nd,Punjab Kings,Himachal Pradesh Cricket Association Stadium,,4.0,0/27,,23.18,6.14,44,23.70
47,23/05/2012,2nd,Mumbai Indians,M Chinnaswamy Stadium,A T Rayudu (c M Vijay),3.0,1/18,,23.07,6.13,45,23.58
48,25/05/2012,2nd,Delhi Capitals,MA Chidambaram Stadium,A D Russell (c D J J Bravo),3.5,3/23,,22.10,6.13,46,22.58
,,,,,D P M D Jayawardene (b),,,,,,47,
,,,,,U T Yadav (b),,,,,,48,
49,27/05/2012,2nd,Kolkata Knight Riders,MA Chidambaram Stadium,Y K Pathan (c S Badrinath),4.0,1/41,,22.14,6.22,49,22.96
50,06/04/2013,1st,Mumbai Indians,MA Chidambaram Stadium,D R Smith (c D J J Bravo),4.0,1/21,,22.18,6.20,50,22.92
51,10/04/2013,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,D J Hussey (c D J J Bravo),3.0,1/22,,22.10,6.22,51,22.90
52,13/04/2013,1st,Royal Challengers Bengaluru,MA Chidambaram Stadium,M A Agarwal (st M S Dhoni),4.0,1/28,,22.13,6.23,52,23.00
53,15/04/2013,1st,Pune Warriors,MA Chidambaram Stadium,,4.0,0/24,,22.60,6.23,52,23.46
54,18/04/2013,2nd,Delhi Capitals,Arun Jaitley Stadium,A B Agarkar (c D J J Bravo),4.0,2/18,,22.20,6.20,53,22.93
,,,,,M Morkel (b),,,,,,54,
55,20/04/2013,1st,Kolkata Knight Riders,Eden Gardens,D B  Das (lbw),4.0,2/21,,21.84,6.18,55,22.48
,,,,,M K Tiwary (c M M Sharma),,,,,,56,
56,22/04/2013,1st,Rajasthan Royals,MA Chidambaram Stadium,A M Rahane (b),4.0,2/20,,21.50,6.15,57,22.05
,,,,,D H  Yagnik (c & b),,,,,,58,
57,25/04/2013,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,A Mishra (c D J J Bravo),4.0,1/21,,21.54,6.14,59,22.03
58,28/04/2013,2nd,Kolkata Knight Riders,MA Chidambaram Stadium,,3.0,0/26,,21.85,6.17,59,22.47
59,30/04/2013,2nd,Pune Warriors,Maharashtra Cricket Association Stadium,,2.0,0/20,,22.05,6.21,59,22.81
60,02/05/2013,2nd,Punjab Kings,MA Chidambaram Stadium,D J Hussey (c D J J Bravo),4.0,1/33,,22.08,6.24,60,22.98
61,05/05/2013,1st,Mumbai Indians,Wankhede Stadium,A T Rayudu (b),2.0,1/11,,21.92,6.24,61,22.79
62,08/05/2013,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,K C Sangakkara (c C H Morris),4.0,1/23,,21.95,6.23,62,22.79
63,12/05/2013,2nd,Rajasthan Royals,Sawai Mansingh Stadium,,1.0,0/23,,22.05,6.30,62,23.16
64,14/05/2013,2nd,Delhi Capitals,MA Chidambaram Stadium,J Botha (c J O Holder),4.0,2/19,,21.73,6.28,63,22.73
,,,,,R E van der Merwe (c S K Raina),,,,,,64,
65,18/05/2013,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,2.0,0/21,,21.92,6.31,64,23.06
66,21/05/2013,2nd,Mumbai Indians,Arun Jaitley Stadium,,2.0,0/17,,22.11,6.33,64,23.33
67,26/05/2013,1st,Mumbai Indians,Eden Gardens,,3.0,0/22,,22.39,6.34,64,23.67
68,18/04/2014,2nd,Punjab Kings,Sheikh Zayed Stadium,C A Pujara (lbw),4.0,2/41,,22.08,6.41,65,23.58
,,,,,A R Patel (lbw),,,,,,66,
69,21/04/2014,2nd,Delhi Capitals,Sheikh Zayed Stadium,K D Karthik (b),2.0,2/3,,21.60,6.37,67,22.93
,,,,,Mohammed Shami (c B B McCullum),,,,,,68,
70,23/04/2014,2nd,Rajasthan Royals,Dubai International Cricket Stadium,A M Rahane (c M  Manhas),3.5,1/27,,21.62,6.38,69,22.99
71,25/04/2014,1st,Mumbai Indians,Dubai International Cricket Stadium,,4.0,0/20,,21.97,6.36,69,23.28
72,27/04/2014,1st,Sunrisers Hyderabad,Sharjah Cricket Stadium,,4.0,0/17,,22.32,6.32,69,23.52
73,02/05/2014,2nd,Kolkata Knight Riders,JSCA International Stadium Complex,J H Kallis (c M  Manhas),4.0,1/21,,22.34,6.31,70,23.49
74,05/05/2014,1st,Delhi Capitals,Arun Jaitley Stadium,L R Shukla (c I C Pandey),4.0,1/29,,22.37,6.32,71,23.56
75,07/05/2014,1st,Punjab Kings,Barabati Stadium,,2.0,0/38,,22.54,6.42,71,24.10
76,10/05/2014,1st,Mumbai Indians,Wankhede Stadium,L M P Simmons (c F du Plessis),4.0,3/30,,21.95,6.43,72,23.53
,,,,,R G Sharma (c S K Raina),,,,,,73,
,,,,,K A Pollard (c S K Raina),,,,,,74,
77,13/05/2014,1st,Rajasthan Royals,JSCA International Stadium Complex,Ankit Sharma (c D R Smith),4.0,1/39,,21.97,6.48,75,23.73
78,18/05/2014,2nd,Royal Challengers Bengaluru,JSCA International Stadium Complex,P A Patel (c S K Raina),4.0,2/16,,21.71,6.44,76,23.32
,,,,,C H Gayle (b),,,,,,77,
79,20/05/2014,2nd,Kolkata Knight Riders,Eden Gardens,,4.0,0/24,,22.03,6.44,77,23.64
80,22/05/2014,2nd,Sunrisers Hyderabad,JSCA International Stadium Complex,,4.0,0/29,,22.34,6.45,77,24.01
81,24/05/2014,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Y V  Takawale (lbw),4.0,1/33,,22.36,6.47,78,24.13
82,28/05/2014,1st,Mumbai Indians,Brabourne Stadium,C J Anderson (c I C Pandey),4.0,1/26,,22.38,6.48,79,24.15
83,30/05/2014,1st,Punjab Kings,Wankhede Stadium,G J Maxwell (c S K Raina),4.0,1/44,,22.40,6.54,80,24.40
84,09/04/2015,2nd,Delhi Capitals,MA Chidambaram Stadium,N M Coulter-Nile (b),4.0,1/25,,22.42,6.53,81,24.41
85,11/04/2015,2nd,Sunrisers Hyderabad,MA Chidambaram Stadium,N V Ojha (c M M Sharma),4.0,1/22,,22.44,6.52,82,24.38
86,17/04/2015,1st,Mumbai Indians,Wankhede Stadium,,1.0,0/13,,22.51,6.54,82,24.54
87,19/04/2015,2nd,Rajasthan Royals,Narendra Modi Stadium,,2.0,0/21,,22.66,6.57,82,24.79
88,22/04/2015,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,1.0,0/17,,22.73,6.60,82,25.00
89,25/04/2015,2nd,Punjab Kings,MA Chidambaram Stadium,M Vijay (c D J J Bravo),4.0,2/14,,22.48,6.56,83,24.57
,,,,,A R Patel (st M S Dhoni),,,,,,84,
90,28/04/2015,2nd,Kolkata Knight Riders,MA Chidambaram Stadium,R V Uthappa (c B B McCullum),2.0,2/5,,22.09,6.53,85,24.06
,,,,,M K Pandey (c D J J Bravo),,,,,,86,
91,08/05/2015,2nd,Mumbai Indians,MA Chidambaram Stadium,P A Patel (c F du Plessis),4.0,2/17,,21.86,6.51,87,23.70
,,,,,L M P Simmons (c D R Smith),,,,,,88,
92,10/05/2015,2nd,Rajasthan Royals,MA Chidambaram Stadium,did not bowl,,,,21.86,6.51,88,23.70
93,12/05/2015,2nd,Delhi Capitals,Shaheed Veer Narayan Sing International Stadium,,4.0,0/24,,22.14,6.50,88,23.98
94,16/05/2015,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,Gurkeerat Singh (st M S Dhoni),4.0,1/14,,22.16,6.46,89,23.87
95,19/05/2015,1st,Mumbai Indians,Wankhede Stadium,,3.0,0/22,,22.36,6.47,89,24.11
96,22/05/2015,1st,Royal Challengers Bengaluru,JSCA International Stadium Complex,Mandeep Singh (c M E K Hussey),4.0,1/13,,22.38,6.43,90,23.99
97,24/05/2015,1st,Mumbai Indians,Eden Gardens,,2.0,0/21,,22.51,6.46,90,24.22
98,09/04/2016,1st,Mumbai Indians,Wankhede Stadium,A T Rayudu (c F du Plessis),1.0,1/7,,22.33,6.46,91,24.03
99,14/04/2016,2nd,Gujarat Lions,Saurashtra Cricket Association Stadium,,4.0,0/26,,22.59,6.46,91,24.32
100,17/04/2016,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,,4.0,0/27,,22.86,6.46,91,24.62
101,22/04/2016,1st,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,,3.0,0/22,,23.05,6.47,91,24.86
102,24/04/2016,2nd,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,,2.0,0/21,,23.19,6.49,91,25.09
103,26/04/2016,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,D J Hooda (c †M S Dhoni),4.0,1/14,,23.20,6.46,92,24.97
104,29/04/2016,2nd,Gujarat Lions,Maharashtra Cricket Association Stadium,,4.0,0/37,,23.46,6.49,92,25.37
105,01/05/2016,2nd,Mumbai Indians,Maharashtra Cricket Association Stadium,A T Rayudu (c A M Rahane),3.0,1/21,,23.40,6.49,93,25.32
106,05/05/2016,1st,Delhi Capitals,Arun Jaitley Stadium,,4.0,0/34,,23.66,6.52,93,25.69
107,07/05/2016,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,1.0,0/7,,23.72,6.52,93,25.76
108,10/05/2016,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,S Dhawan (c S S Tiwary),4.0,1/16,,23.72,6.49,94,25.66
109,14/05/2016,2nd,Kolkata Knight Riders,Eden Gardens,R V Uthappa (st M S Dhoni),2.0,2/30,,23.35,6.54,95,25.44
,,,,,G Gambhir (lbw),,,,,,96,
110,17/05/2016,1st,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,,4.0,0/23,,23.60,6.53,96,25.68
111,21/05/2016,1st,Punjab Kings,Dr YS Rajasekhara Reddy Cricket Stadium,H M Amla (c G J Bailey),4.0,4/34,,22.90,6.55,97,24.99
,,,,,M Vijay (b),,,,,,98,
,,,,,Gurkeerat Singh (c D L Chahar),,,,,,99,
,,,,,D A Miller (lbw),,,,,,100,
112  (c),08/04/2018,1st,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,R Tewatia (lbw),4.0,1/23,,22.91,6.54,101,24.97
113  (c),13/04/2018,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Q de Kock (b),4.0,2/30,,22.70,6.55,102,24.78
,,,,,S N Khan (c K K Nair),,,,,,103,
114  (c),15/04/2018,2nd,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,S W Billings (lbw),4.0,1/32,,22.71,6.56,104,24.85
115  (c),19/04/2018,2nd,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,,4.0,0/53,,22.94,6.63,104,25.36
116  (c),21/04/2018,1st,Kolkata Knight Riders,Eden Gardens,R V Uthappa (c K K Nair),4.0,1/33,,22.95,6.65,105,25.43
117  (c),23/04/2018,2nd,Delhi Capitals,Arun Jaitley Stadium,,4.0,0/19,,23.18,6.63,105,25.61
118  (c),26/04/2018,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,4.0,0/34,,23.41,6.65,105,25.93
119  (c),04/05/2018,2nd,Mumbai Indians,Holkar Cricket Stadium,,4.0,0/23,,23.64,6.64,105,26.15
120  (c),06/05/2018,1st,Rajasthan Royals,Holkar Cricket Stadium,D J M Short (c A J Tye),4.0,1/30,,23.64,6.65,106,26.19
121  (c),08/05/2018,1st,Rajasthan Royals,Sawai Mansingh Stadium,,4.0,0/34,,23.87,6.66,106,26.51
122  (c),12/05/2018,1st,Kolkata Knight Riders,Holkar Cricket Stadium,,2.4,0/36,,24.02,6.71,106,26.85
123  (c),14/05/2018,2nd,Royal Challengers Bengaluru,Holkar Cricket Stadium,,1.0,0/9,,24.08,6.71,106,26.93
124  (c),16/05/2018,1st,Mumbai Indians,Wankhede Stadium,K A Pollard (c A J Finch),3.0,2/18,,23.80,6.71,107,26.60
,,,,,B C J Cutting (c A R Patel),,,,,,108,
125  (c),20/05/2018,2nd,Chennai Super Kings,Maharashtra Cricket Association Stadium,Harbhajan Singh (lbw),4.0,2/36,,23.58,6.73,109,26.45
,,,,,D L Chahar (c M M Sharma),,,,,,110,
126  (c),25/03/2019,2nd,Rajasthan Royals,Sawai Mansingh Stadium,A M Rahane (b),4.0,1/20,,23.59,6.71,111,26.39
127  (c),27/03/2019,1st,Kolkata Knight Riders,Eden Gardens,,4.0,0/47,,23.80,6.76,111,26.81
128  (c),30/03/2019,1st,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,,4.0,0/26,,24.02,6.76,111,27.05
129  (c),01/04/2019,2nd,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,P P Shaw (c †K L Rahul),4.0,2/31,,23.81,6.77,112,26.84
,,,,,S Dhawan (lbw),,,,,,113,
130  (c),06/04/2019,1st,Chennai Super Kings,MA Chidambaram Stadium,S R Watson (c S M Curran),4.0,3/23,,23.40,6.76,114,26.34
,,,,,F du Plessis (c D A Miller),,,,,,115,
,,,,,S K Raina (b),,,,,,116,
131  (c),08/04/2019,1st,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,V Shankar (c †K L Rahul),4.0,1/30,,23.40,6.76,117,26.38
132  (c),10/04/2019,2nd,Mumbai Indians,Wankhede Stadium,Q de Kock (c D A Miller),4.0,1/37,,23.41,6.78,118,26.47
133  (c),13/04/2019,2nd,Royal Challengers Bengaluru,Punjab Cricket Association IS Bindra Stadium,P A Patel (c M A Agarwal),4.0,1/30,,23.41,6.79,119,26.50
134  (c),16/04/2019,2nd,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,S V Samson (b),4.0,2/24,,23.22,6.78,120,26.26
,,,,,R A Tripathi (c M A Agarwal),,,,,,121,
135  (c),20/04/2019,2nd,Delhi Capitals,Arun Jaitley Stadium,,3.0,0/26,,23.37,6.80,121,26.47
136  (c),24/04/2019,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,M M Ali (b),4.0,1/15,,23.38,6.77,122,26.38
137  (c),29/04/2019,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,M K Pandey (c Mohammed Shami),4.0,2/30,,23.19,6.78,123,26.19
,,,,,D A Warner (c Mujeeb Ur Rahman),,,,,,124,
138  (c),03/05/2019,2nd,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,R V Uthappa (c M A Agarwal),4.0,1/38,,23.20,6.80,125,26.29
139  (c),05/05/2019,1st,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,,4.0,0/23,,23.39,6.79,125,26.47
140,20/09/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,K K Nair (c P P Shaw),1.0,2/2,,23.07,6.78,126,26.07
,,,,,N Pooran (b),,,,,,127,
141,03/10/2020,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,,2.0,0/26,,23.17,6.81,127,26.28
142,05/10/2020,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,D Padikkal (c M P Stoinis),4.0,1/26,,23.17,6.80,128,26.27
143,09/10/2020,2nd,Rajasthan Royals,Sharjah Cricket Stadium,J C Buttler (c S Dhawan),4.0,2/22,,23.00,6.79,129,26.04
,,,,,M K Lomror (c A R Patel),,,,,,130,
144,11/10/2020,2nd,Mumbai Indians,Sheikh Zayed Stadium,Q de Kock (c P P Shaw),4.0,1/35,,23.01,6.81,131,26.11
145,14/10/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,S P D Smith (c & b),4.0,1/17,,23.02,6.79,132,26.04
146,17/10/2020,1st,Chennai Super Kings,Sharjah Cricket Stadium,,3.0,0/30,,23.15,6.81,132,26.27
147,20/10/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,C H Gayle (b),4.0,1/27,,23.16,6.81,133,26.27
148,24/10/2020,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,,3.0,0/45,,23.29,6.85,133,26.61
149,27/10/2020,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,D A Warner (c A R Patel),3.0,1/35,,23.25,6.88,134,26.67
150,31/10/2020,2nd,Mumbai Indians,Dubai International Cricket Stadium,,4.0,0/18,,23.43,6.86,134,26.81
151,02/11/2020,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,V Kohli (c M P Stoinis),4.0,1/18,,23.44,6.85,135,26.74
152,05/11/2020,1st,Mumbai Indians,Dubai International Cricket Stadium,R G Sharma (lbw),4.0,3/29,,23.10,6.85,136,26.37
,,,,,Q de Kock (c S Dhawan),,,,,,137,
,,,,,K A Pollard (c K Rabada),,,,,,138,
153,08/11/2020,2nd,Sunrisers Hyderabad,Sheikh Zayed Stadium,,3.0,0/33,,23.23,6.87,138,26.61
154,10/11/2020,2nd,Mumbai Indians,Dubai International Cricket Stadium,,4.0,0/28,,23.41,6.87,138,26.81
155,10/04/2021,1st,Chennai Super Kings,Wankhede Stadium,M M Ali (c S Dhawan),4.0,1/47,,23.41,6.91,139,26.96
156,15/04/2021,2nd,Rajasthan Royals,Wankhede Stadium,,3.0,0/14,,23.54,6.90,139,27.06
157,18/04/2021,1st,Punjab Kings,Wankhede Stadium,,4.0,0/28,,23.71,6.90,139,27.26
158,20/04/2021,1st,Mumbai Indians,MA Chidambaram Stadium,,4.0,0/31,,23.88,6.90,139,27.48
159,25/04/2021,2nd,Sunrisers Hyderabad,MA Chidambaram Stadium,,4.0,0/27,,24.06,6.90,139,27.68
160,22/09/2021,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,,2.5,0/22,,24.18,6.91,139,27.83
161,25/09/2021,2nd,Rajasthan Royals,Sheikh Zayed Stadium,D A Miller (st R R Pant),4.0,1/20,,24.18,6.89,140,27.78
162,28/09/2021,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,E J G Morgan (c Lalit Yadav),4.0,1/24,,24.18,6.89,141,27.75
163,02/10/2021,1st,Mumbai Indians,Sharjah Cricket Stadium,J Yadav (c S P D Smith),4.0,1/41,,24.18,6.91,142,27.85
164,04/10/2021,1st,Chennai Super Kings,Dubai International Cricket Stadium,R V Uthappa (c & b),4.0,1/20,,24.17,6.90,143,27.79
165,08/10/2021,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,,1.0,0/11,,24.22,6.90,143,27.87
166,10/10/2021,2nd,Chennai Super Kings,Dubai International Cricket Stadium,,2.0,0/19,,24.30,6.91,143,28.00
167,13/10/2021,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,Shakib Al Hasan (lbw),3.5,2/27,,24.12,6.91,144,27.80
,,,,,S P Narine (c A R Patel),,,,,,145,
168,29/03/2022,2nd,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,,4.0,0/21,,24.29,6.90,145,27.94
169,02/04/2022,2nd,Mumbai Indians,Dr DY Patil Sports Academy,Tilak Varma (b),4.0,1/30,,24.29,6.91,146,27.96
170,05/04/2022,2nd,Royal Challengers Bengaluru,Wankhede Stadium,,4.0,0/39,,24.45,6.93,146,28.23
171,10/04/2022,2nd,Lucknow Super Giants,Wankhede Stadium,,4.0,0/20,,24.62,6.91,146,28.36
172,14/04/2022,1st,Gujarat Titans,Dr DY Patil Sports Academy,,4.0,0/33,,24.78,6.92,146,28.59
173,18/04/2022,2nd,Kolkata Knight Riders,Brabourne Stadium,A D Russell (b),4.0,1/38,,24.78,6.94,147,28.65
174,22/04/2022,2nd,Delhi Capitals,Wankhede Stadium,S N Khan (c M Prasidh Krishna),4.0,2/32,,24.60,6.95,148,28.48
,,,,,P P Shaw (c T A Boult),,,,,,149,
175,26/04/2022,2nd,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,R M Patidar (b),4.0,3/17,,24.28,6.93,150,28.03
,,,,,S S Prabhudessai (c R Parag),,,,,,151,
,,,,,Shahbaz Ahmed (c R Parag),,,,,,152,
176,30/04/2022,2nd,Mumbai Indians,Dr DY Patil Sports Academy,R G Sharma (c D J Mitchell),4.0,1/21,,24.27,6.92,153,27.99
177,02/05/2022,2nd,Kolkata Knight Riders,Wankhede Stadium,,4.0,0/33,,24.43,6.93,153,28.20
178,07/05/2022,1st,Punjab Kings,Wankhede Stadium,S Dhawan (c J C Buttler),4.0,1/32,,24.43,6.93,154,28.23
179,11/05/2022,2nd,Delhi Capitals,Dr DY Patil Sports Academy,,4.0,0/32,,24.58,6.94,154,28.44
180,15/05/2022,2nd,Lucknow Super Giants,Brabourne Stadium,K H Pandya (c R Parag),4.0,1/24,,24.58,6.93,155,28.41
181,20/05/2022,1st,Chennai Super Kings,Brabourne Stadium,D P Conway (lbw),4.0,1/28,,24.58,6.93,156,28.40
182,24/05/2022,2nd,Gujarat Titans,Eden Gardens,,4.0,0/40,,24.73,6.95,156,28.66
