Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
70,22/04/2023,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,,1.0,0/8,,26.13,7.92,32,34.50
71,25/04/2023,2nd,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,26.13,7.92,32,34.50
72,29/04/2023,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,26.13,7.92,32,34.50
73,02/05/2023,1st,Delhi Capitals,Narendra Modi Stadium,did not bowl,,,,26.13,7.92,32,34.50
74,05/05/2023,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,26.13,7.92,32,34.50
75,07/05/2023,2nd,Lucknow Super Giants,Narendra Modi Stadium,did not bowl,,,,26.13,7.92,32,34.50
76,12/05/2023,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,26.13,7.92,32,34.50
77,15/05/2023,2nd,Sunrisers Hyderabad,Narendra Modi Stadium,,1.1,0/7,,26.34,7.91,32,34.72
78,21/05/2023,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,26.34,7.91,32,34.72
79,23/05/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,26.34,7.91,32,34.72
80,26/05/2023,2nd,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
81,29/05/2023,2nd,Chennai Super Kings,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
82,24/03/2024,2nd,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
83,26/03/2024,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,26.34,7.91,32,34.72
84,31/03/2024,1st,Sunrisers Hyderabad,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
85,04/04/2024,2nd,Punjab Kings,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
86,07/04/2024,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,26.34,7.91,32,34.72
87,10/04/2024,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,26.34,7.91,32,34.72
88,17/04/2024,2nd,Delhi Capitals,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
89,21/04/2024,1st,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,26.34,7.91,32,34.72
90,24/04/2024,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,26.34,7.91,32,34.72
91,28/04/2024,2nd,Royal Challengers Bengaluru,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
92,04/05/2024,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,26.34,7.91,32,34.72
93,10/05/2024,2nd,Chennai Super Kings,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
94,25/03/2025,1st,Punjab Kings,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
95,29/03/2025,2nd,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
96,02/04/2025,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,26.34,7.91,32,34.72
97,06/04/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,26.34,7.91,32,34.72
98,09/04/2025,2nd,Rajasthan Royals,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
99,12/04/2025,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,26.34,7.91,32,34.72
100,19/04/2025,1st,Delhi Capitals,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
101,21/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,26.34,7.91,32,34.72
102,28/04/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,26.34,7.91,32,34.72
103,02/05/2025,2nd,Sunrisers Hyderabad,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
104,06/05/2025,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,26.34,7.91,32,34.72
105,18/05/2025,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,26.34,7.91,32,34.72
106,22/05/2025,1st,Lucknow Super Giants,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
107,25/05/2025,1st,Chennai Super Kings,Narendra Modi Stadium,did not bowl,,,,26.34,7.91,32,34.72
