Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
39,09/05/2024,1st,Royal Challengers Bengaluru,Himachal Pradesh Cricket Association Stadium,,3.0,0/28,,23.45,9.14,11,35.73
40,22/03/2025,1st,Kolkata Knight Riders,Eden Gardens,,2.0,0/14,,24.55,9.04,11,37.00
41,28/03/2025,2nd,Chennai Super Kings,MA Chidambaram Stadium,S M Curran (c K H Pandya),4.0,2/28,,22.62,8.88,12,33.46
,,,,,R Ashwin (c P D Salt),,,,,,13,
42,02/04/2025,2nd,Gujarat Titans,M Chinnaswamy Stadium,,1.0,0/12,,23.08,8.94,13,34.38
43,07/04/2025,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,23.08,8.94,13,34.38
44,10/04/2025,2nd,Delhi Capitals,M Chinnaswamy Stadium,,1.0,0/14,,23.54,9.04,13,35.46
45,13/04/2025,1st,Rajasthan Royals,Sawai Mansingh Stadium,,1.0,0/8,,24.00,9.02,13,36.08
46,18/04/2025,2nd,Punjab Kings,M Chinnaswamy Stadium,did not bowl,,,,24.00,9.02,13,36.08
47,27/05/2025,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,24.00,9.02,13,36.08
48,29/05/2025,1st,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,24.00,9.02,13,36.08
