Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
42,24/04/2018,1st,Sunrisers Hyderabad,Wankhede Stadium,M K Pandey (c R G Sharma),3.0,2/20,,25.53,8.94,16,38.06
,,,,,K S Williamson (c †Ishan Kishan),,,,,,17,
43,28/04/2018,1st,Chennai Super Kings,Maharashtra Cricket Association Stadium,S W Billings (c B C J Cutting),4.0,1/39,,25.44,8.99,18,38.11
44,01/05/2018,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Mandeep Singh (c S A Yadav),3.0,3/28,,22.67,9.00,19,34.00
,,,,,V Kohli (c K A Pollard),,,,,,20,
,,,,,Washington Sundar (c R G Sharma),,,,,,21,
45,04/05/2018,1st,Punjab Kings,Holkar Cricket Stadium,M A Agarwal (c K H Pandya),4.0,1/44,,22.73,9.10,22,34.45
46,06/05/2018,2nd,Kolkata Knight Riders,Wankhede Stadium,Shubman Gill (c K H Pandya),4.0,2/19,,21.83,8.90,23,32.38
,,,,,N Rana (c J J Bumrah),,,,,,24,
47,09/05/2018,2nd,Kolkata Knight Riders,Eden Gardens,A D Russell (c M Markande),3.0,2/16,,20.85,8.78,25,30.50
,,,,,N Rana (c B C J Cutting),,,,,,26,
48,13/05/2018,2nd,Rajasthan Royals,Wankhede Stadium,A M Rahane (c S A Yadav),4.0,2/52,,20.21,8.96,27,30.18
,,,,,S V Samson (c sub),,,,,,28,
49,16/05/2018,2nd,Punjab Kings,Wankhede Stadium,,4.0,0/42,,21.07,9.02,28,31.68
50,20/05/2018,1st,Delhi Capitals,Arun Jaitley Stadium,,4.0,0/36,,21.93,9.02,28,32.96
51,24/03/2019,1st,Delhi Capitals,Wankhede Stadium,S Dhawan (c S A Yadav),4.0,1/41,,22.00,9.07,29,33.24
52,28/03/2019,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,3.0,0/37,,22.62,9.16,29,34.52
53,30/03/2019,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,,3.0,0/39,,23.24,9.26,29,35.86
54,03/04/2019,2nd,Chennai Super Kings,Wankhede Stadium,M S Dhoni (c S A Yadav),4.0,3/20,,21.81,9.11,30,33.13
,,,,,R A Jadeja (c †Q de Kock),,,,,,31,
,,,,,D L Chahar (c J J Bumrah),,,,,,32,
55,06/04/2019,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,1.0,0/7,,22.00,9.09,32,33.34
56,10/04/2019,1st,Punjab Kings,Wankhede Stadium,D A Miller (c †Q de Kock),4.0,2/57,,21.41,9.26,33,33.06
,,,,,K K Nair (c R D Chahar),,,,,,34,
57,13/04/2019,2nd,Rajasthan Royals,Wankhede Stadium,,1.3,0/11,,21.68,9.24,34,33.38
58,15/04/2019,1st,Royal Challengers Bengaluru,Wankhede Stadium,P A Patel (c S A Yadav),3.0,1/21,,21.57,9.19,35,33.03
59,18/04/2019,2nd,Delhi Capitals,Arun Jaitley Stadium,K Rabada (c K A Pollard),2.0,1/17,,21.31,9.18,36,32.58
60,20/04/2019,2nd,Rajasthan Royals,Sawai Mansingh Stadium,,4.0,0/31,,21.97,9.13,36,33.44
61,26/04/2019,2nd,Chennai Super Kings,MA Chidambaram Stadium,S K Raina (c S A Yadav),2.0,1/22,,21.70,9.16,37,33.14
62,28/04/2019,1st,Kolkata Knight Riders,Eden Gardens,Shubman Gill (c E Lewis),3.0,1/31,,21.61,9.19,38,33.08
63,02/05/2019,2nd,Sunrisers Hyderabad,Wankhede Stadium,Abhishek Sharma (c †Q de Kock),2.0,2/20,,20.83,9.20,39,31.93
,,,,,Mohammad Nabi (c S A Yadav),,,,,,40,
64,05/05/2019,1st,Kolkata Knight Riders,Wankhede Stadium,Shubman Gill (lbw),3.0,2/20,,20.26,9.14,41,30.88
,,,,,C A Lynn (c †Q de Kock),,,,,,42,
65,07/05/2019,1st,Chennai Super Kings,MA Chidambaram Stadium,,2.0,0/13,,20.55,9.11,42,31.19
66,12/05/2019,2nd,Chennai Super Kings,Rajiv Gandhi International Stadium,,1.0,0/3,,20.69,9.07,42,31.26
67,19/09/2020,2nd,Chennai Super Kings,Sheikh Zayed Stadium,did not bowl,,,,20.69,9.07,42,31.26
68,23/09/2020,2nd,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,20.69,9.07,42,31.26
69,28/09/2020,1st,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bowl,,,,20.69,9.07,42,31.26
70,01/10/2020,2nd,Punjab Kings,Sheikh Zayed Stadium,did not bowl,,,,20.69,9.07,42,31.26
71,04/10/2020,2nd,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bowl,,,,20.69,9.07,42,31.26
72,06/10/2020,2nd,Rajasthan Royals,Sheikh Zayed Stadium,did not bowl,,,,20.69,9.07,42,31.26
73,11/10/2020,1st,Delhi Capitals,Sheikh Zayed Stadium,did not bowl,,,,20.69,9.07,42,31.26
74,16/10/2020,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,20.69,9.07,42,31.26
75,18/10/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,did not bowl,,,,20.69,9.07,42,31.26
76,23/10/2020,1st,Chennai Super Kings,Sharjah Cricket Stadium,did not bowl,,,,20.69,9.07,42,31.26
77,25/10/2020,2nd,Rajasthan Royals,Sheikh Zayed Stadium,did not bowl,,,,20.69,9.07,42,31.26
78,28/10/2020,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,20.69,9.07,42,31.26
79,05/11/2020,2nd,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,20.69,9.07,42,31.26
80,10/11/2020,1st,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,20.69,9.07,42,31.26
81,09/04/2021,2nd,Royal Challengers Bengaluru,MA Chidambaram Stadium,did not bowl,,,,20.69,9.07,42,31.26
82,13/04/2021,2nd,Kolkata Knight Riders,MA Chidambaram Stadium,did not bowl,,,,20.69,9.07,42,31.26
83,17/04/2021,2nd,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bowl,,,,20.69,9.07,42,31.26
84,20/04/2021,2nd,Delhi Capitals,MA Chidambaram Stadium,did not bowl,,,,20.69,9.07,42,31.26
85,23/04/2021,2nd,Punjab Kings,MA Chidambaram Stadium,did not bowl,,,,20.69,9.07,42,31.26
86,29/04/2021,1st,Rajasthan Royals,Arun Jaitley Stadium,did not bowl,,,,20.69,9.07,42,31.26
87,01/05/2021,1st,Chennai Super Kings,Arun Jaitley Stadium,did not bowl,,,,20.69,9.07,42,31.26
88,26/09/2021,1st,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bowl,,,,20.69,9.07,42,31.26
89,28/09/2021,1st,Punjab Kings,Sheikh Zayed Stadium,did not bowl,,,,20.69,9.07,42,31.26
90,02/10/2021,2nd,Delhi Capitals,Sharjah Cricket Stadium,did not bowl,,,,20.69,9.07,42,31.26
91,05/10/2021,1st,Rajasthan Royals,Sharjah Cricket Stadium,did not bowl,,,,20.69,9.07,42,31.26
92,08/10/2021,2nd,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bowl,,,,20.69,9.07,42,31.26
93  (c),28/03/2022,1st,Lucknow Super Giants,Wankhede Stadium,,4.0,0/37,,21.26,9.07,42,32.14
94  (c),02/04/2022,2nd,Delhi Capitals,Maharashtra Cricket Association Stadium,T L Seifert (c A Manohar),4.0,1/22,,21.33,8.98,43,31.91
95  (c),08/04/2022,1st,Punjab Kings,Brabourne Stadium,M A Agarwal (c Rashid Khan),4.0,1/36,,21.39,8.98,44,32.00
96  (c),11/04/2022,2nd,Sunrisers Hyderabad,Dr DY Patil Sports Academy,K S Williamson (c R Tewatia),4.0,1/27,,21.44,8.92,45,31.89
97  (c),14/04/2022,2nd,Rajasthan Royals,Dr DY Patil Sports Academy,J D S Neesham (c & b),2.3,1/18,,21.30,8.90,46,31.59
98  (c),23/04/2022,2nd,Kolkata Knight Riders,Dr DY Patil Sports Academy,did not bowl,,,,21.30,8.90,46,31.59
99  (c),27/04/2022,1st,Sunrisers Hyderabad,Wankhede Stadium,did not bowl,,,,21.30,8.90,46,31.59
100  (c),30/04/2022,1st,Royal Challengers Bengaluru,Brabourne Stadium,did not bowl,,,,21.30,8.90,46,31.59
101  (c),03/05/2022,2nd,Punjab Kings,Dr DY Patil Sports Academy,did not bowl,,,,21.30,8.90,46,31.59
102  (c),06/05/2022,1st,Mumbai Indians,Brabourne Stadium,did not bowl,,,,21.30,8.90,46,31.59
103  (c),10/05/2022,2nd,Lucknow Super Giants,Maharashtra Cricket Association Stadium,,1.0,0/8,,21.43,8.89,46,31.76
104  (c),15/05/2022,1st,Chennai Super Kings,Wankhede Stadium,,2.0,0/8,,21.70,8.83,46,31.93
105  (c),19/05/2022,2nd,Royal Challengers Bengaluru,Wankhede Stadium,,3.0,0/35,,22.09,8.88,46,32.70
106  (c),24/05/2022,1st,Rajasthan Royals,Eden Gardens,D Padikkal (b),2.0,1/14,,21.87,8.86,47,32.30
107  (c),29/05/2022,1st,Rajasthan Royals,Narendra Modi Stadium,S V Samson (c R S Kishore),4.0,3/17,,21.04,8.75,48,30.70
,,,,,J C Buttler (c †W P Saha),,,,,,49,
,,,,,S O Hetmeyer (c & b),,,,,,50,
108  (c),31/03/2023,1st,Chennai Super Kings,Narendra Modi Stadium,,3.0,0/28,,21.40,8.76,50,31.26
109  (c),04/04/2023,1st,Delhi Capitals,Arun Jaitley Stadium,,3.0,0/18,,21.76,8.72,50,31.62
110  (c),13/04/2023,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,21.76,8.72,50,31.62
111  (c),16/04/2023,2nd,Rajasthan Royals,Narendra Modi Stadium,Y B K Jaiswal (c Shubman Gill),4.0,1/24,,21.80,8.66,51,31.47
112  (c),22/04/2023,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,,1.0,0/7,,21.92,8.65,51,31.61
113  (c),25/04/2023,2nd,Mumbai Indians,Narendra Modi Stadium,R G Sharma (c & b),2.0,1/10,,21.73,8.61,52,31.19
114  (c),29/04/2023,1st,Kolkata Knight Riders,Eden Gardens,,3.0,0/34,,22.08,8.66,52,31.85
115  (c),02/05/2023,1st,Delhi Capitals,Narendra Modi Stadium,,1.0,0/10,,22.19,8.66,52,32.04
116  (c),05/05/2023,1st,Rajasthan Royals,Sawai Mansingh Stadium,J C Buttler (c M M Sharma),2.0,1/22,,22.00,8.69,53,31.85
117  (c),07/05/2023,2nd,Lucknow Super Giants,Narendra Modi Stadium,,3.0,0/37,,22.34,8.74,53,32.55
118  (c),12/05/2023,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,22.34,8.74,53,32.55
119  (c),15/05/2023,2nd,Sunrisers Hyderabad,Narendra Modi Stadium,did not bowl,,,,22.34,8.74,53,32.55
120  (c),21/05/2023,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,22.34,8.74,53,32.55
121  (c),23/05/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,22.34,8.74,53,32.55
122,26/05/2023,2nd,Mumbai Indians,Narendra Modi Stadium,,2.0,0/24,,22.57,8.77,53,33.00
123  (c),29/05/2023,2nd,Chennai Super Kings,Narendra Modi Stadium,,1.0,0/14,,22.68,8.80,53,33.26
124  (c),24/03/2024,1st,Gujarat Titans,Narendra Modi Stadium,,3.0,0/30,,23.02,8.82,53,33.83
125  (c),27/03/2024,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,M A Agarwal (c T H David),4.0,1/46,,23.04,8.87,54,34.06
126  (c),01/04/2024,2nd,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,23.04,8.87,54,34.06
127  (c),07/04/2024,2nd,Delhi Capitals,Wankhede Stadium,did not bowl,,,,23.04,8.87,54,34.06
128  (c),11/04/2024,1st,Royal Challengers Bengaluru,Wankhede Stadium,,1.0,0/13,,23.15,8.89,54,34.30
129  (c),14/04/2024,1st,Chennai Super Kings,Wankhede Stadium,R D Gaikwad (c Mohammad Nabi),3.0,2/43,,22.64,8.97,55,33.84
,,,,,D J Mitchell (c Mohammad Nabi),,,,,,56,
130  (c),18/04/2024,2nd,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,Harpreet Brar (c Mohammad Nabi),4.0,1/33,,22.67,8.95,57,33.82
131  (c),22/04/2024,2nd,Rajasthan Royals,Sawai Mansingh Stadium,,2.0,0/21,,22.88,8.97,57,34.19
132  (c),27/04/2024,1st,Delhi Capitals,Arun Jaitley Stadium,,2.0,0/41,,23.09,9.07,57,34.91
133  (c),30/04/2024,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,K L Rahul (c Mohammad Nabi),4.0,2/26,,22.71,9.03,58,34.17
,,,,,D J Hooda (c J J Bumrah),,,,,,59,
134  (c),03/05/2024,1st,Kolkata Knight Riders,Wankhede Stadium,S P Narine (b),4.0,2/44,,22.36,9.06,60,33.77
,,,,,M K Pandey (c sub),,,,,,61,
135  (c),06/05/2024,1st,Sunrisers Hyderabad,Wankhede Stadium,N K Reddy (c Anshul Kamboj),4.0,3/31,,21.69,9.04,62,32.67
,,,,,Shahbaz Ahmed (c S A Yadav),,,,,,63,
,,,,,M Jansen (b),,,,,,64,
136  (c),11/05/2024,1st,Kolkata Knight Riders,Eden Gardens,,3.0,0/32,,21.97,9.06,64,33.17
137  (c),17/05/2024,1st,Lucknow Super Giants,Wankhede Stadium,,2.0,0/27,,22.16,9.10,64,33.59
138  (c),29/03/2025,1st,Gujarat Titans,Narendra Modi Stadium,Shubman Gill (c Naman Dhir),4.0,2/29,,21.85,9.07,65,33.02
,,,,,Shahrukh Khan (c Tilak Varma),,,,,,66,
139  (c),31/03/2025,1st,Kolkata Knight Riders,Wankhede Stadium,Angkrish Raghuvanshi (c Naman Dhir),2.0,1/10,,21.70,9.03,67,32.67
140  (c),04/04/2025,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,N Pooran (c D L Chahar),4.0,5/36,,20.53,9.03,68,30.90
,,,,,R R Pant (c sub),,,,,,69,
,,,,,A K Markram (c R A Bawa),,,,,,70,
,,,,,D A Miller (c Naman Dhir),,,,,,71,
,,,,,Akash Deep (c M J Santner),,,,,,72,
141  (c),07/04/2025,1st,Royal Challengers Bengaluru,Wankhede Stadium,V Kohli (c Naman Dhir),4.0,2/45,,20.30,9.07,73,30.68
,,,,,L S Livingstone (c J J Bumrah),,,,,,74,
142  (c),13/04/2025,2nd,Delhi Capitals,Arun Jaitley Stadium,,2.0,0/21,,20.46,9.08,74,30.96
143  (c),17/04/2025,1st,Sunrisers Hyderabad,Wankhede Stadium,Abhishek Sharma (c sub),4.0,1/42,,20.51,9.10,75,31.11
144  (c),20/04/2025,1st,Chennai Super Kings,Wankhede Stadium,,2.0,0/13,,20.67,9.08,75,31.28
145  (c),23/04/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,A Verma (c †R D Rickelton),3.0,1/31,,20.63,9.10,76,31.28
146  (c),27/04/2025,2nd,Lucknow Super Giants,Wankhede Stadium,,1.0,0/10,,20.71,9.10,76,31.41
147  (c),01/05/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,Shubham Dubey (c T A Boult),1.0,1/2,,20.52,9.07,77,31.03
148  (c),06/05/2025,2nd,Gujarat Titans,Wankhede Stadium,,1.0,0/18,,20.60,9.11,77,31.26
149  (c),21/05/2025,2nd,Delhi Capitals,Wankhede Stadium,did not bowl,,,,20.60,9.11,77,31.26
150  (c),26/05/2025,2nd,Punjab Kings,Sawai Mansingh Stadium,,2.0,0/29,,20.75,9.15,77,31.64
151  (c),30/05/2025,2nd,Gujarat Titans,Maharaja Yadavindra Singh International Cricket St,,3.0,0/37,,20.99,9.18,77,32.12
