Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
40,09/04/2023,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,H C Brook (b),3.0,1/20,,17.76,8.37,46,24.78
41,13/04/2023,2nd,Gujarat Titans,Punjab Cricket Association IS Bindra Stadium,Sai Sudharsan (c Prabhsimran Singh),4.0,1/33,,17.89,8.37,47,24.96
42,15/04/2023,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,K L Rahul (c sub),3.0,1/22,,17.90,8.35,48,24.90
43,20/04/2023,1st,Royal Challengers Bengaluru,Punjab Cricket Association IS Bindra Stadium,K D Karthik (c A Taide),4.0,1/34,,18.02,8.35,49,25.08
44,22/04/2023,2nd,Mumbai Indians,Wankhede Stadium,Ishan Kishan (c M W Short),4.0,4/29,,17.11,8.32,50,23.74
,,,,,S A Yadav (c A Taide),,,,,,51,
,,,,,Tilak Varma (b),,,,,,52,
,,,,,N Wadhera (b),,,,,,53,
45,28/04/2023,1st,Lucknow Super Giants,Punjab Cricket Association IS Bindra Stadium,N Pooran (lbw),4.0,1/54,,17.24,8.46,54,24.30
46,30/04/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,S Dube (c Shahrukh Khan),4.0,1/37,,17.36,8.48,55,24.53
47,03/05/2023,2nd,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,Ishan Kishan (c R Dhawan),3.5,1/66,,17.46,8.68,56,25.27
48,08/05/2023,2nd,Kolkata Knight Riders,Eden Gardens,,4.0,0/39,,17.89,8.71,56,25.96
49,13/05/2023,2nd,Delhi Capitals,Arun Jaitley Stadium,,4.0,0/32,,18.32,8.69,56,26.54
50,17/05/2023,1st,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,,2.0,0/21,,18.54,8.71,56,26.91
51,19/05/2023,2nd,Rajasthan Royals,Himachal Pradesh Cricket Association Stadium,D Padikkal (c Harpreet Brar),4.0,1/40,,18.63,8.74,57,27.14
52,23/03/2024,1st,Delhi Capitals,Maharaja Yadavindra Singh International Cricket St,M R Marsh (c R D Chahar),4.0,2/28,,18.41,8.70,58,26.69
,,,,,Sumit Kumar (c †J M Sharma),,,,,,59,
53,25/03/2024,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,3.2,0/40,,18.75,8.76,59,27.37
54,30/03/2024,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,K L Rahul (c J M Bairstow),3.0,2/30,,18.43,8.78,60,26.97
,,,,,Q de Kock (c †J M Sharma),,,,,,61,
55,04/04/2024,1st,Gujarat Titans,Narendra Modi Stadium,,4.0,0/33,,18.82,8.77,61,27.51
56,09/04/2024,1st,Sunrisers Hyderabad,Maharaja Yadavindra Singh International Cricket St,T M Head (c S Dhawan),4.0,4/29,,18.03,8.74,62,26.26
,,,,,A K Markram (c †J M Sharma),,,,,,63,
,,,,,Abdul Samad (c H V Patel),,,,,,64,
,,,,,N K Reddy (c K Rabada),,,,,,65,
57,13/04/2024,2nd,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,R Parag (c K Rabada),3.5,1/45,,18.11,8.80,66,26.55
58,18/04/2024,1st,Mumbai Indians,Maharaja Yadavindra Singh International Cricket St,,3.0,0/35,,18.38,8.84,66,27.08
59,21/04/2024,2nd,Gujarat Titans,Maharaja Yadavindra Singh International Cricket St,W P Saha (c Ashutosh Sharma),2.1,1/17,,18.30,8.83,67,26.93
60,26/04/2024,1st,Kolkata Knight Riders,Eden Gardens,A D Russell (c H V Patel),4.0,2/45,,18.12,8.88,68,26.80
,,,,,S S Iyer (c K Rabada),,,,,,69,
61,01/05/2024,1st,Chennai Super Kings,MA Chidambaram Stadium,R D Gaikwad (b),4.0,1/52,,18.20,8.95,70,27.16
62,05/05/2024,1st,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,A M Rahane (c K Rabada),4.0,2/42,,18.03,8.98,71,26.99
,,,,,R A Jadeja (c S M Curran),,,,,,72,
63,09/05/2024,1st,Royal Challengers Bengaluru,Himachal Pradesh Cricket Association Stadium,V Kohli (c R R Rossouw),3.0,1/41,,18.03,9.05,73,27.18
64,15/05/2024,1st,Rajasthan Royals,Barsapara Cricket Stadium,R Ashwin (c Shashank Singh),4.0,1/31,,18.11,9.02,74,27.23
65,19/05/2024,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,T M Head (b),4.0,2/37,,17.95,9.03,75,27.00
,,,,,Shahbaz Ahmed (c Shashank Singh),,,,,,76,
66,25/03/2025,2nd,Gujarat Titans,Narendra Modi Stadium,Sai Sudharsan (c Shashank Singh),4.0,2/36,,17.79,9.03,77,26.77
,,,,,S E Rutherford (b),,,,,,78,
67,01/04/2025,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,M R Marsh (c M Jansen),4.0,3/43,,17.43,9.06,79,26.31
,,,,,A Badoni (c G J Maxwell),,,,,,80,
,,,,,Abdul Samad (c P Arya),,,,,,81,
68,05/04/2025,1st,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,S O Hetmeyer (c G J Maxwell),4.0,1/35,,17.51,9.05,82,26.41
69,08/04/2025,2nd,Chennai Super Kings,Maharaja Yadavindra Singh International Cricket St,,4.0,0/39,,17.80,9.06,82,26.89
70,12/04/2025,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Abhishek Sharma (c sub),4.0,1/37,,17.88,9.06,83,27.01
71,15/04/2025,2nd,Kolkata Knight Riders,Maharaja Yadavindra Singh International Cricket St,V G Arora (c †J P Inglis),3.0,1/11,,17.88,9.00,84,26.82
72,18/04/2025,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,P D Salt (c †J P Inglis),3.0,2/23,,17.67,8.98,85,26.47
,,,,,V Kohli (c M Jansen),,,,,,86,
73,20/04/2025,2nd,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,P D Salt (c †J P Inglis),3.0,1/26,,17.68,8.98,87,26.46
74,26/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,17.68,8.98,87,26.46
75,30/04/2025,1st,Chennai Super Kings,MA Chidambaram Stadium,Shaik Rasheed (c Shashank Singh),3.2,2/25,,17.51,8.96,88,26.15
,,,,,S Dube (c Shashank Singh),,,,,,89,
76,04/05/2025,2nd,Lucknow Super Giants,Himachal Pradesh Cricket Association Stadium,M R Marsh (c N Wadhera),4.0,3/16,,17.20,8.89,90,25.47
,,,,,A K Markram (b),,,,,,91,
,,,,,N Pooran (lbw),,,,,,92,
77,18/05/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,,4.0,0/60,,17.46,8.98,92,26.12
78,24/05/2025,2nd,Delhi Capitals,Sawai Mansingh Stadium,,4.0,0/35,,17.72,8.97,92,26.50
79,26/05/2025,1st,Mumbai Indians,Sawai Mansingh Stadium,Naman Dhir (c P Arya),4.0,2/28,,17.60,8.95,93,26.23
,,,,,S A Yadav (lbw),,,,,,94,
80,29/05/2025,2nd,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,,2.0,0/20,,17.72,8.95,94,26.45
81,01/06/2025,1st,Mumbai Indians,Narendra Modi Stadium,,4.0,0/44,,17.98,8.98,94,26.91
