Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
70  (c)(k),15/04/2021,2nd,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,,,0,
71  (c)(k),18/04/2021,1st,Punjab Kings,Wankhede Stadium,did not bowl,,,,,,0,
72  (c)(k),20/04/2021,1st,Mumbai Indians,MA Chidambaram Stadium,did not bowl,,,,,,0,
73  (c)(k),25/04/2021,2nd,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bowl,,,,,,0,
74  (c)(k),27/04/2021,1st,Royal Challengers Bengaluru,Narendra Modi Stadium,did not bowl,,,,,,0,
75  (c)(k),29/04/2021,1st,Kolkata Knight Riders,Narendra Modi Stadium,did not bowl,,,,,,0,
76  (c)(k),02/05/2021,1st,Punjab Kings,Narendra Modi Stadium,did not bowl,,,,,,0,
77  (c)(k),22/09/2021,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bowl,,,,,,0,
78  (c)(k),25/09/2021,2nd,Rajasthan Royals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
79  (c)(k),28/09/2021,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bowl,,,,,,0,
80  (c)(k),02/10/2021,1st,Mumbai Indians,Sharjah Cricket Stadium,did not bowl,,,,,,0,
81  (c)(k),04/10/2021,1st,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
82  (c)(k),08/10/2021,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bowl,,,,,,0,
83  (c)(k),10/10/2021,2nd,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
84  (c)(k),13/10/2021,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bowl,,,,,,0,
85  (c)(k),27/03/2022,1st,Mumbai Indians,Brabourne Stadium,did not bowl,,,,,,0,
86  (c)(k),02/04/2022,1st,Gujarat Titans,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
87  (c)(k),07/04/2022,2nd,Lucknow Super Giants,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
88  (c)(k),10/04/2022,2nd,Kolkata Knight Riders,Brabourne Stadium,did not bowl,,,,,,0,
89  (c)(k),16/04/2022,1st,Royal Challengers Bengaluru,Wankhede Stadium,did not bowl,,,,,,0,
90  (c)(k),20/04/2022,1st,Punjab Kings,Brabourne Stadium,did not bowl,,,,,,0,
91  (c)(k),22/04/2022,1st,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,,,0,
92  (c)(k),28/04/2022,1st,Kolkata Knight Riders,Wankhede Stadium,did not bowl,,,,,,0,
93  (c)(k),01/05/2022,1st,Lucknow Super Giants,Wankhede Stadium,did not bowl,,,,,,0,
94  (c)(k),05/05/2022,2nd,Sunrisers Hyderabad,Brabourne Stadium,did not bowl,,,,,,0,
95  (c)(k),08/05/2022,1st,Chennai Super Kings,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
96  (c)(k),11/05/2022,1st,Rajasthan Royals,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
97  (c)(k),16/05/2022,2nd,Punjab Kings,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
98  (c)(k),21/05/2022,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
99  (c)(k),23/03/2024,2nd,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,,,0,
