Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
152,22/09/2021,2nd,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
153,25/09/2021,1st,Punjab Kings,Sharjah Cricket Stadium,did not bowl,,,,,,0,
154  (c),08/10/2021,1st,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,,,0,
155,28/03/2022,2nd,Gujarat Titans,Wankhede Stadium,did not bowl,,,,,,0,
156,31/03/2022,1st,Chennai Super Kings,Brabourne Stadium,did not bowl,,,,,,0,
157,04/04/2022,2nd,Sunrisers Hyderabad,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
158,16/04/2022,2nd,Mumbai Indians,Brabourne Stadium,did not bowl,,,,,,0,
159,19/04/2022,1st,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
160,24/04/2022,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
161,08/04/2023,1st,Rajasthan Royals,Barsapara Cricket Stadium,did not bowl,,,,,,0,
162,11/04/2023,2nd,Mumbai Indians,Arun Jaitley Stadium,did not bowl,,,,,,0,
163,15/04/2023,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
164,20/04/2023,1st,Kolkata Knight Riders,Arun Jaitley Stadium,did not bowl,,,,,,0,
165,24/04/2023,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
166,29/04/2023,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bowl,,,,,,0,
167,02/05/2023,2nd,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,,0,
168,06/05/2023,1st,Royal Challengers Bengaluru,Arun Jaitley Stadium,did not bowl,,,,,,0,
169,10/05/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
170,13/05/2023,1st,Punjab Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
171,03/05/2024,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
172,31/03/2025,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
