Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
17,26/04/2022,1st,Rajasthan Royals,Maharashtra Cricket Association Stadium,J C Buttler (c Mohammed Siraj),4.0,2/19,,17.45,7.70,21,22.41
,,,,,D J Mitchell (c G J Maxwell),,,,,,22,
18,30/04/2022,2nd,Gujarat Titans,Brabourne Stadium,,3.3,0/36,,18.41,7.84,22,24.05
19,04/05/2022,2nd,Chennai Super Kings,Maharashtra Cricket Association Stadium,M S Dhoni (c R M Patidar),4.0,1/19,,18.65,7.66,23,23.83
20,08/05/2022,2nd,Sunrisers Hyderabad,Wankhede Stadium,R A Tripathi (c M K Lomror),4.0,2/17,,18.12,7.48,24,22.60
,,,,,Kartik Tyagi (c R M Patidar),,,,,,25,
21,13/05/2022,1st,Punjab Kings,Brabourne Stadium,,4.0,0/64,,19.08,7.91,25,25.16
22,19/05/2022,1st,Gujarat Titans,Wankhede Stadium,Shubman Gill (c G J Maxwell),4.0,2/39,,18.56,8.00,26,24.74
,,,,,R Tewatia (c †K D Karthik),,,,,,27,
23,25/05/2022,2nd,Lucknow Super Giants,Eden Gardens,M Vohra (c Shahbaz Ahmed),4.0,3/43,,17.50,8.13,28,23.70
,,,,,K L Rahul (c Shahbaz Ahmed),,,,,,29,
,,,,,K H Pandya (c & b),,,,,,30,
24,27/05/2022,2nd,Rajasthan Royals,Narendra Modi Stadium,Y B K Jaiswal (c V Kohli),4.0,2/23,,17.16,8.02,31,22.94
,,,,,D Padikkal (c †K D Karthik),,,,,,32,
25,01/05/2023,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,A Badoni (c V Kohli),3.0,2/15,,16.68,7.93,33,22.03
,,,,,Naveen-ul-Haq (c †K D Karthik),,,,,,34,
26,06/05/2023,2nd,Delhi Capitals,Arun Jaitley Stadium,D A Warner (c F du Plessis),3.0,1/29,,16.71,7.98,35,22.23
27,09/05/2023,2nd,Mumbai Indians,Wankhede Stadium,,3.0,0/32,,17.23,8.06,35,23.14
28,22/03/2025,1st,Kolkata Knight Riders,Eden Gardens,Q de Kock (c †J M Sharma),4.0,2/22,,16.95,7.96,36,22.49
,,,,,H P Rana (c †J M Sharma),,,,,,37,
29,28/03/2025,2nd,Chennai Super Kings,MA Chidambaram Stadium,R A Tripathi (c P D Salt),4.0,3/21,,16.28,7.86,38,21.33
,,,,,R D Gaikwad (c sub),,,,,,39,
,,,,,R A Jadeja (c P D Salt),,,,,,40,
30,02/04/2025,2nd,Gujarat Titans,M Chinnaswamy Stadium,Sai Sudharsan (c †J M Sharma),3.5,1/43,,16.44,7.98,41,21.85
31,07/04/2025,2nd,Mumbai Indians,Wankhede Stadium,R D Rickelton (lbw),4.0,2/37,,16.23,8.02,42,21.70
,,,,,H H Pandya (c L S Livingstone),,,,,,43,
32,10/04/2025,2nd,Delhi Capitals,M Chinnaswamy Stadium,,3.0,0/40,,16.65,8.15,43,22.63
33,13/04/2025,1st,Rajasthan Royals,Sawai Mansingh Stadium,Y B K Jaiswal (lbw),3.0,1/26,,16.68,8.17,44,22.70
34,18/04/2025,2nd,Punjab Kings,M Chinnaswamy Stadium,P Arya (c T H David),3.0,3/14,,16.00,8.08,45,21.55
,,,,,S S Iyer (c †J M Sharma),,,,,,46,
,,,,,J P Inglis (c S Sharma),,,,,,47,
35,20/04/2025,1st,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,,4.0,0/39,,16.51,8.13,47,22.38
36,24/04/2025,2nd,Rajasthan Royals,M Chinnaswamy Stadium,Y B K Jaiswal (c R Shepherd),4.0,4/33,,15.69,8.14,48,21.27
,,,,,S O Hetmeyer (c †J M Sharma),,,,,,49,
,,,,,D C Jurel (c †J M Sharma),,,,,,50,
,,,,,J C Archer (c R M Patidar),,,,,,51,
37,27/04/2025,1st,Delhi Capitals,Arun Jaitley Stadium,A Porel (c †J M Sharma),4.0,2/36,,15.55,8.16,52,21.15
,,,,,A R Patel (b),,,,,,53,
38,29/05/2025,1st,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,S S Iyer (c †J M Sharma),3.1,3/21,,15.05,8.13,54,20.39
,,,,,J P Inglis (c B Kumar),,,,,,55,
,,,,,Azmatullah Omarzai (c †J M Sharma),,,,,,56,
