Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
38,23/04/2018,1st,Punjab Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
39  (c),27/04/2018,2nd,Kolkata Knight Riders,Arun Jaitley Stadium,did not bowl,,,,,,0,
40  (c),30/04/2018,1st,Chennai Super Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
41  (c),02/05/2018,2nd,Rajasthan Royals,Arun Jaitley Stadium,did not bowl,,,,,,0,
42  (c),05/05/2018,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
43  (c),10/05/2018,2nd,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bowl,,,,,,0,
44  (c),12/05/2018,2nd,Royal Challengers Bengaluru,Arun Jaitley Stadium,did not bowl,,,,,,0,
45  (c),18/05/2018,2nd,Chennai Super Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
46  (c),20/05/2018,2nd,Mumbai Indians,Arun Jaitley Stadium,did not bowl,,,,,,0,
47  (c),24/03/2019,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
48  (c),26/03/2019,2nd,Chennai Super Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
49  (c),30/03/2019,1st,Kolkata Knight Riders,Arun Jaitley Stadium,did not bowl,,,,,,0,
50  (c),01/04/2019,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
51  (c),04/04/2019,2nd,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bowl,,,,,,0,
52  (c),07/04/2019,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
53  (c),12/04/2019,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
54  (c),14/04/2019,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
55  (c),18/04/2019,1st,Mumbai Indians,Arun Jaitley Stadium,did not bowl,,,,,,0,
56  (c),20/04/2019,1st,Punjab Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
57  (c),22/04/2019,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
58  (c),28/04/2019,2nd,Royal Challengers Bengaluru,Arun Jaitley Stadium,did not bowl,,,,,,0,
59  (c),01/05/2019,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
60  (c),04/05/2019,1st,Rajasthan Royals,Arun Jaitley Stadium,did not bowl,,,,,,0,
61  (c),08/05/2019,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
62  (c),10/05/2019,2nd,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
63  (c),20/09/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
64  (c),25/09/2020,2nd,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
65  (c),29/09/2020,1st,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bowl,,,,,,0,
66  (c),03/10/2020,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bowl,,,,,,0,
67  (c),05/10/2020,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bowl,,,,,,0,
68  (c),09/10/2020,2nd,Rajasthan Royals,Sharjah Cricket Stadium,did not bowl,,,,,,0,
69  (c),11/10/2020,2nd,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,,,0,
70  (c),14/10/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
71  (c),17/10/2020,1st,Chennai Super Kings,Sharjah Cricket Stadium,did not bowl,,,,,,0,
72  (c),20/10/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
73  (c),24/10/2020,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,,,0,
74  (c),27/10/2020,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bowl,,,,,,0,
75  (c),31/10/2020,2nd,Mumbai Indians,Dubai International Cricket Stadium,did not bowl,,,,,,0,
76  (c),02/11/2020,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,,,0,
77  (c),05/11/2020,1st,Mumbai Indians,Dubai International Cricket Stadium,did not bowl,,,,,,0,
78  (c),08/11/2020,2nd,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bowl,,,,,,0,
79  (c),10/11/2020,2nd,Mumbai Indians,Dubai International Cricket Stadium,did not bowl,,,,,,0,
80,22/09/2021,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bowl,,,,,,0,
81,25/09/2021,2nd,Rajasthan Royals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
82,28/09/2021,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bowl,,,,,,0,
83,02/10/2021,1st,Mumbai Indians,Sharjah Cricket Stadium,did not bowl,,,,,,0,
84,04/10/2021,1st,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
85,08/10/2021,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bowl,,,,,,0,
86,10/10/2021,2nd,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
87,13/10/2021,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bowl,,,,,,0,
88  (c),26/03/2022,1st,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,,,0,
89  (c),30/03/2022,2nd,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
90  (c),01/04/2022,1st,Punjab Kings,Wankhede Stadium,did not bowl,,,,,,0,
91  (c),06/04/2022,1st,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
92  (c),10/04/2022,1st,Delhi Capitals,Brabourne Stadium,did not bowl,,,,,,0,
93  (c),15/04/2022,2nd,Sunrisers Hyderabad,Brabourne Stadium,did not bowl,,,,,,0,
94  (c),18/04/2022,1st,Rajasthan Royals,Brabourne Stadium,did not bowl,,,,,,0,
95  (c),23/04/2022,1st,Gujarat Titans,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
96  (c),28/04/2022,2nd,Delhi Capitals,Wankhede Stadium,,1.0,0/7,,,7.00,0,
97  (c),02/05/2022,1st,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,,7.00,0,
98  (c),07/05/2022,1st,Lucknow Super Giants,Maharashtra Cricket Association Stadium,did not bowl,,,,,7.00,0,
99  (c),09/05/2022,2nd,Mumbai Indians,Dr DY Patil Sports Academy,did not bowl,,,,,7.00,0,
100  (c),14/05/2022,2nd,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,did not bowl,,,,,7.00,0,
101  (c),18/05/2022,1st,Lucknow Super Giants,Dr DY Patil Sports Academy,did not bowl,,,,,7.00,0,
102  (c),23/03/2024,2nd,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,,7.00,0,
103  (c),29/03/2024,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,7.00,0,
104  (c),03/04/2024,2nd,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,7.00,0,
105  (c),08/04/2024,2nd,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,7.00,0,
106  (c),14/04/2024,1st,Lucknow Super Giants,Eden Gardens,did not bowl,,,,,7.00,0,
107  (c),16/04/2024,2nd,Rajasthan Royals,Eden Gardens,did not bowl,,,,,7.00,0,
108  (c),21/04/2024,2nd,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,,7.00,0,
109  (c),26/04/2024,2nd,Punjab Kings,Eden Gardens,did not bowl,,,,,7.00,0,
110  (c),29/04/2024,1st,Delhi Capitals,Eden Gardens,did not bowl,,,,,7.00,0,
111  (c),03/05/2024,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,7.00,0,
112  (c),05/05/2024,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,,7.00,0,
113  (c),11/05/2024,2nd,Mumbai Indians,Eden Gardens,did not bowl,,,,,7.00,0,
114  (c),19/05/2024,1st,Rajasthan Royals,Barsapara Cricket Stadium,did not bowl,,,,,7.00,0,
115  (c),21/05/2024,1st,Sunrisers Hyderabad,Narendra Modi Stadium,did not bowl,,,,,7.00,0,
116  (c),26/05/2024,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bowl,,,,,7.00,0,
117  (c),25/03/2025,2nd,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,7.00,0,
118  (c),01/04/2025,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,,7.00,0,
119  (c),05/04/2025,1st,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,,7.00,0,
120  (c),08/04/2025,2nd,Chennai Super Kings,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,,7.00,0,
121  (c),12/04/2025,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,7.00,0,
122  (c),15/04/2025,2nd,Kolkata Knight Riders,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,,7.00,0,
123  (c),18/04/2025,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,7.00,0,
124  (c),20/04/2025,2nd,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,,7.00,0,
125  (c),26/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,7.00,0,
126  (c),30/04/2025,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,7.00,0,
127  (c),04/05/2025,2nd,Lucknow Super Giants,Himachal Pradesh Cricket Association Stadium,did not bowl,,,,,7.00,0,
128  (c),18/05/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,7.00,0,
129  (c),24/05/2025,2nd,Delhi Capitals,Sawai Mansingh Stadium,did not bowl,,,,,7.00,0,
130  (c),26/05/2025,1st,Mumbai Indians,Sawai Mansingh Stadium,did not bowl,,,,,7.00,0,
131  (c),29/05/2025,2nd,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,,7.00,0,
132  (c),01/06/2025,1st,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,,7.00,0,
