Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
56,27/04/2024,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,K L Rahul (c T A Boult),4.0,1/42,,19.00,8.79,64,27.84
57,02/05/2024,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Abhishek Sharma (c D C Jurel),4.0,2/39,,18.79,8.81,65,27.59
,,,,,T M Head (b),,,,,,66,
58,07/05/2024,1st,Delhi Capitals,Arun Jaitley Stadium,,2.0,0/42,,18.97,8.93,66,28.23
59,12/05/2024,2nd,Chennai Super Kings,MA Chidambaram Stadium,,2.0,0/12,,19.15,8.90,66,28.41
60,15/05/2024,2nd,Punjab Kings,Barsapara Cricket Stadium,R R Rossouw (c Y B K Jaiswal),3.5,2/28,,18.93,8.87,67,27.99
,,,,,Shashank Singh (lbw),,,,,,68,
61,19/05/2024,2nd,Kolkata Knight Riders,Barsapara Cricket Stadium,did not bowl,,,,18.93,8.87,68,27.99
62,22/05/2024,1st,Royal Challengers Bengaluru,Narendra Modi Stadium,R M Patidar (c R Parag),4.0,3/44,,18.46,8.91,69,27.42
,,,,,K D Karthik (c Y B K Jaiswal),,,,,,70,
,,,,,M K Lomror (c R Powell),,,,,,71,
63,24/05/2024,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,N K Reddy (c Y S Chahal),4.0,3/27,,18.04,8.87,72,26.68
,,,,,Abdul Samad (b),,,,,,73,
,,,,,Shahbaz Ahmed (c D C Jurel),,,,,,74,
64,27/03/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,P J Cummins (c Digvesh Rathi),4.0,1/45,,18.12,8.91,75,26.92
65,01/04/2025,2nd,Punjab Kings,BRSABV Ekana Cricket Stadium,,3.0,0/30,,18.36,8.93,75,27.32
66,04/04/2025,2nd,Mumbai Indians,BRSABV Ekana Cricket Stadium,S A Yadav (c Abdul Samad),4.0,1/40,,18.43,8.95,76,27.49
67,08/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,Angkrish Raghuvanshi (c †R R Pant),4.0,1/45,,18.51,8.99,77,27.71
68,12/04/2025,1st,Gujarat Titans,BRSABV Ekana Cricket Stadium,Shubman Gill (c A K Markram),4.0,1/32,,18.58,8.97,78,27.77
69,14/04/2025,2nd,Chennai Super Kings,BRSABV Ekana Cricket Stadium,Shaik Rasheed (c N Pooran),3.3,1/32,,18.61,8.97,79,27.82
70,19/04/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,Y B K Jaiswal (b),4.0,3/37,,18.22,8.98,80,27.26
,,,,,R Parag (lbw),,,,,,81,
,,,,,S O Hetmeyer (c S N Thakur),,,,,,82,
71,22/04/2025,2nd,Delhi Capitals,BRSABV Ekana Cricket Stadium,,3.0,0/19,,18.44,8.94,82,27.49
72,27/04/2025,1st,Mumbai Indians,Wankhede Stadium,S A Yadav (c M R Marsh),4.0,2/42,,18.29,8.97,83,27.33
,,,,,C Bosch (c N Pooran),,,,,,84,
73,04/05/2025,1st,Punjab Kings,Himachal Pradesh Cricket Association Stadium,,4.0,0/57,,18.57,9.05,84,28.01
74,19/05/2025,2nd,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,,3.0,0/25,,18.79,9.04,84,28.31
75,22/05/2025,2nd,Gujarat Titans,Narendra Modi Stadium,Shubman Gill (c Abdul Samad),3.5,2/51,,18.62,9.10,85,28.24
,,,,,Shahrukh Khan (c sub),,,,,,86,
76,27/05/2025,2nd,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,V Kohli (c A Badoni),3.0,1/32,,18.61,9.12,87,28.29
