Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
30,01/05/2021,2nd,Mumbai Indians,Arun Jaitley Stadium,K H Pandya (lbw),4.0,3/34,,18.75,8.84,30,27.63
,,,,,H H Pandya (c F du Plessis),,,,,,31,
,,,,,J D S Neesham (c S N Thakur),,,,,,32,
31,26/09/2021,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,,4.0,0/56,,19.50,9.04,32,29.38
32,02/10/2021,2nd,Rajasthan Royals,Sheikh Zayed Stadium,,4.0,0/55,,20.25,9.21,32,31.09
33,01/04/2023,2nd,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,A D Russell (c Sikandar Raza),3.0,1/38,,20.18,9.31,33,31.30
34,05/04/2023,2nd,Rajasthan Royals,Barsapara Cricket Stadium,,4.0,0/44,,20.91,9.37,33,32.64
35,09/04/2023,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,3.0,0/14,,21.45,9.25,33,33.06
36,13/04/2023,2nd,Gujarat Titans,Punjab Cricket Association IS Bindra Stadium,Shubman Gill (b),3.5,1/25,,21.50,9.16,34,32.82
37  (c),15/04/2023,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,M P Stoinis (c †J M Sharma),4.0,3/31,,20.41,9.12,35,31.00
,,,,,K Gowtham (c Sikandar Raza),,,,,,36,
,,,,,Yudhvir Singh (c Shahrukh Khan),,,,,,37,
38  (c),20/04/2023,1st,Royal Challengers Bengaluru,Punjab Cricket Association IS Bindra Stadium,,4.0,0/27,,21.05,9.04,37,31.73
39  (c),22/04/2023,2nd,Mumbai Indians,Wankhede Stadium,,3.0,0/41,,21.54,9.15,37,32.84
40,28/04/2023,1st,Lucknow Super Giants,Punjab Cricket Association IS Bindra Stadium,M P Stoinis (c †J M Sharma),3.0,1/38,,21.45,9.22,38,32.97
41,30/04/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,R A Jadeja (c L S Livingstone),4.0,1/46,,21.51,9.29,39,33.31
42,03/05/2023,2nd,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,,3.0,0/41,,21.97,9.38,39,34.36
43,08/05/2023,2nd,Kolkata Knight Riders,Eden Gardens,,3.0,0/44,,22.44,9.49,39,35.49
44,13/05/2023,2nd,Delhi Capitals,Arun Jaitley Stadium,,2.0,0/18,,22.74,9.48,39,35.95
45,17/05/2023,1st,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,D A Warner (c S Dhawan),4.0,2/36,,22.22,9.47,40,35.07
,,,,,P P Shaw (c A Taide),,,,,,41,
46,19/05/2023,2nd,Rajasthan Royals,Himachal Pradesh Cricket Association Stadium,S O Hetmeyer (c S Dhawan),4.0,1/46,,22.26,9.52,42,35.33
47,23/03/2024,1st,Delhi Capitals,Maharaja Yadavindra Singh International Cricket St,,1.0,0/10,,22.40,9.53,42,35.57
48,25/03/2024,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Anuj Rawat (lbw),3.0,1/30,,22.30,9.53,43,35.44
49,30/03/2024,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,D Padikkal (c S Dhawan),4.0,3/28,,21.37,9.47,44,33.74
,,,,,A Badoni (c J M Bairstow),,,,,,45,
,,,,,Ravi Bishnoi (c sub),,,,,,46,
50,04/04/2024,1st,Gujarat Titans,Narendra Modi Stadium,,2.0,0/18,,21.63,9.47,46,34.13
51,09/04/2024,1st,Sunrisers Hyderabad,Maharaja Yadavindra Singh International Cricket St,Abhishek Sharma (c Shashank Singh),4.0,2/41,,21.23,9.49,47,33.56
,,,,,B Kumar (c J M Bairstow),,,,,,48,
52  (c),13/04/2024,2nd,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,R Powell (c †J M Sharma),4.0,2/25,,20.86,9.41,49,32.72
,,,,,K A Maharaj (c L S Livingstone),,,,,,50,
53  (c),18/04/2024,1st,Mumbai Indians,Maharaja Yadavindra Singh International Cricket St,R G Sharma (c Harpreet Brar),4.0,2/41,,20.52,9.43,51,32.25
,,,,,S A Yadav (c Prabhsimran Singh),,,,,,52,
54  (c),21/04/2024,2nd,Gujarat Titans,Maharaja Yadavindra Singh International Cricket St,Sai Sudharsan (b),2.0,1/18,,20.36,9.43,53,31.98
55  (c),26/04/2024,1st,Kolkata Knight Riders,Eden Gardens,P D Salt (b),4.0,1/60,,20.43,9.55,54,32.50
56  (c),01/05/2024,1st,Chennai Super Kings,MA Chidambaram Stadium,,3.0,0/37,,20.76,9.59,54,33.19
57  (c),05/05/2024,1st,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,M M Ali (c J M Bairstow),4.0,1/34,,20.82,9.57,55,33.20
58  (c),09/05/2024,1st,Royal Challengers Bengaluru,Himachal Pradesh Cricket Association Stadium,R M Patidar (c †J M Bairstow),3.0,1/50,,20.77,9.68,56,33.50
59  (c),15/05/2024,1st,Rajasthan Royals,Barsapara Cricket Stadium,Y B K Jaiswal (b),3.0,2/24,,20.36,9.65,57,32.76
,,,,,D C Jurel (c Harpreet Brar),,,,,,58,
60,23/03/2025,1st,Mumbai Indians,MA Chidambaram Stadium,,1.0,0/13,,20.47,9.67,58,32.98
61,28/03/2025,1st,Royal Challengers Bengaluru,MA Chidambaram Stadium,,3.0,0/34,,20.78,9.69,58,33.57
