Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
40,07/05/2016,2nd,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,,4.0,0/32,,22.34,7.16,38,26.66
41,09/05/2016,1st,Royal Challengers Bengaluru,Punjab Cricket Association IS Bindra Stadium,S R Watson (b),4.0,1/27,,22.38,7.15,39,26.67
42,13/05/2016,1st,Mumbai Indians,Dr YS Rajasekhara Reddy Cricket Stadium,R G Sharma (b),4.0,1/30,,22.43,7.16,40,26.75
43,15/05/2016,2nd,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,D A Warner (hit wicket),4.0,1/26,,22.46,7.14,41,26.73
44,18/05/2016,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,C H Gayle (c D A Miller),3.0,1/46,,22.36,7.30,42,27.19
45,21/05/2016,2nd,Rising Pune Supergiant,Dr YS Rajasekhara Reddy Cricket Stadium,G J Bailey (st W P Saha),4.0,1/43,,22.40,7.38,43,27.56
46,08/04/2017,1st,Rising Pune Supergiant,Holkar Cricket Stadium,B A Stokes (c & b),4.0,1/27,,22.43,7.37,44,27.55
47,10/04/2017,1st,Royal Challengers Bengaluru,Holkar Cricket Stadium,S R Watson (b),4.0,1/12,,22.47,7.26,45,27.20
48,13/04/2017,2nd,Kolkata Knight Riders,Eden Gardens,R V Uthappa (b),4.0,1/36,,22.50,7.30,46,27.39
49,15/04/2017,1st,Delhi Capitals,Arun Jaitley Stadium,S W Billings (c D A Miller),4.0,1/33,,22.53,7.33,47,27.51
50,17/04/2017,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,M C Henriques (st W P Saha),4.0,2/33,,22.10,7.35,48,27.06
,,,,,Yuvraj Singh (c †W P Saha),,,,,,49,
51,20/04/2017,2nd,Mumbai Indians,Holkar Cricket Stadium,,2.0,0/20,,22.35,7.38,49,27.47
52,23/04/2017,2nd,Gujarat Lions,Saurashtra Cricket Association Stadium,S K Raina (c G J Maxwell),4.0,2/36,,21.94,7.41,50,27.10
,,,,,D R Smith (c M P Stoinis),,,,,,51,
53,28/04/2017,1st,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,,3.0,0/34,,22.29,7.47,51,27.76
54,30/04/2017,1st,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,K K Nair (b),4.0,2/22,,21.91,7.43,52,27.13
,,,,,C H Morris (c & b),,,,,,53,
55,05/05/2017,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,S R Watson (c †W P Saha),3.0,3/11,,21.05,7.37,54,25.88
,,,,,P Negi (c †W P Saha),,,,,,55,
,,,,,S Badree (b),,,,,,56,
56,07/05/2017,2nd,Gujarat Lions,Punjab Cricket Association IS Bindra Stadium,,3.0,0/29,,21.38,7.41,56,26.39
57,09/05/2017,2nd,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,,4.0,0/28,,21.80,7.40,56,26.89
58,11/05/2017,2nd,Mumbai Indians,Wankhede Stadium,N Rana (c M J Guptill),3.0,1/28,,21.74,7.43,57,26.91
59,14/05/2017,2nd,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,R A Tripathi (b),2.0,1/13,,21.57,7.42,58,26.67
60,08/04/2018,1st,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,S S Iyer (c †K L Rahul),3.0,1/35,,21.51,7.48,59,26.81
61,13/04/2018,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,B B McCullum (c Mujeeb Ur Rahman),4.0,1/25,,21.55,7.46,60,26.78
62,04/05/2018,2nd,Mumbai Indians,Holkar Cricket Stadium,,1.0,0/9,,21.65,7.46,60,26.93
63,06/05/2018,1st,Rajasthan Royals,Holkar Cricket Stadium,A M Rahane (c C H Gayle),4.0,1/21,,21.69,7.42,61,26.84
64,08/05/2018,1st,Rajasthan Royals,Sawai Mansingh Stadium,,3.0,0/24,,21.98,7.43,61,27.23
65,12/05/2018,1st,Kolkata Knight Riders,Holkar Cricket Stadium,,4.0,0/52,,22.38,7.53,61,28.08
66,14/05/2018,2nd,Royal Challengers Bengaluru,Holkar Cricket Stadium,did not bowl,,,,22.38,7.53,61,28.08
67,16/05/2018,1st,Mumbai Indians,Wankhede Stadium,,3.0,0/24,,22.67,7.54,61,28.48
68,20/05/2018,2nd,Chennai Super Kings,Maharashtra Cricket Association Stadium,,4.0,0/28,,23.07,7.53,61,28.93
69,24/03/2019,2nd,Mumbai Indians,Wankhede Stadium,H H Pandya (c & b),3.0,1/42,,22.98,7.61,62,29.15
70,26/03/2019,2nd,Chennai Super Kings,Arun Jaitley Stadium,,4.0,0/16,,23.37,7.55,62,29.40
71,04/04/2019,2nd,Sunrisers Hyderabad,Arun Jaitley Stadium,V Shankar (c S S Iyer),4.0,1/18,,23.38,7.50,63,29.22
72,07/04/2019,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,M P Stoinis (c R Tewatia),4.0,1/22,,23.39,7.47,64,29.11
73,12/04/2019,1st,Kolkata Knight Riders,Eden Gardens,,4.0,0/30,,23.77,7.47,64,29.58
74,14/04/2019,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,2.0,0/23,,23.95,7.50,64,29.94
75,18/04/2019,1st,Mumbai Indians,Arun Jaitley Stadium,B C J Cutting (lbw),4.0,1/17,,23.95,7.45,65,29.74
76,20/04/2019,1st,Punjab Kings,Arun Jaitley Stadium,D A Miller (c P P Shaw),3.0,2/22,,23.51,7.45,66,29.18
,,,,,Mandeep Singh (st R R Pant),,,,,,67,
77,22/04/2019,1st,Rajasthan Royals,Sawai Mansingh Stadium,S P D Smith (c C H Morris),4.0,1/39,,23.51,7.48,68,29.32
78,28/04/2019,2nd,Royal Challengers Bengaluru,Arun Jaitley Stadium,V Kohli (c S E Rutherford),4.0,1/26,,23.52,7.47,69,29.28
79,01/05/2019,1st,Chennai Super Kings,MA Chidambaram Stadium,F du Plessis (c S Dhawan),3.0,1/31,,23.44,7.50,70,29.30
80,04/05/2019,1st,Rajasthan Royals,Arun Jaitley Stadium,,4.0,0/16,,23.79,7.45,70,29.53
81,08/05/2019,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,,4.0,0/30,,24.13,7.45,70,29.96
82,10/05/2019,2nd,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,S K Raina (b),4.0,1/32,,24.13,7.46,71,29.99
83,20/09/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,S N Khan (c P P Shaw),4.0,1/14,,24.13,7.40,72,29.76
84,25/09/2020,2nd,Chennai Super Kings,Dubai International Cricket Stadium,S R Watson (c S O Hetmeyer),4.0,1/18,,24.12,7.36,73,29.60
85,29/09/2020,1st,Sunrisers Hyderabad,Sheikh Zayed Stadium,,2.0,0/14,,24.29,7.36,73,29.79
86,05/10/2020,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,A J Finch (c †R R Pant),4.0,2/18,,23.96,7.32,74,29.24
,,,,,M M Ali (c S O Hetmeyer),,,,,,75,
87,09/10/2020,2nd,Rajasthan Royals,Sharjah Cricket Stadium,A J Tye (c K Rabada),2.0,1/8,,23.80,7.30,76,28.96
88,11/10/2020,2nd,Mumbai Indians,Sheikh Zayed Stadium,R G Sharma (c K Rabada),3.0,1/24,,23.73,7.31,77,28.90
89,14/10/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,S V Samson (b),4.0,1/32,,23.73,7.32,78,28.94
90,17/10/2020,1st,Chennai Super Kings,Sharjah Cricket Stadium,,4.0,0/23,,24.04,7.30,78,29.23
91,20/10/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,K L Rahul (c D R Sams),4.0,1/27,,24.04,7.29,79,29.20
92,24/10/2020,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,,1.0,0/7,,24.11,7.29,79,29.29
93,27/10/2020,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,,4.0,0/36,,24.42,7.31,79,29.75
94,02/11/2020,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,,4.0,0/30,,24.72,7.31,79,30.13
95,05/11/2020,1st,Mumbai Indians,Dubai International Cricket Stadium,,3.0,0/27,,24.95,7.33,79,30.47
96,08/11/2020,2nd,Sunrisers Hyderabad,Sheikh Zayed Stadium,J O Holder (c P Dubey),4.0,1/33,,24.94,7.34,80,30.50
97,10/11/2020,2nd,Mumbai Indians,Dubai International Cricket Stadium,,4.0,0/16,,25.24,7.30,80,30.70
98,25/04/2021,2nd,Sunrisers Hyderabad,MA Chidambaram Stadium,Abhishek Sharma (lbw),4.0,2/26,,24.91,7.29,81,30.27
,,,,,Rashid Khan (lbw),,,,,,82,
99,27/04/2021,1st,Royal Challengers Bengaluru,Narendra Modi Stadium,R M Patidar (c S P D Smith),4.0,1/33,,24.90,7.30,83,30.30
100,29/04/2021,1st,Kolkata Knight Riders,Narendra Modi Stadium,N Rana (st R R Pant),4.0,2/32,,24.60,7.31,84,29.96
,,,,,K D Karthik (lbw),,,,,,85,
101,02/05/2021,1st,Punjab Kings,Narendra Modi Stadium,D J Malan (b),4.0,1/21,,24.59,7.29,86,29.86
102,22/09/2021,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,K S Williamson (c S O Hetmeyer),4.0,2/21,,24.31,7.26,87,29.42
,,,,,J O Holder (c P P Shaw),,,,,,88,
103,25/09/2021,2nd,Rajasthan Royals,Sheikh Zayed Stadium,R Parag (b),4.0,1/27,,24.30,7.26,89,29.39
104,28/09/2021,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,,3.0,0/13,,24.51,7.23,89,29.54
105,02/10/2021,1st,Mumbai Indians,Sharjah Cricket Stadium,Q de Kock (c A Nortje),4.0,3/21,,23.97,7.21,90,28.80
,,,,,S A Yadav (c K Rabada),,,,,,91,
,,,,,S S Tiwary (c †R R Pant),,,,,,92,
106,04/10/2021,1st,Chennai Super Kings,Dubai International Cricket Stadium,F du Plessis (c S S Iyer),4.0,2/18,,23.71,7.18,93,28.38
,,,,,M M Ali (c S S Iyer),,,,,,94,
107,08/10/2021,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,A B de Villiers (c S S Iyer),4.0,1/39,,23.72,7.21,95,28.49
108,10/10/2021,2nd,Chennai Super Kings,Dubai International Cricket Stadium,,3.0,0/23,,23.91,7.21,95,28.74
109,13/10/2021,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,,4.0,0/32,,24.16,7.22,95,29.07
110,27/03/2022,1st,Mumbai Indians,Brabourne Stadium,,4.0,0/40,,24.41,7.25,95,29.49
111,02/04/2022,1st,Gujarat Titans,Maharashtra Cricket Association Stadium,,4.0,0/37,,24.66,7.27,95,29.88
112,07/04/2022,2nd,Lucknow Super Giants,Dr DY Patil Sports Academy,,2.0,0/11,,24.79,7.26,95,30.00
113,10/04/2022,2nd,Kolkata Knight Riders,Brabourne Stadium,,3.0,0/32,,24.98,7.29,95,30.34
114,16/04/2022,1st,Royal Challengers Bengaluru,Wankhede Stadium,S S Prabhudessai (c Kuldeep Yadav),4.0,1/29,,24.97,7.29,96,30.32
115,20/04/2022,1st,Punjab Kings,Brabourne Stadium,L S Livingstone (st R R Pant),4.0,2/10,,24.70,7.24,97,29.81
,,,,,J M Sharma (lbw),,,,,,98,
116,22/04/2022,1st,Rajasthan Royals,Wankhede Stadium,,2.0,0/21,,24.83,7.26,98,30.02
117,28/04/2022,1st,Kolkata Knight Riders,Wankhede Stadium,V R Iyer (c C Sakariya),4.0,1/28,,24.82,7.25,99,30.00
118,01/05/2022,1st,Lucknow Super Giants,Wankhede Stadium,,4.0,0/25,,25.06,7.24,99,30.25
119,08/05/2022,1st,Chennai Super Kings,Dr DY Patil Sports Academy,,3.0,0/23,,25.24,7.25,99,30.48
120,11/05/2022,1st,Rajasthan Royals,Dr DY Patil Sports Academy,,2.0,0/25,,25.36,7.27,99,30.74
121,16/05/2022,2nd,Punjab Kings,Dr DY Patil Sports Academy,M A Agarwal (b),4.0,2/14,,25.10,7.24,100,30.27
,,,,,R Dhawan (b),,,,,,101,
122,21/05/2022,2nd,Mumbai Indians,Wankhede Stadium,,3.0,0/26,,25.28,7.25,101,30.52
123,01/04/2023,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,K R Mayers (b),4.0,1/38,,25.26,7.27,102,30.60
124,04/04/2023,2nd,Gujarat Titans,Arun Jaitley Stadium,did not bowl,,,,25.26,7.27,102,30.60
125,08/04/2023,1st,Rajasthan Royals,Barsapara Cricket Stadium,,4.0,0/38,,25.50,7.29,102,30.97
126,11/04/2023,2nd,Mumbai Indians,Arun Jaitley Stadium,,4.0,0/20,,25.74,7.27,102,31.17
127,15/04/2023,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,H V Patel (c †A Porel),3.0,1/25,,25.66,7.27,103,31.11
128,20/04/2023,1st,Kolkata Knight Riders,Arun Jaitley Stadium,Mandeep Singh (b),3.0,2/13,,25.34,7.25,104,30.64
,,,,,Rinku Singh (c Lalit Yadav),,,,,,105,
129,24/04/2023,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,M A Agarwal (c Aman Hakim Khan),4.0,2/21,,25.09,7.24,106,30.26
,,,,,A K Markram (b),,,,,,107,
130,29/04/2023,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,Abhishek Sharma (c D A Warner),4.0,1/29,,25.08,7.24,108,30.25
131,02/05/2023,2nd,Gujarat Titans,Narendra Modi Stadium,,4.0,0/24,,25.31,7.23,108,30.47
132,06/05/2023,1st,Royal Challengers Bengaluru,Arun Jaitley Stadium,,3.0,0/17,,25.47,7.21,108,30.63
133,10/05/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,D P Conway (lbw),4.0,2/27,,25.23,7.21,109,30.32
,,,,,R D Gaikwad (c Aman Hakim Khan),,,,,,110,
134,13/05/2023,1st,Punjab Kings,Arun Jaitley Stadium,J M Sharma (b),4.0,1/27,,25.22,7.21,111,30.29
135,17/05/2023,2nd,Punjab Kings,Himachal Pradesh Cricket Association Stadium,Prabhsimran Singh (c Y V Dhull),3.0,1/27,,25.15,7.22,112,30.26
136,20/05/2023,1st,Chennai Super Kings,Arun Jaitley Stadium,,3.0,0/32,,25.31,7.24,112,30.54
137,23/03/2024,2nd,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,,4.0,0/25,,25.53,7.23,112,30.77
138,28/03/2024,1st,Rajasthan Royals,Sawai Mansingh Stadium,R Ashwin (c T Stubbs),4.0,1/21,,25.51,7.22,113,30.68
139,31/03/2024,2nd,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,D J Mitchell (c & b),3.0,1/20,,25.45,7.21,114,30.59
140,03/04/2024,1st,Kolkata Knight Riders,Dr YS Rajasekhara Reddy Cricket Stadium,,1.0,0/18,,25.50,7.23,114,30.75
141,07/04/2024,1st,Mumbai Indians,Wankhede Stadium,R G Sharma (b),4.0,2/35,,25.27,7.25,115,30.52
,,,,,Ishan Kishan (c & b),,,,,,116,
142,12/04/2024,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,,4.0,0/26,,25.47,7.24,116,30.74
143,17/04/2024,1st,Gujarat Titans,Narendra Modi Stadium,R Tewatia (lbw),4.0,1/17,,25.46,7.22,117,30.62
144,20/04/2024,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,H Klaasen (b),4.0,1/29,,25.45,7.22,118,30.61
145,24/04/2024,2nd,Gujarat Titans,Arun Jaitley Stadium,Azmatullah Omarzai (c J Fraser-McGurk),3.0,1/28,,25.39,7.23,119,30.59
146,27/04/2024,2nd,Mumbai Indians,Arun Jaitley Stadium,,2.0,0/24,,25.49,7.25,119,30.79
147,29/04/2024,2nd,Kolkata Knight Riders,Eden Gardens,S P Narine (c J Fraser-McGurk),4.0,2/25,,25.26,7.24,120,30.49
,,,,,P D Salt (b),,,,,,121,
148,07/05/2024,2nd,Rajasthan Royals,Arun Jaitley Stadium,J C Buttler (b),3.0,1/25,,25.20,7.25,122,30.44
149  (c),12/05/2024,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,3.0,0/24,,25.35,7.25,122,30.64
150,14/05/2024,2nd,Lucknow Super Giants,Arun Jaitley Stadium,M P Stoinis (st R R Pant),1.0,1/20,,25.20,7.28,123,30.55
151  (c),24/03/2025,1st,Lucknow Super Giants,Dr YS Rajasekhara Reddy Cricket Stadium,,3.0,0/18,,25.34,7.27,123,30.70
152  (c),30/03/2025,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,,4.0,0/43,,25.54,7.30,123,31.05
153  (c),05/04/2025,2nd,Chennai Super Kings,MA Chidambaram Stadium,,1.0,0/5,,25.59,7.29,123,31.09
154  (c),10/04/2025,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,4.0,0/52,,25.78,7.33,123,31.51
155  (c),13/04/2025,1st,Mumbai Indians,Arun Jaitley Stadium,,2.0,0/19,,25.88,7.34,123,31.67
156  (c),16/04/2025,2nd,Rajasthan Royals,Arun Jaitley Stadium,R Parag (b),3.0,1/23,,25.81,7.34,124,31.60
157  (c),19/04/2025,2nd,Gujarat Titans,Narendra Modi Stadium,,2.0,0/18,,25.91,7.35,124,31.74
158  (c),22/04/2025,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,,4.0,0/29,,26.10,7.35,124,31.98
