Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
MARCUS STOINIS,2019-04-24,1,13,6.5,0.64,24.18,10.06,0.25,27.0,11.0,27
MARCUS STOINIS,2019-04-28,0,24,8.0,0.65,23.7,9.9,0.5,23.25,10.29,0
MARCUS STOINIS,2020-09-20,2,29,9.67,0.62,23.71,9.82,0.5,22.25,7.29,50
MARCUS STOINIS,2020-09-29,0,22,7.33,0.68,23.92,9.82,0.75,21.5,7.71,0
MARCUS STOINIS,2020-10-03,1,46,11.5,0.65,23.85,9.72,0.75,22.0,7.88,25
MARCUS STOINIS,2020-10-09,2,17,8.5,0.67,24.67,9.79,0.75,30.25,9.12,50
MARCUS STOINIS,2020-10-11,1,31,12.92,0.71,24.39,9.74,1.25,28.5,9.25,25
MARCUS STOINIS,2020-10-17,0,10,10.0,0.72,24.62,9.85,1.0,29.0,10.06,0
MARCUS STOINIS,2020-10-20,0,14,14.0,0.7,24.13,9.86,1.0,26.0,10.73,0
MARCUS STOINIS,2020-10-24,2,41,10.25,0.68,23.81,9.99,0.75,18.0,11.36,50
MARCUS STOINIS,2020-10-27,0,15,7.5,0.72,24.34,10.0,0.75,24.0,11.79,0
MARCUS STOINIS,2020-10-31,0,4,4.0,0.7,24.06,9.92,0.5,20.0,10.44,6
MARCUS STOINIS,2020-11-05,1,5,5.0,0.68,23.47,9.75,0.5,18.5,8.94,29
MARCUS STOINIS,2020-11-08,3,26,8.67,0.69,22.94,9.61,0.75,16.25,6.69,75
MARCUS STOINIS,2020-11-10,1,23,11.5,0.75,23.03,9.59,1.0,12.5,6.29,25
MARCUS STOINIS,2021-04-10,0,26,13.0,0.76,23.03,9.64,1.25,14.5,7.29,0
MARCUS STOINIS,2021-04-15,0,15,15.0,0.74,23.11,9.73,1.25,20.0,9.54,0
MARCUS STOINIS,2021-04-20,1,20,6.67,0.72,22.9,9.86,1.0,22.5,12.04,27
MARCUS STOINIS,2021-04-25,0,12,12.0,0.72,22.82,9.78,0.5,21.0,11.54,0
MARCUS STOINIS,2021-04-27,0,23,23.0,0.71,22.56,9.84,0.25,18.25,11.67,0
MARCUS STOINIS,2021-04-29,1,7,7.0,0.69,22.57,10.15,0.25,17.5,14.17,25
MARCUS STOINIS,2021-05-02,0,6,6.0,0.7,22.21,10.08,0.5,15.5,12.17,2
MARCUS STOINIS,2021-09-22,0,8,7.27,0.68,21.84,9.98,0.25,12.0,12.0,0
MARCUS STOINIS,2022-04-16,1,13,6.5,0.67,21.53,9.92,0.25,11.0,10.82,27
MARCUS STOINIS,2022-04-19,0,14,14.0,0.67,21.35,9.85,0.5,8.5,6.69,0
MARCUS STOINIS,2022-05-01,0,14,14.0,0.66,21.19,9.94,0.25,10.25,8.44,0
MARCUS STOINIS,2022-05-15,0,15,15.0,0.65,21.04,10.02,0.25,12.25,10.44,0
MARCUS STOINIS,2022-05-18,3,23,11.5,0.63,20.92,10.12,0.25,14.0,12.38,75
MARCUS STOINIS,2023-04-19,2,28,7.0,0.68,20.96,10.15,0.75,16.5,13.62,50
MARCUS STOINIS,2023-04-22,2,20,6.67,0.71,21.1,10.09,1.25,20.0,11.88,52
MARCUS STOINIS,2023-04-28,1,21,14.0,0.73,21.08,10.02,1.75,21.5,10.04,25
MARCUS STOINIS,2023-05-01,0,11,11.0,0.74,21.08,10.1,2.0,23.0,9.79,0
MARCUS STOINIS,2023-05-07,0,20,20.0,0.72,20.89,10.11,1.25,20.0,9.67,0
MARCUS STOINIS,2024-04-02,1,9,9.0,0.71,20.87,10.29,0.75,18.0,12.92,25
MARCUS STOINIS,2024-04-12,0,10,10.0,0.71,20.66,10.27,0.5,15.25,13.5,0
MARCUS STOINIS,2024-04-19,1,7,3.5,0.7,20.47,10.27,0.25,12.5,12.5,31
MARCUS STOINIS,2024-04-23,0,49,12.25,0.71,20.24,10.15,0.5,11.5,10.62,0
MARCUS STOINIS,2024-04-27,1,3,3.0,0.69,20.73,10.19,0.5,18.75,8.69,31
MARCUS STOINIS,2024-04-30,1,19,6.33,0.7,20.43,10.07,0.5,17.25,7.19,27
MARCUS STOINIS,2024-05-05,0,29,14.5,0.7,20.41,10.0,0.75,19.5,6.27,0
MARCUS STOINIS,2025-03-25,0,31,15.5,0.69,20.55,10.08,0.5,25.0,9.02,0
MARCUS STOINIS,2025-04-01,0,15,7.5,0.68,20.71,10.16,0.5,20.5,9.83,0
MARCUS STOINIS,2025-04-05,0,48,12.0,0.67,20.62,10.12,0.25,23.5,10.96,0
MARCUS STOINIS,2025-04-08,0,10,10.0,0.66,21.05,10.15,0.0,30.75,12.38,0
MARCUS STOINIS,2025-04-12,0,6,15.0,0.65,20.88,10.15,0.0,26.0,11.25,0
MARCUS STOINIS,2025-04-20,0,13,13.0,0.64,20.66,10.22,0.0,19.75,11.12,0
MARCUS STOINIS,2025-05-04,0,17,17.0,0.63,20.54,10.26,0.0,19.25,12.5,0
MARCUS STOINIS,2025-05-24,0,21,16.15,0.62,20.49,10.36,0.0,11.5,13.75,0
MARCUS STOINIS,2025-06-01,1,14,14.0,0.61,20.5,10.44,0.0,14.25,15.29,25
