Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
KHALEEL AHMED,2022-04-10,3,25,6.25,1.38,32.58,8.74,1.25,29.0,7.71,77
KHALEEL AHMED,2022-04-16,1,36,9.0,1.44,32.3,8.65,1.75,27.0,7.21,25
KHALEEL AHMED,2022-04-20,2,21,5.25,1.43,32.43,8.66,2.0,30.5,7.62,54
KHALEEL AHMED,2022-04-22,1,47,11.75,1.45,32.03,8.54,2.0,29.0,7.25,25
KHALEEL AHMED,2022-05-05,3,30,7.5,1.43,32.53,8.65,1.75,32.25,8.06,75
KHALEEL AHMED,2022-05-08,2,28,7.0,1.48,32.45,8.61,1.75,33.5,8.38,50
KHALEEL AHMED,2022-05-16,0,43,10.75,1.5,32.31,8.56,2.0,31.5,7.88,0
KHALEEL AHMED,2022-05-21,0,24,7.74,1.45,32.64,8.63,1.5,37.0,9.25,0
KHALEEL AHMED,2023-04-01,2,30,7.5,1.41,32.38,8.6,1.25,31.25,8.25,50
KHALEEL AHMED,2023-04-04,1,38,9.5,1.43,32.31,8.57,1.0,31.25,8.25,25
KHALEEL AHMED,2023-04-08,0,31,15.5,1.42,32.47,8.6,0.75,33.75,8.87,0
KHALEEL AHMED,2023-05-02,2,24,6.0,1.38,32.43,8.78,0.75,30.75,10.06,52
KHALEEL AHMED,2023-05-06,1,45,11.25,1.39,32.21,8.71,1.25,30.75,9.62,25
KHALEEL AHMED,2023-05-10,1,32,8.0,1.38,32.54,8.77,1.0,34.5,10.56,25
KHALEEL AHMED,2023-05-13,0,36,9.0,1.38,32.52,8.76,1.0,33.0,10.19,0
KHALEEL AHMED,2023-05-17,1,20,6.67,1.34,32.61,8.76,1.0,34.25,8.56,27
KHALEEL AHMED,2023-05-20,1,45,11.25,1.33,32.31,8.71,0.75,33.25,8.73,25
KHALEEL AHMED,2024-03-23,2,43,10.75,1.33,32.6,8.77,0.75,33.25,8.73,50
KHALEEL AHMED,2024-03-28,1,24,6.0,1.34,32.84,8.82,1.0,36.0,9.42,27
KHALEEL AHMED,2024-03-31,2,21,5.25,1.33,32.64,8.75,1.25,33.0,8.67,54
KHALEEL AHMED,2024-04-03,1,43,10.75,1.35,32.39,8.68,1.5,33.25,8.31,25
KHALEEL AHMED,2024-04-07,1,39,9.75,1.34,32.62,8.72,1.5,32.75,8.19,25
KHALEEL AHMED,2024-04-12,2,41,10.25,1.33,32.75,8.74,1.25,31.75,7.94,50
KHALEEL AHMED,2024-04-17,1,18,4.5,1.35,32.92,8.77,1.5,36.0,9.0,31
KHALEEL AHMED,2024-04-20,0,51,17.0,1.34,32.62,8.69,1.25,35.25,8.81,0
KHALEEL AHMED,2024-04-24,0,26,13.0,1.31,32.98,8.85,1.0,37.25,10.38,0
KHALEEL AHMED,2024-04-27,2,45,11.25,1.29,32.85,8.93,0.75,34.0,11.19,50
KHALEEL AHMED,2024-04-29,0,28,9.33,1.3,33.08,8.97,0.75,35.0,11.44,0
KHALEEL AHMED,2024-05-07,2,47,11.75,1.28,32.98,8.98,0.5,37.5,12.64,50
KHALEEL AHMED,2024-05-12,2,31,7.75,1.29,33.24,9.03,1.0,36.5,11.33,50
KHALEEL AHMED,2024-05-14,1,22,11.0,1.3,33.2,9.01,1.5,37.75,10.02,25
KHALEEL AHMED,2025-03-23,3,29,7.25,1.3,33.0,9.04,1.25,32.0,9.96,75
KHALEEL AHMED,2025-03-28,1,28,7.0,1.33,32.93,9.01,2.0,32.25,9.44,25
KHALEEL AHMED,2025-03-30,2,38,9.5,1.32,32.85,8.98,1.75,27.5,8.25,50
KHALEEL AHMED,2025-04-05,2,25,6.25,1.33,32.93,8.99,1.75,29.25,8.69,52
KHALEEL AHMED,2025-04-08,2,45,11.25,1.34,32.8,8.94,2.0,30.0,7.5,50
KHALEEL AHMED,2025-04-11,0,40,13.33,1.35,33.0,8.98,1.75,34.0,8.5,0
KHALEEL AHMED,2025-04-14,1,38,9.5,1.33,33.11,9.05,1.5,37.0,10.08,25
KHALEEL AHMED,2025-04-20,0,24,12.0,1.33,33.19,9.06,1.25,37.0,10.08,0
