67,60,01/05/2019,Delhi Capitals,MA Chidambaram Stadium,39,1675,30.45,,0,,,40,,,,34 years 292 days
68,61,05/05/2019,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,96,1771,31.63,,0,,,40,,,,34 years 296 days
69,62,07/05/2019,Mumbai Indians,MA Chidambaram Stadium,6,1777,31.18,,0,,1,41,,,,34 years 298 days
70,63,10/05/2019,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,50,1827,31.50,,0,,,41,,,,34 years 301 days
71,64,12/05/2019,Mumbai Indians,Rajiv Gandhi International Stadium,26,1853,31.41,,0,,1,42,,,,34 years 303 days
72,65,19/09/2020,Mumbai Indians,Sheikh Zayed Stadium,58*,1911,32.39,,0,,3,45,,,,36 years 68 days
73,66,22/09/2020,Rajasthan Royals,Sharjah Cricket Stadium,72,1983,33.05,,0,,1,46,,,,36 years 71 days
74,67,25/09/2020,Delhi Capitals,Dubai International Cricket Stadium,43,2026,33.21,,0,,,46,,,,36 years 74 days
75,68,02/10/2020,Sunrisers Hyderabad,Dubai International Cricket Stadium,22,2048,33.03,,0,,1,47,,,,36 years 81 days
76,69,04/10/2020,Punjab Kings,Dubai International Cricket Stadium,87*,2135,34.44,,0,,,47,,,,36 years 83 days
77,70,07/10/2020,Kolkata Knight Riders,Sheikh Zayed Stadium,17,2152,34.16,,0,,2,49,,,,36 years 86 days
78,71,10/10/2020,Royal Challengers Bengaluru,Dubai International Cricket Stadium,8,2160,33.75,,0,,1,50,,,,36 years 89 days
79,72,13/10/2020,Sunrisers Hyderabad,Dubai International Cricket Stadium,0,2160,33.23,,0,,,50,,,,36 years 92 days
80,73,17/10/2020,Delhi Capitals,Sharjah Cricket Stadium,58,2218,33.61,,0,,2,52,,,,36 years 96 days
81,74,19/10/2020,Rajasthan Royals,Sheikh Zayed Stadium,10,2228,33.25,,0,,,52,,,,36 years 98 days
82,75,23/10/2020,Mumbai Indians,Sharjah Cricket Stadium,1,2229,32.78,,0,,,52,,,,36 years 102 days
83,76,25/10/2020,Royal Challengers Bengaluru,Dubai International Cricket Stadium,25,2254,32.67,,0,,2,54,,,,36 years 104 days
84,77,01/11/2020,Punjab Kings,Sheikh Zayed Stadium,48,2302,32.89,,0,,,54,,,,36 years 111 days
85,78,10/04/2021,Delhi Capitals,Wankhede Stadium,0,2302,32.42,,0,,,54,,,,36 years 271 days
86,79,16/04/2021,Punjab Kings,Wankhede Stadium,36*,2338,32.93,,0,,2,56,,,,36 years 277 days
87,80,19/04/2021,Rajasthan Royals,Wankhede Stadium,33,2371,32.93,,0,,,56,,,,36 years 280 days
88,81,21/04/2021,Kolkata Knight Riders,Wankhede Stadium,95*,2466,34.25,,0,,1,57,,,,36 years 282 days
89,82,25/04/2021,Royal Challengers Bengaluru,Wankhede Stadium,50,2516,34.47,,0,,,57,,,,36 years 286 days
90,83,28/04/2021,Sunrisers Hyderabad,Arun Jaitley Stadium,56,2572,34.76,,0,,1,58,,,,36 years 289 days
91,84,01/05/2021,Mumbai Indians,Arun Jaitley Stadium,50,2622,34.96,,0,,1,59,,,,36 years 292 days
92,85,19/09/2021,Mumbai Indians,Dubai International Cricket Stadium,0,2622,34.50,,0,,1,60,,,,37 years 68 days
93,86,24/09/2021,Royal Challengers Bengaluru,Sharjah Cricket Stadium,31,2653,34.45,,0,,,60,,,,37 years 73 days
94,87,26/09/2021,Kolkata Knight Riders,Sheikh Zayed Stadium,43,2696,34.56,,0,,1,61,,,,37 years 75 days
95,88,30/09/2021,Sunrisers Hyderabad,Sharjah Cricket Stadium,41,2737,34.65,,0,,1,62,,,,37 years 79 days
96,89,02/10/2021,Rajasthan Royals,Sheikh Zayed Stadium,25,2762,34.53,,0,,,62,,,,37 years 81 days
97,90,04/10/2021,Delhi Capitals,Dubai International Cricket Stadium,10,2772,34.22,,0,,1,63,,,,37 years 83 days
98,91,07/10/2021,Punjab Kings,Dubai International Cricket Stadium,76,2848,34.73,,0,,1,64,,,,37 years 86 days
99,92,10/10/2021,Delhi Capitals,Dubai International Cricket Stadium,1,2849,34.33,,0,,1,65,,,,37 years 89 days
100,93,15/10/2021,Kolkata Knight Riders,Dubai International Cricket Stadium,86,2935,34.94,,0,,1,66,,,,37 years 94 days
101,94,27/03/2022,Punjab Kings,Dr DY Patil Sports Academy,88,3023,35.56,,0,,,66,,,,37 years 257 days
102,95,30/03/2022,Kolkata Knight Riders,Dr DY Patil Sports Academy,5,3028,35.21,,0,,2,68,,,,37 years 260 days
103,96,05/04/2022,Rajasthan Royals,Wankhede Stadium,29,3057,35.14,,0,,,68,,,,37 years 266 days
104,97,09/04/2022,Mumbai Indians,Maharashtra Cricket Association Stadium,16,3073,34.92,,0,,,68,,,,37 years 270 days
105,98,12/04/2022,Chennai Super Kings,Dr DY Patil Sports Academy,8,3081,34.62,,0,,,68,,,,37 years 273 days
106,99,16/04/2022,Delhi Capitals,Wankhede Stadium,8,3089,34.32,,0,,,68,,,,37 years 277 days
107,100,19/04/2022,Lucknow Super Giants,Dr DY Patil Sports Academy,96,3185,35.00,,0,,,68,,,,37 years 280 days
108,101,23/04/2022,Sunrisers Hyderabad,Brabourne Stadium,5,3190,34.67,,0,,,68,,,,37 years 284 days
109,102,26/04/2022,Rajasthan Royals,Maharashtra Cricket Association Stadium,23,3213,34.55,,0,,,68,,,,37 years 287 days
110,103,30/04/2022,Gujarat Titans,Brabourne Stadium,0,3213,34.18,,0,,,68,,,,37 years 291 days
111,104,04/05/2022,Chennai Super Kings,Maharashtra Cricket Association Stadium,38,3251,34.22,,0,,,68,,,,37 years 295 days
112,105,08/05/2022,Sunrisers Hyderabad,Wankhede Stadium,73*,3324,34.99,,0,,1,69,,,,37 years 299 days
113,106,13/05/2022,Punjab Kings,Brabourne Stadium,10,3334,34.73,,0,,,69,,,,37 years 304 days
114,107,19/05/2022,Gujarat Titans,Wankhede Stadium,44,3378,34.82,,0,,,69,,,,37 years 310 days
115,108,25/05/2022,Lucknow Super Giants,Eden Gardens,0,3378,34.47,,0,,1,70,,,,37 years 316 days
116,109,27/05/2022,Rajasthan Royals,Narendra Modi Stadium,25,3403,34.37,,0,,,70,,,,37 years 318 days
117,110,02/04/2023,Mumbai Indians,M Chinnaswamy Stadium,73,3476,34.76,,0,,1,71,,,,38 years 263 days
118,111,06/04/2023,Kolkata Knight Riders,Eden Gardens,23,3499,34.64,,0,,,71,,,,38 years 267 days
119,112,10/04/2023,Lucknow Super Giants,M Chinnaswamy Stadium,79*,3578,35.43,,0,,1,72,,,,38 years 271 days
120,113,15/04/2023,Delhi Capitals,M Chinnaswamy Stadium,22,3600,35.29,,0,,,72,,,,38 years 276 days
121,114,17/04/2023,Chennai Super Kings,M Chinnaswamy Stadium,62,3662,35.55,,0,,,72,,,,38 years 278 days
122,115,20/04/2023,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,84,3746,36.02,,0,,,72,,,,38 years 281 days
123,116,23/04/2023,Rajasthan Royals,M Chinnaswamy Stadium,62,3808,36.27,,0,,,72,,,,38 years 284 days
124,117,26/04/2023,Kolkata Knight Riders,M Chinnaswamy Stadium,17,3825,36.08,,0,,,72,,,,38 years 287 days
125,118,01/05/2023,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,44,3869,36.16,,0,,,72,,,,38 years 292 days
126,119,06/05/2023,Delhi Capitals,Arun Jaitley Stadium,45,3914,36.24,,0,,1,73,,,,38 years 297 days
127,120,09/05/2023,Mumbai Indians,Wankhede Stadium,65,3979,36.50,,0,,,73,,,,38 years 300 days
128,121,14/05/2023,Rajasthan Royals,Sawai Mansingh Stadium,55,4034,36.67,,0,,,73,,,,38 years 305 days
129,122,18/05/2023,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,71,4105,36.98,,0,,,73,,,,38 years 309 days
130,123,21/05/2023,Gujarat Titans,M Chinnaswamy Stadium,28,4133,36.90,,0,,,73,,,,38 years 312 days
131,124,22/03/2024,Chennai Super Kings,MA Chidambaram Stadium,35,4168,36.88,,0,,,73,,,,39 years 253 days
132,125,25/03/2024,Punjab Kings,M Chinnaswamy Stadium,3,4171,36.59,,0,,,73,,,,39 years 256 days
133,126,29/03/2024,Kolkata Knight Riders,M Chinnaswamy Stadium,8,4179,36.34,,0,,,73,,,,39 years 260 days
134,127,02/04/2024,Lucknow Super Giants,M Chinnaswamy Stadium,19,4198,36.19,,0,,1,74,,,,39 years 264 days
135,128,06/04/2024,Rajasthan Royals,Sawai Mansingh Stadium,44,4242,36.26,,0,,,74,,,,39 years 268 days
136,129,11/04/2024,Mumbai Indians,Wankhede Stadium,61,4303,36.47,,0,,,74,,,,39 years 273 days
137,130,15/04/2024,Sunrisers Hyderabad,M Chinnaswamy Stadium,62,4365,36.68,,0,,1,75,,,,39 years 277 days
138,131,21/04/2024,Kolkata Knight Riders,Eden Gardens,7,4372,36.43,,0,,1,76,,,,39 years 283 days
139,132,25/04/2024,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,25,4397,36.34,,0,,,76,,,,39 years 287 days
140,133,28/04/2024,Gujarat Titans,Narendra Modi Stadium,24,4421,36.24,,0,,,76,,,,39 years 290 days
141,134,04/05/2024,Gujarat Titans,M Chinnaswamy Stadium,64,4485,36.46,,0,,,76,,,,39 years 296 days
142,135,09/05/2024,Punjab Kings,Himachal Pradesh Cricket Association Stadium,9,4494,36.24,,0,,1,77,,,,39 years 301 days
143,136,12/05/2024,Delhi Capitals,M Chinnaswamy Stadium,6,4500,36.00,,0,,1,78,,,,39 years 304 days
144,137,18/05/2024,Chennai Super Kings,M Chinnaswamy Stadium,54,4554,36.14,,0,,2,80,,,,39 years 310 days
145,138,22/05/2024,Rajasthan Royals,Narendra Modi Stadium,17,4571,35.99,,0,,1,81,,,,39 years 314 days
146,139,24/03/2025,Lucknow Super Giants,Dr YS Rajasekhara Reddy Cricket Stadium,29,4600,35.94,,0,,1,82,,,,40 years 254 days
147,140,30/03/2025,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,50,4650,36.05,,0,,2,84,,,,40 years 260 days
148,141,10/04/2025,Royal Challengers Bengaluru,M Chinnaswamy Stadium,2,4652,35.78,,0,,,84,,,,40 years 271 days
