Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
63,,12/05/2013,1st,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,84,107,6.46,78.50
64,,14/05/2013,1st,-,Delhi Capitals,MA Chidambaram Stadium,did not bat,-,-,-,,84,107,6.46,78.50
65,,18/05/2013,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,84,107,6.46,78.50
66,,21/05/2013,1st,-,Mumbai Indians,Arun Jaitley Stadium,did not bat,-,-,-,,84,107,6.46,78.50
67,19,26/05/2013,2nd,10,Mumbai Indians,Eden Gardens,c sub b K A Pollard,9,18,50.00,,93,125,6.64,74.40
68,,18/04/2014,1st,-,Punjab Kings,Sheikh Zayed Stadium,did not bat,-,-,-,,93,125,6.64,74.40
69,20,21/04/2014,1st,8,Delhi Capitals,Sheikh Zayed Stadium,run out,1,1,100.00,,94,126,6.27,74.60
70,21,23/04/2014,1st,8,Rajasthan Royals,Dubai International Cricket Stadium,not out,9*,13,69.23,,103,139,6.87,74.10
71,,25/04/2014,2nd,-,Mumbai Indians,Dubai International Cricket Stadium,did not bat,-,-,-,,103,139,6.87,74.10
72,,27/04/2014,2nd,-,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bat,-,-,-,,103,139,6.87,74.10
73,,02/05/2014,1st,-,Kolkata Knight Riders,JSCA International Stadium Complex,did not bat,-,-,-,,103,139,6.87,74.10
74,,05/05/2014,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,103,139,6.87,74.10
75,22,07/05/2014,2nd,8,Punjab Kings,Barabati Stadium,not out,11*,4,275.00,,114,143,7.60,79.72
76,23,10/05/2014,2nd,8,Mumbai Indians,Wankhede Stadium,not out,0*,0,-,,114,143,7.60,79.72
77,24,13/05/2014,2nd,5,Rajasthan Royals,JSCA International Stadium Complex,b R Bhatia,14,16,87.50,,128,159,8.00,80.50
78,,18/05/2014,1st,-,Royal Challengers Bengaluru,JSCA International Stadium Complex,did not bat,-,-,-,,128,159,8.00,80.50
79,,20/05/2014,1st,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,128,159,8.00,80.50
80,,22/05/2014,1st,-,Sunrisers Hyderabad,JSCA International Stadium Complex,did not bat,-,-,-,,128,159,8.00,80.50
81,,24/05/2014,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,128,159,8.00,80.50
82,,28/05/2014,2nd,-,Mumbai Indians,Brabourne Stadium,did not bat,-,-,-,,128,159,8.00,80.50
83,25,30/05/2014,2nd,8,Punjab Kings,Wankhede Stadium,st W P Saha b A R Patel,10,11,90.91,,138,170,8.12,81.18
84,26,09/04/2015,1st,8,Delhi Capitals,MA Chidambaram Stadium,not out,12*,8,150.00,,150,178,8.82,84.27
85,,11/04/2015,1st,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,150,178,8.82,84.27
86,,17/04/2015,2nd,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,150,178,8.82,84.27
87,,19/04/2015,1st,-,Rajasthan Royals,Narendra Modi Stadium,did not bat,-,-,-,,150,178,8.82,84.27
88,27,22/04/2015,1st,8,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c M S  Bisla b D Wiese,5,3,166.67,,155,181,8.61,85.64
89,,25/04/2015,1st,-,Punjab Kings,MA Chidambaram Stadium,did not bat,-,-,-,,155,181,8.61,85.64
90,28,28/04/2015,1st,8,Kolkata Knight Riders,MA Chidambaram Stadium,not out,9*,4,225.00,,164,185,9.11,88.65
91,,08/05/2015,1st,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,164,185,9.11,88.65
92,,10/05/2015,1st,-,Rajasthan Royals,MA Chidambaram Stadium,did not bat,-,-,-,,164,185,9.11,88.65
93,,12/05/2015,1st,-,Delhi Capitals,Shaheed Veer Narayan Sing International Stadium,did not bat,-,-,-,,164,185,9.11,88.65
94,,16/05/2015,2nd,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,164,185,9.11,88.65
95,29,19/05/2015,2nd,9,Mumbai Indians,Wankhede Stadium,c A T Rayudu b S L Malinga,23,12,191.67,,187,197,9.84,94.92
96,30,22/05/2015,2nd,9,Royal Challengers Bengaluru,JSCA International Stadium Complex,not out,1*,1,100.00,,188,198,9.89,94.95
97,31,24/05/2015,2nd,9,Mumbai Indians,Eden Gardens,c J Suchith b M J McClenaghan,2,4,50.00,,190,202,9.50,94.06
98,,09/04/2016,2nd,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,190,202,9.50,94.06
99,,14/04/2016,1st,-,Gujarat Lions,Saurashtra Cricket Association Stadium,did not bat,-,-,-,,190,202,9.50,94.06
100,32,17/04/2016,1st,8,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,not out,1*,2,50.00,,191,204,9.55,93.63
101,33,22/04/2016,2nd,8,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,c H V Patel b S R Watson,0,1,0.00,,191,205,9.10,93.17
102,,24/04/2016,1st,-,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,191,205,9.10,93.17
103,,26/04/2016,2nd,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,191,205,9.10,93.17
104,,29/04/2016,1st,-,Gujarat Lions,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,191,205,9.10,93.17
105,,01/05/2016,1st,-,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,191,205,9.10,93.17
106,,05/05/2016,2nd,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,191,205,9.10,93.17
107,34,07/05/2016,1st,8,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,10*,5,200.00,,201,210,9.57,95.71
108,35,10/05/2016,2nd,4,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,c †N V Ojha b B B Sran,29,25,116.00,,230,235,10.45,97.87
109,36,14/05/2016,1st,8,Kolkata Knight Riders,Eden Gardens,not out,0*,4,0.00,,230,239,10.45,96.23
110,,17/05/2016,2nd,-,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,230,239,10.45,96.23
111,37,21/05/2016,2nd,8,Punjab Kings,Dr YS Rajasekhara Reddy Cricket Stadium,not out,1*,1,100.00,,231,240,10.50,96.25
112  (c),,08/04/2018,2nd,-,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,231,240,10.50,96.25
113  (c),38,13/04/2018,1st,8,Royal Challengers Bengaluru,M Chinnaswamy Stadium,st Q de Kock b Y S Chahal,33,21,157.14,,264,261,11.48,101.15
114  (c),39,15/04/2018,1st,7,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,c †M S Dhoni b S N Thakur,14,11,127.27,,278,272,11.58,102.21
115  (c),,19/04/2018,1st,-,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,278,272,11.58,102.21
116  (c),,21/04/2018,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,278,272,11.58,102.21
117  (c),40,23/04/2018,1st,7,Delhi Capitals,Arun Jaitley Stadium,c R Tewatia b T A Boult,6,7,85.71,,284,279,11.36,101.79
118  (c),41,26/04/2018,2nd,7,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c K S Williamson b Rashid Khan,4,6,66.67,,288,285,11.08,101.05
119  (c),42,04/05/2018,1st,8,Mumbai Indians,Holkar Cricket Stadium,not out,0*,0,-,,288,285,11.08,101.05
120  (c),,06/05/2018,2nd,-,Rajasthan Royals,Holkar Cricket Stadium,did not bat,-,-,-,,288,285,11.08,101.05
121  (c),43,08/05/2018,2nd,3,Rajasthan Royals,Sawai Mansingh Stadium,b K Gowtham,0,2,0.00,,288,287,10.67,100.35
122  (c),44,12/05/2018,2nd,7,Kolkata Knight Riders,Holkar Cricket Stadium,lbw b M Prasidh Krishna,45,22,204.55,,333,309,11.89,107.77
123  (c),45,14/05/2018,1st,8,Royal Challengers Bengaluru,Holkar Cricket Stadium,run out,0,1,0.00,,333,310,11.48,107.42
124  (c),,16/05/2018,2nd,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,333,310,11.48,107.42
125  (c),46,20/05/2018,1st,8,Chennai Super Kings,Maharashtra Cricket Association Stadium,c †M S Dhoni b L Ngidi,0,1,0.00,,333,311,11.10,107.07
126  (c),,25/03/2019,1st,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,333,311,11.10,107.07
127  (c),,27/03/2019,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,333,311,11.10,107.07
128  (c),,30/03/2019,2nd,-,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,333,311,11.10,107.07
129  (c),47,01/04/2019,1st,8,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,b C H Morris,3,4,75.00,,336,315,10.84,106.67
130  (c),,06/04/2019,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,336,315,10.84,106.67
131  (c),,08/04/2019,2nd,-,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,336,315,10.84,106.67
132  (c),,10/04/2019,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,336,315,10.84,106.67
133  (c),,13/04/2019,1st,-,Royal Challengers Bengaluru,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,336,315,10.84,106.67
134  (c),48,16/04/2019,1st,7,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,not out,17*,4,425.00,,353,319,11.39,110.66
135  (c),49,20/04/2019,1st,7,Delhi Capitals,Arun Jaitley Stadium,c S S Iyer b K Rabada,16,14,114.29,,369,333,11.53,110.81
136  (c),50,24/04/2019,2nd,7,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c V Kohli b U T Yadav,6,2,300.00,,375,335,11.36,111.94
137  (c),51,29/04/2019,2nd,6,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c M K Pandey b Rashid Khan,0,1,0.00,,375,336,11.03,111.61
138  (c),52,03/05/2019,1st,7,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,b A D Russell,0,3,0.00,,375,339,10.71,110.62
139  (c),,05/05/2019,2nd,-,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,375,339,10.71,110.62
140,53,20/09/2020,1st,8,Punjab Kings,Dubai International Cricket Stadium,c Mohammed Shami b S S Cottrell,4,6,66.67,,379,345,10.53,109.86
141,,03/10/2020,1st,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,379,345,10.53,109.86
142,,05/10/2020,1st,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,379,345,10.53,109.86
143,54,09/10/2020,1st,10,Rajasthan Royals,Sharjah Cricket Stadium,not out,0*,1,0.00,,379,346,10.53,109.54
144,,11/10/2020,1st,-,Mumbai Indians,Sheikh Zayed Stadium,did not bat,-,-,-,,379,346,10.53,109.54
145,55,14/10/2020,1st,8,Rajasthan Royals,Dubai International Cricket Stadium,not out,0*,0,-,,379,346,10.53,109.54
146,,17/10/2020,2nd,-,Chennai Super Kings,Sharjah Cricket Stadium,did not bat,-,-,-,,379,346,10.53,109.54
147,,20/10/2020,1st,-,Punjab Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,379,346,10.53,109.54
148,56,24/10/2020,2nd,9,Kolkata Knight Riders,Sheikh Zayed Stadium,not out,14*,13,107.69,,393,359,10.92,109.47
149,57,27/10/2020,2nd,9,Sunrisers Hyderabad,Dubai International Cricket Stadium,c Abdul Samad b J O Holder,7,5,140.00,,400,364,10.81,109.89
150,58,31/10/2020,1st,8,Mumbai Indians,Dubai International Cricket Stadium,c K H Pandya b T A Boult,12,9,133.33,,412,373,10.84,110.46
151,,02/11/2020,2nd,-,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bat,-,-,-,,412,373,10.84,110.46
152,,05/11/2020,2nd,-,Mumbai Indians,Dubai International Cricket Stadium,did not bat,-,-,-,,412,373,10.84,110.46
153,,08/11/2020,1st,-,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bat,-,-,-,,412,373,10.84,110.46
154,,10/11/2020,1st,-,Mumbai Indians,Dubai International Cricket Stadium,did not bat,-,-,-,,412,373,10.84,110.46
155,,10/04/2021,2nd,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,412,373,10.84,110.46
156,59,15/04/2021,1st,9,Rajasthan Royals,Wankhede Stadium,run out,7,4,175.00,,419,377,10.74,111.14
157,,18/04/2021,2nd,-,Punjab Kings,Wankhede Stadium,did not bat,-,-,-,,419,377,10.74,111.14
158,,20/04/2021,2nd,-,Mumbai Indians,MA Chidambaram Stadium,did not bat,-,-,-,,419,377,10.74,111.14
159,,25/04/2021,1st,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,419,377,10.74,111.14
160,,22/09/2021,2nd,-,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bat,-,-,-,,419,377,10.74,111.14
161,60,25/09/2021,1st,8,Rajasthan Royals,Sheikh Zayed Stadium,not out,6*,6,100.00,,425,383,10.90,110.97
162,61,28/09/2021,1st,8,Kolkata Knight Riders,Sharjah Cricket Stadium,c N Rana b T G Southee,9,8,112.50,,434,391,10.85,111.00
163,62,02/10/2021,2nd,8,Mumbai Indians,Sharjah Cricket Stadium,not out,20*,21,95.24,,454,412,11.35,110.19
164,63,04/10/2021,2nd,6,Chennai Super Kings,Dubai International Cricket Stadium,b S N Thakur,2,3,66.67,,456,415,11.12,109.88
165,,08/10/2021,1st,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,456,415,11.12,109.88
166,,10/10/2021,1st,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,456,415,11.12,109.88
167,,13/10/2021,1st,-,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bat,-,-,-,,456,415,11.12,109.88
168,,29/03/2022,1st,-,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,456,415,11.12,109.88
169,64,02/04/2022,1st,7,Mumbai Indians,Dr DY Patil Sports Academy,run out,1,1,100.00,,457,416,10.88,109.86
170,,05/04/2022,1st,-,Royal Challengers Bengaluru,Wankhede Stadium,did not bat,-,-,-,,457,416,10.88,109.86
171,65,10/04/2022,1st,6,Lucknow Super Giants,Wankhede Stadium,retired,28,23,121.74,,485,439,11.28,110.48
172,66,14/04/2022,2nd,3,Gujarat Titans,Dr DY Patil Sports Academy,c D A Miller b L H Ferguson,8,8,100.00,,493,447,11.20,110.29
173,67,18/04/2022,1st,7,Kolkata Knight Riders,Brabourne Stadium,not out,2*,2,100.00,,495,449,11.25,110.24
174,,22/04/2022,1st,-,Delhi Capitals,Wankhede Stadium,did not bat,-,-,-,,495,449,11.25,110.24
175,68,26/04/2022,1st,3,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,c & b Mohammed Siraj,17,9,188.89,,512,458,11.38,111.79
176,69,30/04/2022,1st,7,Mumbai Indians,Dr DY Patil Sports Academy,c †Ishan Kishan b R P Meredith,21,9,233.33,,533,467,11.59,114.13
177,70,02/05/2022,1st,7,Kolkata Knight Riders,Wankhede Stadium,not out,6*,5,120.00,,539,472,11.72,114.19
178,,07/05/2022,2nd,-,Punjab Kings,Wankhede Stadium,did not bat,-,-,-,,539,472,11.72,114.19
179,71,11/05/2022,1st,3,Delhi Capitals,Dr DY Patil Sports Academy,c D A Warner b M R Marsh,50,38,131.58,,589,510,12.53,115.49
180,72,15/05/2022,1st,7,Lucknow Super Giants,Brabourne Stadium,not out,10*,7,142.86,,599,517,12.74,115.86
181,73,20/05/2022,2nd,5,Chennai Super Kings,Brabourne Stadium,not out,40*,23,173.91,,639,540,13.60,118.33
182,74,24/05/2022,1st,7,Gujarat Titans,Eden Gardens,not out,2*,1,200.00,,641,541,13.64,118.48
183,,27/05/2022,2nd,-,Royal Challengers Bengaluru,Narendra Modi Stadium,did not bat,-,-,-,,641,541,13.64,118.48
184,75,29/05/2022,1st,6,Gujarat Titans,Narendra Modi Stadium,c D A Miller b R S Kishore,6,9,66.67,,647,550,13.48,117.64
185,76,02/04/2023,1st,7,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,not out,1*,2,50.00,,648,552,13.50,117.39
186,77,05/04/2023,2nd,2,Punjab Kings,Barsapara Cricket Stadium,c S Dhawan b Arshdeep Singh,0,4,0.00,,648,556,13.22,116.55
187,,08/04/2023,1st,-,Delhi Capitals,Barsapara Cricket Stadium,did not bat,-,-,-,,648,556,13.22,116.55
188,78,12/04/2023,1st,5,Chennai Super Kings,MA Chidambaram Stadium,c S S B Magala b Akash Singh,30,22,136.36,,678,578,13.56,117.30
189,79,16/04/2023,2nd,8,Gujarat Titans,Narendra Modi Stadium,c R Tewatia b Mohammed Shami,10,3,333.33,,688,581,13.49,118.42
190,80,19/04/2023,2nd,8,Lucknow Super Giants,Sawai Mansingh Stadium,not out,3*,2,150.00,,691,583,13.55,118.52
191,81,23/04/2023,2nd,7,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c S S Prabhudessai b H V Patel,12,6,200.00,,703,589,13.52,119.35
192,82,27/04/2023,1st,7,Chennai Super Kings,Sawai Mansingh Stadium,not out,1*,1,100.00,,704,590,13.54,119.32
193,83,30/04/2023,1st,8,Mumbai Indians,Wankhede Stadium,not out,8*,5,160.00,,712,595,13.69,119.66
194,84,05/05/2023,1st,5,Gujarat Titans,Sawai Mansingh Stadium,b Rashid Khan,2,6,33.33,,714,601,13.47,118.80
195,,07/05/2023,1st,-,Sunrisers Hyderabad,Sawai Mansingh Stadium,did not bat,-,-,-,,714,601,13.47,118.80
196,,11/05/2023,2nd,-,Kolkata Knight Riders,Eden Gardens,did not bat,-,-,-,,714,601,13.47,118.80
197,85,14/05/2023,2nd,8,Royal Challengers Bengaluru,Sawai Mansingh Stadium,run out,0,0,-,,714,601,13.22,118.80
198,,24/03/2024,1st,-,Lucknow Super Giants,Sawai Mansingh Stadium,did not bat,-,-,-,,714,601,13.22,118.80
199,86,28/03/2024,1st,5,Delhi Capitals,Sawai Mansingh Stadium,c T Stubbs b A R Patel,29,19,152.63,,743,620,13.51,119.84
200,87,01/04/2024,2nd,5,Mumbai Indians,Wankhede Stadium,c Tilak Varma b A Madhwal,16,16,100.00,,759,636,13.55,119.34
201,,06/04/2024,2nd,-,Royal Challengers Bengaluru,Sawai Mansingh Stadium,did not bat,-,-,-,,759,636,13.55,119.34
202,,10/04/2024,1st,-,Gujarat Titans,Sawai Mansingh Stadium,did not bat,-,-,-,,759,636,13.55,119.34
203,88,16/04/2024,2nd,6,Kolkata Knight Riders,Eden Gardens,c Angkrish Raghuvanshi b C V Varun,8,11,72.73,,767,647,13.46,118.55
204,,22/04/2024,2nd,-,Mumbai Indians,Sawai Mansingh Stadium,did not bat,-,-,-,,767,647,13.46,118.55
205,,27/04/2024,2nd,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,767,647,13.46,118.55
206,89,02/05/2024,2nd,8,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,not out,2*,2,100.00,,769,649,13.49,118.49
