Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
38,36,09/04/2024,1st,3,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,c †J M Sharma b Arshdeep Singh,0,2,0.00,,902,688,32.21,131.10
39,37,15/04/2024,1st,4,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,32*,17,188.24,,934,705,33.36,132.48
40,38,20/04/2024,1st,3,Delhi Capitals,Arun Jaitley Stadium,c A R Patel b Kuldeep Yadav,1,3,33.33,,935,708,32.24,132.06
41,39,25/04/2024,2nd,3,Royal Challengers Bengaluru,Rajiv Gandhi International Stadium,lbw b Swapnil Singh,7,8,87.50,,942,716,31.40,131.56
42,40,28/04/2024,2nd,4,Chennai Super Kings,MA Chidambaram Stadium,b M Pathirana,32,26,123.08,,974,742,31.42,131.27
43,41,24/05/2024,1st,4,Rajasthan Royals,MA Chidambaram Stadium,c Y S Chahal b T A Boult,1,2,50.00,,975,744,30.47,131.05
44,42,26/05/2024,1st,4,Kolkata Knight Riders,MA Chidambaram Stadium,c M A Starc b A D Russell,20,23,86.96,,995,767,30.15,129.73
45,43,24/03/2025,1st,1,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,c M A Starc b V Nigam,15,13,115.38,,1010,780,29.71,129.49
46,44,27/03/2025,2nd,2,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c P J Cummins b Mohammed Shami,1,4,25.00,,1011,784,28.89,128.95
47,45,01/04/2025,1st,1,Punjab Kings,BRSABV Ekana Cricket Stadium,b L H Ferguson,28,18,155.56,,1039,802,28.86,129.55
48,46,04/04/2025,1st,2,Mumbai Indians,BRSABV Ekana Cricket Stadium,c R A Bawa b H H Pandya,53,38,139.47,,1092,840,29.51,130.00
49,47,08/04/2025,1st,1,Kolkata Knight Riders,Eden Gardens,b H P Rana,47,28,167.86,,1139,868,29.97,131.22
50,48,12/04/2025,2nd,1,Gujarat Titans,BRSABV Ekana Cricket Stadium,c Shubman Gill b M Prasidh Krishna,58,31,187.10,,1197,899,30.69,133.15
51,49,14/04/2025,1st,1,Chennai Super Kings,BRSABV Ekana Cricket Stadium,c R A Tripathi b K K Ahmed,6,6,100.00,,1203,905,30.08,132.93
52,50,19/04/2025,1st,2,Rajasthan Royals,Sawai Mansingh Stadium,c R Parag b P W H de Silva,66,45,146.67,,1269,950,30.95,133.58
53,51,22/04/2025,1st,1,Delhi Capitals,BRSABV Ekana Cricket Stadium,c T Stubbs b P V D Chameera,52,33,157.58,,1321,983,31.45,134.38
54,52,27/04/2025,2nd,2,Mumbai Indians,Wankhede Stadium,c Naman Dhir b J J Bumrah,9,11,81.82,,1330,994,30.93,133.80
55,53,04/05/2025,2nd,1,Punjab Kings,Himachal Pradesh Cricket Association Stadium,b Arshdeep Singh,13,10,130.00,,1343,1004,30.52,133.76
56,54,19/05/2025,1st,2,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,b H V Patel,61,38,160.53,,1404,1042,31.20,134.74
57,55,22/05/2025,1st,1,Gujarat Titans,Narendra Modi Stadium,c Shahrukh Khan b R S Kishore,36,24,150.00,,1440,1066,31.30,135.08
