Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
31,6,15/10/2021,2nd,11,Chennai Super Kings,Dubai International Cricket Stadium,not out,0*,0,-,,12,19,4.00,63.16
32,,26/03/2022,2nd,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,12,19,4.00,63.16
33,7,30/03/2022,1st,11,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,not out,10*,16,62.50,,22,35,7.33,62.86
34,,01/04/2022,2nd,-,Punjab Kings,Wankhede Stadium,did not bat,-,-,-,,22,35,7.33,62.86
35,,06/04/2022,2nd,-,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,22,35,7.33,62.86
36,8,10/04/2022,2nd,11,Delhi Capitals,Brabourne Stadium,not out,1*,1,100.00,,23,36,7.67,63.89
37,,15/04/2022,1st,-,Sunrisers Hyderabad,Brabourne Stadium,did not bat,-,-,-,,23,36,7.67,63.89
38,9,18/04/2022,2nd,11,Rajasthan Royals,Brabourne Stadium,not out,1*,1,100.00,,24,37,8.00,64.86
39,,23/04/2022,2nd,-,Gujarat Titans,Dr DY Patil Sports Academy,did not bat,-,-,-,,24,37,8.00,64.86
40,10,09/05/2022,1st,11,Mumbai Indians,Dr DY Patil Sports Academy,not out,0*,0,-,,24,37,8.00,64.86
41,,14/05/2022,1st,-,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,24,37,8.00,64.86
42,,18/05/2022,2nd,-,Lucknow Super Giants,Dr DY Patil Sports Academy,did not bat,-,-,-,,24,37,8.00,64.86
43,,01/04/2023,2nd,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,24,37,8.00,64.86
44,,06/04/2023,1st,-,Royal Challengers Bengaluru,Eden Gardens,did not bat,-,-,-,,24,37,8.00,64.86
45,,09/04/2023,2nd,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,24,37,8.00,64.86
46,,14/04/2023,2nd,-,Sunrisers Hyderabad,Eden Gardens,did not bat,-,-,-,,24,37,8.00,64.86
47,,16/04/2023,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,24,37,8.00,64.86
48,11,20/04/2023,1st,11,Delhi Capitals,Arun Jaitley Stadium,run out,1,6,16.67,,25,43,6.25,58.14
49,12,23/04/2023,2nd,10,Chennai Super Kings,Eden Gardens,not out,0*,3,0.00,,25,46,6.25,54.35
50,,26/04/2023,1st,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,25,46,6.25,54.35
51,,29/04/2023,1st,-,Gujarat Titans,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
52,,04/05/2023,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,25,46,6.25,54.35
53,,08/05/2023,2nd,-,Punjab Kings,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
54,,11/05/2023,1st,-,Rajasthan Royals,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
55,,14/05/2023,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,25,46,6.25,54.35
56,,20/05/2023,2nd,-,Lucknow Super Giants,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
57,,23/03/2024,1st,-,Sunrisers Hyderabad,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
58,,29/03/2024,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,25,46,6.25,54.35
59,,03/04/2024,1st,-,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bat,-,-,-,,25,46,6.25,54.35
60,,08/04/2024,1st,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,25,46,6.25,54.35
61,,14/04/2024,2nd,-,Lucknow Super Giants,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
62,,16/04/2024,1st,-,Rajasthan Royals,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
63,,21/04/2024,1st,-,Royal Challengers Bengaluru,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
64,,26/04/2024,1st,-,Punjab Kings,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
65,,29/04/2024,2nd,-,Delhi Capitals,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
66,,03/05/2024,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,25,46,6.25,54.35
67,,05/05/2024,1st,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,25,46,6.25,54.35
68,,11/05/2024,1st,-,Mumbai Indians,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
69,,19/05/2024,2nd,-,Rajasthan Royals,Barsapara Cricket Stadium,did not bat,-,-,-,,25,46,6.25,54.35
70,,21/05/2024,2nd,-,Sunrisers Hyderabad,Narendra Modi Stadium,did not bat,-,-,-,,25,46,6.25,54.35
71,,26/05/2024,2nd,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,25,46,6.25,54.35
72,,22/03/2025,1st,-,Royal Challengers Bengaluru,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
73,,26/03/2025,2nd,-,Rajasthan Royals,Barsapara Cricket Stadium,did not bat,-,-,-,,25,46,6.25,54.35
74,,31/03/2025,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,25,46,6.25,54.35
75,,03/04/2025,1st,-,Sunrisers Hyderabad,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
76,,08/04/2025,2nd,-,Lucknow Super Giants,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
77,,11/04/2025,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,25,46,6.25,54.35
78,,15/04/2025,2nd,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,25,46,6.25,54.35
79,,21/04/2025,2nd,-,Gujarat Titans,Eden Gardens,did not bat,-,-,-,,25,46,6.25,54.35
