Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
36,16,06/10/2020,2nd,9,Mumbai Indians,Sheikh Zayed Stadium,c †Q de Kock b J J Bumrah,1,2,50.00,,133,127,12.09,104.72
37,17,09/10/2020,2nd,9,Delhi Capitals,Sharjah Cricket Stadium,c S O Hetmeyer b H V Patel,2,3,66.67,,135,130,11.25,103.85
38,,11/10/2020,2nd,-,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bat,-,-,-,,135,130,11.25,103.85
39,18,14/10/2020,2nd,9,Delhi Capitals,Dubai International Cricket Stadium,c sub b T U Deshpande,6,4,150.00,,141,134,10.85,105.22
40,,17/10/2020,1st,-,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bat,-,-,-,,141,134,10.85,105.22
41,,19/10/2020,2nd,-,Chennai Super Kings,Sheikh Zayed Stadium,did not bat,-,-,-,,141,134,10.85,105.22
42,,22/10/2020,1st,-,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bat,-,-,-,,141,134,10.85,105.22
43,,25/10/2020,2nd,-,Mumbai Indians,Sheikh Zayed Stadium,did not bat,-,-,-,,141,134,10.85,105.22
44,,30/10/2020,2nd,-,Punjab Kings,Sheikh Zayed Stadium,did not bat,-,-,-,,141,134,10.85,105.22
45,19,01/11/2020,2nd,8,Kolkata Knight Riders,Dubai International Cricket Stadium,not out,23*,23,100.00,,164,157,12.62,104.46
46,,12/04/2021,2nd,-,Punjab Kings,Wankhede Stadium,did not bat,-,-,-,,164,157,12.62,104.46
47,20,22/04/2021,1st,9,Royal Challengers Bengaluru,Wankhede Stadium,not out,7*,4,175.00,,171,161,13.15,106.21
48,21,05/10/2021,1st,8,Mumbai Indians,Sharjah Cricket Stadium,c †Ishan Kishan b J J Bumrah,0,1,0.00,,171,162,12.21,105.56
49,22,05/05/2022,2nd,8,Delhi Capitals,Brabourne Stadium,not out,9*,7,128.57,,180,169,12.86,106.51
50,,11/04/2024,2nd,-,Royal Challengers Bengaluru,Wankhede Stadium,did not bat,-,-,-,,180,169,12.86,106.51
51,,14/04/2024,2nd,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,180,169,12.86,106.51
52,,18/04/2024,1st,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,180,169,12.86,106.51
