Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
17,15,18/05/2022,2nd,7,Lucknow Super Giants,Dr DY Patil Sports Academy,c E Lewis b M P Stoinis,40,15,266.67,,251,193,20.92,130.05
18,16,01/04/2023,2nd,6,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,c Sikandar Raza b R D Chahar,4,4,100.00,,255,197,19.62,129.44
19,17,06/04/2023,1st,5,Royal Challengers Bengaluru,Eden Gardens,c †K D Karthik b H V Patel,46,33,139.39,,301,230,21.50,130.87
20,18,09/04/2023,2nd,5,Gujarat Titans,Narendra Modi Stadium,not out,48*,21,228.57,,349,251,24.93,139.04
21,19,14/04/2023,2nd,7,Sunrisers Hyderabad,Eden Gardens,not out,58*,31,187.10,,407,282,29.07,144.33
22,20,16/04/2023,1st,6,Mumbai Indians,Wankhede Stadium,c N Wadhera b D Jansen,18,18,100.00,,425,300,28.33,141.67
23,21,20/04/2023,1st,6,Delhi Capitals,Arun Jaitley Stadium,c Lalit Yadav b A R Patel,6,8,75.00,,431,308,26.94,139.94
24,22,23/04/2023,2nd,6,Chennai Super Kings,Eden Gardens,not out,53*,33,160.61,,484,341,30.25,141.94
25,23,26/04/2023,1st,6,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,18*,10,180.00,,502,351,31.38,143.02
26,24,29/04/2023,1st,6,Gujarat Titans,Eden Gardens,c J B Little b Noor Ahmad,19,20,95.00,,521,371,30.65,140.43
27,25,04/05/2023,1st,5,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c Abdul Samad b T Natarajan,46,35,131.43,,567,406,31.50,139.66
28,26,08/05/2023,2nd,6,Punjab Kings,Eden Gardens,not out,21*,10,210.00,,588,416,32.67,141.35
29,27,11/05/2023,1st,6,Rajasthan Royals,Eden Gardens,c J E Root b Y S Chahal,16,18,88.89,,604,434,31.79,139.17
30,28,14/05/2023,2nd,5,Chennai Super Kings,MA Chidambaram Stadium,run out,54,43,125.58,,658,477,32.90,137.95
31,29,20/05/2023,2nd,5,Lucknow Super Giants,Eden Gardens,not out,67*,33,203.03,,725,510,36.25,142.16
32,30,23/03/2024,1st,7,Sunrisers Hyderabad,Eden Gardens,c A K Markram b T Natarajan,23,15,153.33,,748,525,35.62,142.48
33,31,29/03/2024,2nd,5,Royal Challengers Bengaluru,M Chinnaswamy Stadium,not out,5*,5,100.00,,753,530,35.86,142.08
34,32,03/04/2024,1st,6,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,c D A Warner b A Nortje,26,8,325.00,,779,538,35.41,144.80
35,33,08/04/2024,1st,7,Chennai Super Kings,MA Chidambaram Stadium,b T U Deshpande,9,14,64.29,,788,552,34.26,142.75
36,,14/04/2024,2nd,-,Lucknow Super Giants,Eden Gardens,did not bat,-,-,-,,788,552,34.26,142.75
37,34,16/04/2024,1st,6,Rajasthan Royals,Eden Gardens,not out,20*,9,222.22,,808,561,35.13,144.03
38,35,21/04/2024,1st,6,Royal Challengers Bengaluru,Eden Gardens,c Y Dayal b L H Ferguson,24,16,150.00,,832,577,34.67,144.19
39,36,26/04/2024,1st,6,Punjab Kings,Eden Gardens,c Ashutosh Sharma b H V Patel,5,4,125.00,,837,581,33.48,144.06
40,37,29/04/2024,2nd,3,Delhi Capitals,Eden Gardens,c Kuldeep Yadav b L B Williams,11,11,100.00,,848,592,32.62,143.24
41,38,03/05/2024,1st,6,Mumbai Indians,Wankhede Stadium,c & b P P Chawla,9,8,112.50,,857,600,31.74,142.83
42,39,05/05/2024,1st,5,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,c M P Stoinis b Naveen-ul-Haq,16,11,145.45,,873,611,31.18,142.88
43,40,11/05/2024,1st,7,Mumbai Indians,Eden Gardens,c †Ishan Kishan b J J Bumrah,20,12,166.67,,893,623,30.79,143.34
44,,19/05/2024,2nd,-,Rajasthan Royals,Barsapara Cricket Stadium,did not bat,-,-,-,,893,623,30.79,143.34
45,,21/05/2024,2nd,-,Sunrisers Hyderabad,Narendra Modi Stadium,did not bat,-,-,-,,893,623,30.79,143.34
46,,26/05/2024,2nd,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,893,623,30.79,143.34
47,41,22/03/2025,1st,6,Royal Challengers Bengaluru,Eden Gardens,b K H Pandya,12,10,120.00,,905,633,30.17,142.97
48,,26/03/2025,2nd,-,Rajasthan Royals,Barsapara Cricket Stadium,did not bat,-,-,-,,905,633,30.17,142.97
49,42,31/03/2025,1st,6,Mumbai Indians,Wankhede Stadium,c Naman Dhir b A Kumar,17,14,121.43,,922,647,29.74,142.50
50,43,03/04/2025,1st,6,Sunrisers Hyderabad,Eden Gardens,not out,32*,17,188.24,,954,664,30.77,143.67
51,44,08/04/2025,2nd,8,Lucknow Super Giants,Eden Gardens,not out,38*,15,253.33,,992,679,32.00,146.10
52,45,11/04/2025,2nd,4,Chennai Super Kings,MA Chidambaram Stadium,not out,15*,12,125.00,,1007,691,32.48,145.73
53,46,15/04/2025,2nd,6,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,st J P Inglis b Y S Chahal,2,9,22.22,,1009,700,31.53,144.14
54,47,21/04/2025,2nd,5,Gujarat Titans,Eden Gardens,c Shubman Gill b I Sharma,17,14,121.43,,1026,714,31.09,143.70
