Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
24,24,04/05/2024,1st,3,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c V Kohli b C Green,6,14,42.86,,931,692,44.33,134.54
25,25,10/05/2024,1st,1,Chennai Super Kings,Narendra Modi Stadium,c S Dube b T U Deshpande,103,51,201.96,,1034,743,47.00,139.17
26,26,25/03/2025,2nd,1,Punjab Kings,Narendra Modi Stadium,c Shashank Singh b Arshdeep Singh,74,41,180.49,,1108,784,48.17,141.33
27,27,29/03/2025,1st,1,Mumbai Indians,Narendra Modi Stadium,lbw b T A Boult,63,41,153.66,,1171,825,48.79,141.94
28,28,02/04/2025,2nd,1,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c †J M Sharma b J R Hazlewood,49,36,136.11,,1220,861,48.80,141.70
29,29,06/04/2025,2nd,1,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c A Verma b Mohammed Shami,5,9,55.56,,1225,870,47.12,140.80
30,30,09/04/2025,1st,1,Rajasthan Royals,Narendra Modi Stadium,c †S V Samson b T U Deshpande,82,53,154.72,,1307,923,48.41,141.60
31,31,12/04/2025,1st,1,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,c N Pooran b Ravi Bishnoi,56,37,151.35,,1363,960,48.68,141.98
32,32,19/04/2025,2nd,1,Delhi Capitals,Narendra Modi Stadium,c T Stubbs b Kuldeep Yadav,36,21,171.43,,1399,981,48.24,142.61
33,33,21/04/2025,1st,1,Kolkata Knight Riders,Eden Gardens,c †Rahmanullah Gurbaz b A D Russell,52,36,144.44,,1451,1017,48.37,142.67
34,34,28/04/2025,1st,1,Rajasthan Royals,Sawai Mansingh Stadium,c R Parag b M M Theekshana,39,30,130.00,,1490,1047,48.06,142.31
35,35,02/05/2025,1st,1,Sunrisers Hyderabad,Narendra Modi Stadium,c †H Klaasen b Z Ansari,48,23,208.70,,1538,1070,48.06,143.74
36,36,06/05/2025,2nd,1,Mumbai Indians,Wankhede Stadium,c †R D Rickelton b T A Boult,5,5,100.00,,1543,1075,46.76,143.53
37,37,18/05/2025,2nd,1,Delhi Capitals,Arun Jaitley Stadium,not out,108*,61,177.05,,1651,1136,50.03,145.33
38,38,22/05/2025,2nd,1,Lucknow Super Giants,Narendra Modi Stadium,c A K Markram b W P O'Rourke,21,16,131.25,,1672,1152,49.18,145.14
39,39,25/05/2025,2nd,1,Chennai Super Kings,Narendra Modi Stadium,c S Dube b R A Jadeja,41,28,146.43,,1713,1180,48.94,145.17
