Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
30,30,23/04/2023,2nd,1,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c V Kohli b H V Patel,47,37,127.03,,774,569,25.80,136.03
31,31,27/04/2023,1st,1,Chennai Super Kings,Sawai Mansingh Stadium,c A M Rahane b T U Deshpande,77,43,179.07,,851,612,27.45,139.05
32,32,30/04/2023,1st,1,Mumbai Indians,Wankhede Stadium,c & b Arshad Khan,124,62,200.00,,975,674,30.47,144.66
33,33,05/05/2023,1st,1,Gujarat Titans,Sawai Mansingh Stadium,run out,14,11,127.27,,989,685,29.97,144.38
34,34,07/05/2023,1st,1,Sunrisers Hyderabad,Sawai Mansingh Stadium,c T Natarajan b M Jansen,35,18,194.44,,1024,703,30.12,145.66
35,35,11/05/2023,2nd,1,Kolkata Knight Riders,Eden Gardens,not out,98*,47,208.51,,1122,750,33.00,149.60
36,36,14/05/2023,2nd,1,Royal Challengers Bengaluru,Sawai Mansingh Stadium,c V Kohli b Mohammed Siraj,0,2,0.00,,1122,752,32.06,149.20
37,37,19/05/2023,2nd,1,Punjab Kings,Himachal Pradesh Cricket Association Stadium,c sub b N Ellis,50,36,138.89,,1172,788,32.56,148.73
38,38,24/03/2024,1st,1,Lucknow Super Giants,Sawai Mansingh Stadium,c K H Pandya b Mohsin Khan,24,12,200.00,,1196,800,32.32,149.50
39,39,28/03/2024,1st,1,Delhi Capitals,Sawai Mansingh Stadium,b M Kumar,5,7,71.43,,1201,807,31.61,148.82
40,40,01/04/2024,2nd,1,Mumbai Indians,Wankhede Stadium,c T H David b K T Maphaka,10,6,166.67,,1211,813,31.05,148.95
41,41,06/04/2024,2nd,1,Royal Challengers Bengaluru,Sawai Mansingh Stadium,c G J Maxwell b R J W Topley,0,2,0.00,,1211,815,30.28,148.59
42,42,10/04/2024,1st,1,Gujarat Titans,Sawai Mansingh Stadium,c †M S Wade b U T Yadav,24,19,126.32,,1235,834,30.12,148.08
43,43,13/04/2024,2nd,1,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,c H V Patel b K Rabada,39,28,139.29,,1274,862,30.33,147.80
44,44,16/04/2024,2nd,1,Kolkata Knight Riders,Eden Gardens,c V R Iyer b V G Arora,19,9,211.11,,1293,871,30.07,148.45
45,45,22/04/2024,2nd,1,Mumbai Indians,Sawai Mansingh Stadium,not out,104*,60,173.33,,1397,931,32.49,150.05
46,46,27/04/2024,2nd,1,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,c Ravi Bishnoi b M P Stoinis,24,18,133.33,,1421,949,32.30,149.74
47,47,02/05/2024,2nd,1,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,b T Natarajan,67,40,167.50,,1488,989,33.07,150.46
48,48,07/05/2024,2nd,1,Delhi Capitals,Arun Jaitley Stadium,c A R Patel b K K Ahmed,4,2,200.00,,1492,991,32.43,150.55
49,49,12/05/2024,1st,1,Chennai Super Kings,MA Chidambaram Stadium,c R D Gaikwad b Simarjeet Singh,24,21,114.29,,1516,1012,32.26,149.80
50,50,15/05/2024,1st,1,Punjab Kings,Barsapara Cricket Stadium,b S M Curran,4,4,100.00,,1520,1016,31.67,149.61
51,,19/05/2024,1st,-,Kolkata Knight Riders,Barsapara Cricket Stadium,did not bat,-,-,-,,1520,1016,31.67,149.61
52,51,22/05/2024,2nd,1,Royal Challengers Bengaluru,Narendra Modi Stadium,c †K D Karthik b C Green,45,30,150.00,,1565,1046,31.94,149.62
53,52,24/05/2024,2nd,1,Sunrisers Hyderabad,MA Chidambaram Stadium,c Abdul Samad b Shahbaz Ahmed,42,21,200.00,,1607,1067,32.14,150.61
54,53,23/03/2025,2nd,1,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c A Manohar b Simarjeet Singh,1,5,20.00,,1608,1072,31.53,150.00
55,54,26/03/2025,1st,1,Kolkata Knight Riders,Barsapara Cricket Stadium,c H P Rana b M M Ali,29,24,120.83,,1637,1096,31.48,149.36
56,55,30/03/2025,1st,1,Chennai Super Kings,Barsapara Cricket Stadium,c R Ashwin b K K Ahmed,4,3,133.33,,1641,1099,30.96,149.32
57,56,05/04/2025,1st,1,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,b L H Ferguson,67,45,148.89,,1708,1144,31.63,149.30
58,57,09/04/2025,2nd,1,Gujarat Titans,Narendra Modi Stadium,c Rashid Khan b Arshad Khan,6,7,85.71,,1714,1151,31.16,148.91
59,58,13/04/2025,1st,1,Royal Challengers Bengaluru,Sawai Mansingh Stadium,lbw b J R Hazlewood,75,47,159.57,,1789,1198,31.95,149.33
60,59,16/04/2025,2nd,1,Delhi Capitals,Arun Jaitley Stadium,c M A Starc b Kuldeep Yadav,51,37,137.84,,1840,1235,32.28,148.99
61,60,19/04/2025,2nd,1,Lucknow Super Giants,Sawai Mansingh Stadium,b Avesh Khan,74,52,142.31,,1914,1287,33.00,148.72
