Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
21,19,16/04/2018,1st,4,Delhi Capitals,Eden Gardens,c G Gambhir b C H Morris,59,35,168.57,,564,429,31.33,131.47
22,20,18/04/2018,2nd,4,Rajasthan Royals,Sawai Mansingh Stadium,not out,35*,27,129.63,,599,456,33.28,131.36
23,21,21/04/2018,1st,4,Punjab Kings,Eden Gardens,run out,3,5,60.00,,602,461,31.68,130.59
24,22,27/04/2018,2nd,4,Delhi Capitals,Arun Jaitley Stadium,c & b Avesh Khan,8,7,114.29,,610,468,30.50,130.34
25,23,29/04/2018,2nd,4,Royal Challengers Bengaluru,M Chinnaswamy Stadium,retired hurt,15*,10,150.00,,625,478,31.25,130.75
26,24,06/05/2018,2nd,4,Mumbai Indians,Wankhede Stadium,c J J Bumrah b H H Pandya,31,27,114.81,,656,505,31.24,129.90
27,25,09/05/2018,2nd,4,Mumbai Indians,Eden Gardens,c B C J Cutting b H H Pandya,21,19,110.53,,677,524,30.77,129.20
28,26,12/05/2018,1st,6,Punjab Kings,Holkar Cricket Stadium,c sub b M M Sharma,11,4,275.00,,688,528,29.91,130.30
29,27,15/05/2018,2nd,4,Rajasthan Royals,Eden Gardens,lbw b I S Sodhi,21,17,123.53,,709,545,29.54,130.09
30,28,19/05/2018,2nd,6,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c B Kumar b C R Brathwaite,7,5,140.00,,716,550,28.64,130.18
31,29,23/05/2018,1st,4,Rajasthan Royals,Eden Gardens,c J D Unadkat b J C Archer,3,5,60.00,,719,555,27.65,129.55
32,30,25/05/2018,2nd,3,Sunrisers Hyderabad,Eden Gardens,run out,22,16,137.50,,741,571,27.44,129.77
33,31,24/03/2019,2nd,2,Sunrisers Hyderabad,Eden Gardens,lbw b Rashid Khan,68,47,144.68,,809,618,28.89,130.91
34,32,27/03/2019,1st,4,Punjab Kings,Eden Gardens,c M A Agarwal b C V Varun,63,34,185.29,,872,652,30.07,133.74
35,33,30/03/2019,1st,4,Delhi Capitals,Arun Jaitley Stadium,c K Rabada b H V Patel,1,2,50.00,,873,654,29.10,133.49
36,34,05/04/2019,2nd,4,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c sub b Y S Chahal,37,23,160.87,,910,677,29.35,134.42
37,,07/04/2019,2nd,-,Rajasthan Royals,Sawai Mansingh Stadium,did not bat,-,-,-,,910,677,29.35,134.42
38,35,09/04/2019,1st,4,Chennai Super Kings,MA Chidambaram Stadium,c A T Rayudu b D L Chahar,0,3,0.00,,910,680,28.44,133.82
39,36,12/04/2019,1st,4,Delhi Capitals,Eden Gardens,b C H Morris,11,12,91.67,,921,692,27.91,133.09
40,37,14/04/2019,1st,3,Chennai Super Kings,Eden Gardens,c F du Plessis b Imran Tahir,21,18,116.67,,942,710,27.71,132.68
41,38,19/04/2019,2nd,5,Royal Challengers Bengaluru,Eden Gardens,not out,85*,46,184.78,,1027,756,30.21,135.85
42,39,21/04/2019,1st,4,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c †J M Bairstow b B Kumar,11,11,100.00,,1038,767,29.66,135.33
43,40,25/04/2019,1st,3,Rajasthan Royals,Eden Gardens,c V R Aaron b S Gopal,21,26,80.77,,1059,793,29.42,133.54
44,,28/04/2019,1st,-,Mumbai Indians,Eden Gardens,did not bat,-,-,-,,1059,793,29.42,133.54
45,,03/05/2019,2nd,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,1059,793,29.42,133.54
46,41,05/05/2019,1st,6,Mumbai Indians,Wankhede Stadium,c K A Pollard b S L Malinga,26,13,200.00,,1085,806,29.32,134.62
47,42,23/09/2020,2nd,4,Mumbai Indians,Sheikh Zayed Stadium,c H H Pandya b K A Pollard,24,18,133.33,,1109,824,29.18,134.59
48,43,26/09/2020,2nd,3,Sunrisers Hyderabad,Sheikh Zayed Stadium,c †W P Saha b T Natarajan,26,13,200.00,,1135,837,29.10,135.60
49,44,30/09/2020,1st,3,Rajasthan Royals,Dubai International Cricket Stadium,c R Parag b R Tewatia,22,17,129.41,,1157,854,28.93,135.48
50,45,03/10/2020,2nd,3,Delhi Capitals,Sharjah Cricket Stadium,c sub b H V Patel,58,35,165.71,,1215,889,29.63,136.67
51,46,07/10/2020,1st,3,Chennai Super Kings,Sheikh Zayed Stadium,c R A Jadeja b K V Sharma,9,10,90.00,,1224,899,29.14,136.15
52,47,10/10/2020,1st,3,Punjab Kings,Sheikh Zayed Stadium,run out,2,4,50.00,,1226,903,28.51,135.77
53,48,12/10/2020,2nd,3,Royal Challengers Bengaluru,Sharjah Cricket Stadium,b Washington Sundar,9,14,64.29,,1235,917,28.07,134.68
54,49,16/10/2020,1st,3,Mumbai Indians,Sheikh Zayed Stadium,c †Q de Kock b N M Coulter-Nile,5,6,83.33,,1240,923,27.56,134.34
55,50,18/10/2020,1st,3,Sunrisers Hyderabad,Sheikh Zayed Stadium,c P K Garg b V Shankar,29,20,145.00,,1269,943,27.59,134.57
56,51,21/10/2020,1st,3,Royal Challengers Bengaluru,Sheikh Zayed Stadium,b Mohammed Siraj,0,1,0.00,,1269,944,27.00,134.43
57,52,24/10/2020,1st,2,Delhi Capitals,Sheikh Zayed Stadium,c T U Deshpande b M P Stoinis,81,53,152.83,,1350,997,28.13,135.41
58,53,26/10/2020,1st,2,Punjab Kings,Sharjah Cricket Stadium,c C H Gayle b G J Maxwell,0,1,0.00,,1350,998,27.55,135.27
59,54,29/10/2020,1st,2,Chennai Super Kings,Dubai International Cricket Stadium,c S M Curran b L Ngidi,87,61,142.62,,1437,1059,28.74,135.69
60,55,01/11/2020,1st,2,Rajasthan Royals,Dubai International Cricket Stadium,c †S V Samson b J C Archer,0,1,0.00,,1437,1060,28.18,135.57
61,56,11/04/2021,1st,1,Sunrisers Hyderabad,MA Chidambaram Stadium,c V Shankar b Mohammad Nabi,80,56,142.86,,1517,1116,29.17,135.93
62,57,13/04/2021,2nd,1,Mumbai Indians,MA Chidambaram Stadium,st Q de Kock b R D Chahar,57,47,121.28,,1574,1163,29.70,135.34
63,58,18/04/2021,2nd,1,Royal Challengers Bengaluru,MA Chidambaram Stadium,c D Padikkal b Y S Chahal,18,11,163.64,,1592,1174,29.48,135.60
64,59,21/04/2021,2nd,1,Chennai Super Kings,Wankhede Stadium,c †M S Dhoni b D L Chahar,9,12,75.00,,1601,1186,29.11,134.99
65,60,24/04/2021,1st,1,Rajasthan Royals,Wankhede Stadium,c †S V Samson b C Sakariya,22,25,88.00,,1623,1211,28.98,134.02
66,61,26/04/2021,2nd,2,Punjab Kings,Narendra Modi Stadium,c Shahrukh Khan b M C Henriques,0,1,0.00,,1623,1212,28.47,133.91
67,62,29/04/2021,1st,1,Delhi Capitals,Narendra Modi Stadium,st R R Pant b A R Patel,15,12,125.00,,1638,1224,28.24,133.82
68,,20/09/2021,2nd,-,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bat,-,-,-,,1638,1224,28.24,133.82
69,63,23/09/2021,2nd,5,Mumbai Indians,Sheikh Zayed Stadium,not out,5*,2,250.00,,1643,1226,28.33,134.01
70,64,26/09/2021,1st,5,Chennai Super Kings,Sheikh Zayed Stadium,not out,37*,27,137.04,,1680,1253,28.97,134.08
71,65,28/09/2021,2nd,4,Delhi Capitals,Sharjah Cricket Stadium,not out,36*,27,133.33,,1716,1280,29.59,134.06
72,66,01/10/2021,1st,4,Punjab Kings,Dubai International Cricket Stadium,c M A Agarwal b Arshdeep Singh,31,18,172.22,,1747,1298,29.61,134.59
73,67,03/10/2021,2nd,4,Sunrisers Hyderabad,Dubai International Cricket Stadium,c †W P Saha b J O Holder,25,33,75.76,,1772,1331,29.53,133.13
74,68,07/10/2021,1st,3,Rajasthan Royals,Sharjah Cricket Stadium,c L S Livingstone b G D Phillips,12,5,240.00,,1784,1336,29.25,133.53
75,69,11/10/2021,2nd,4,Royal Challengers Bengaluru,Sharjah Cricket Stadium,c A B de Villiers b Y S Chahal,23,25,92.00,,1807,1361,29.15,132.77
76,70,13/10/2021,2nd,3,Delhi Capitals,Sharjah Cricket Stadium,c S O Hetmeyer b A Nortje,13,12,108.33,,1820,1373,28.89,132.56
77,71,15/10/2021,2nd,3,Chennai Super Kings,Dubai International Cricket Stadium,c F du Plessis b S N Thakur,0,1,0.00,,1820,1374,28.44,132.46
78,72,26/03/2022,2nd,3,Chennai Super Kings,Wankhede Stadium,c A T Rayudu b D J J Bravo,21,17,123.53,,1841,1391,28.32,132.35
79,73,30/03/2022,1st,4,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,c D J Willey b Akash Deep,10,5,200.00,,1851,1396,28.05,132.59
80,74,01/04/2022,2nd,5,Punjab Kings,Wankhede Stadium,lbw b R D Chahar,0,2,0.00,,1851,1398,27.63,132.40
81,75,06/04/2022,2nd,5,Mumbai Indians,Maharashtra Cricket Association Stadium,c D R Sams b M Ashwin,8,7,114.29,,1859,1405,27.34,132.31
82,76,10/04/2022,2nd,4,Delhi Capitals,Brabourne Stadium,c P P Shaw b Lalit Yadav,30,20,150.00,,1889,1425,27.38,132.56
83,77,15/04/2022,1st,5,Sunrisers Hyderabad,Brabourne Stadium,c †N Pooran b T Natarajan,54,36,150.00,,1943,1461,27.76,132.99
84,78,18/04/2022,2nd,4,Rajasthan Royals,Brabourne Stadium,c J C Buttler b Y S Chahal,18,11,163.64,,1961,1472,27.62,133.22
85,79,23/04/2022,2nd,4,Gujarat Titans,Dr DY Patil Sports Academy,c †W P Saha b L H Ferguson,2,7,28.57,,1963,1479,27.26,132.72
86,80,28/04/2022,1st,6,Delhi Capitals,Wankhede Stadium,c C Sakariya b Mustafizur Rahman,57,34,167.65,,2020,1513,27.67,133.51
87,81,02/05/2022,2nd,4,Rajasthan Royals,Wankhede Stadium,not out,48*,37,129.73,,2068,1550,28.33,133.42
88,82,07/05/2022,2nd,4,Lucknow Super Giants,Maharashtra Cricket Association Stadium,b Avesh Khan,2,11,18.18,,2070,1561,27.97,132.61
89,83,09/05/2022,1st,3,Mumbai Indians,Dr DY Patil Sports Academy,c †Ishan Kishan b J J Bumrah,43,26,165.38,,2113,1587,28.17,133.14
90,84,14/05/2022,1st,3,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,c Shashank Singh b Umran Malik,26,16,162.50,,2139,1603,28.14,133.44
91,85,18/05/2022,2nd,3,Lucknow Super Giants,Dr DY Patil Sports Academy,c M P Stoinis b K Gowtham,42,22,190.91,,2181,1625,28.32,134.22
92  (c),86,01/04/2023,2nd,5,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,c R D Chahar b Sikandar Raza,24,17,141.18,,2205,1642,28.27,134.29
93  (c),87,06/04/2023,1st,4,Royal Challengers Bengaluru,Eden Gardens,c †K D Karthik b M G Bracewell,1,5,20.00,,2206,1647,27.92,133.94
94  (c),88,09/04/2023,2nd,4,Gujarat Titans,Narendra Modi Stadium,c Mohammed Shami b A S Joseph,45,29,155.17,,2251,1676,28.14,134.31
95  (c),89,14/04/2023,2nd,5,Sunrisers Hyderabad,Eden Gardens,c Washington Sundar b T Natarajan,75,41,182.93,,2326,1717,28.72,135.47
96  (c),90,16/04/2023,1st,4,Mumbai Indians,Wankhede Stadium,c sub b H R Shokeen,5,10,50.00,,2331,1727,28.43,134.97
97  (c),91,20/04/2023,1st,4,Delhi Capitals,Arun Jaitley Stadium,c M Kumar b I Sharma,4,7,57.14,,2335,1734,28.13,134.66
98  (c),92,23/04/2023,2nd,4,Chennai Super Kings,Eden Gardens,c R D Gaikwad b R A Jadeja,27,20,135.00,,2362,1754,28.12,134.66
99  (c),93,26/04/2023,1st,4,Royal Challengers Bengaluru,M Chinnaswamy Stadium,c Vijaykumar Vyshak b P W H de Silva,48,21,228.57,,2410,1775,28.35,135.77
100  (c),94,29/04/2023,1st,5,Gujarat Titans,Eden Gardens,c R Tewatia b J B Little,4,3,133.33,,2414,1778,28.07,135.77
101  (c),95,04/05/2023,1st,4,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c & b A K Markram,42,31,135.48,,2456,1809,28.23,135.77
102  (c),96,08/05/2023,2nd,3,Punjab Kings,Eden Gardens,c L S Livingstone b R D Chahar,51,38,134.21,,2507,1847,28.49,135.73
103  (c),97,11/05/2023,1st,4,Rajasthan Royals,Eden Gardens,c S O Hetmeyer b Y S Chahal,22,17,129.41,,2529,1864,28.42,135.68
104  (c),98,14/05/2023,2nd,4,Chennai Super Kings,MA Chidambaram Stadium,not out,57*,44,129.55,,2586,1908,29.06,135.53
105  (c),99,20/05/2023,2nd,3,Lucknow Super Giants,Eden Gardens,c K H Pandya b Ravi Bishnoi,8,10,80.00,,2594,1918,28.82,135.25
106,100,23/03/2024,1st,5,Sunrisers Hyderabad,Eden Gardens,c R A Tripathi b M Markande,9,11,81.82,,2603,1929,28.60,134.94
107,101,11/05/2024,1st,5,Mumbai Indians,Eden Gardens,run out,33,23,143.48,,2636,1952,28.65,135.04
108,102,23/03/2025,2nd,4,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,c P J Cummins b Mohammed Shami,11,8,137.50,,2647,1960,28.46,135.05
109,103,26/03/2025,1st,4,Kolkata Knight Riders,Barsapara Cricket Stadium,b M M Ali,8,9,88.89,,2655,1969,28.24,134.84
110,104,30/03/2025,1st,3,Chennai Super Kings,Barsapara Cricket Stadium,st M S Dhoni b R Ashwin,81,36,225.00,,2736,2005,28.80,136.46
111,105,05/04/2025,1st,4,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,c G J Maxwell b M Jansen,12,7,171.43,,2748,2012,28.63,136.58
112,106,09/04/2025,2nd,3,Gujarat Titans,Narendra Modi Stadium,c K Khejroliya b Mohammed Siraj,1,3,33.33,,2749,2015,28.34,136.43
113,107,13/04/2025,1st,6,Royal Challengers Bengaluru,Sawai Mansingh Stadium,not out,4*,1,400.00,,2753,2016,28.38,136.56
114,108,16/04/2025,2nd,4,Delhi Capitals,Arun Jaitley Stadium,lbw b M A Starc,51,28,182.14,,2804,2044,28.61,137.18
115,109,19/04/2025,2nd,3,Lucknow Super Giants,Sawai Mansingh Stadium,c Avesh Khan b S N Thakur,8,7,114.29,,2812,2051,28.40,137.10
