Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
YASHASVI JAISWAL,2023-05-14,0,2,0.0,32.06,125.83,21.43,67.75,34.5,182.56,0
YASHASVI JAISWAL,2023-05-19,50,36,138.89,31.17,122.33,20.89,36.75,19.5,132.56,58
YASHASVI JAISWAL,2024-03-24,24,12,200.0,31.68,122.78,21.3,45.75,25.75,135.46,30
YASHASVI JAISWAL,2024-03-28,5,7,71.43,31.47,124.81,21.05,43.0,24.25,136.85,5
YASHASVI JAISWAL,2024-04-01,10,6,166.67,30.79,123.44,20.69,19.75,14.25,102.58,14
YASHASVI JAISWAL,2024-04-06,0,2,0.0,30.28,124.52,20.32,22.25,15.25,144.25,0
YASHASVI JAISWAL,2024-04-10,24,19,126.32,29.54,121.49,19.88,9.75,6.75,109.52,24
YASHASVI JAISWAL,2024-04-13,39,28,139.29,29.4,121.6,19.86,9.75,8.5,91.1,47
YASHASVI JAISWAL,2024-04-16,19,9,211.11,29.63,122.01,20.05,18.25,13.75,108.07,25
YASHASVI JAISWAL,2024-04-22,104,60,173.33,29.39,124.04,19.8,20.5,14.5,119.18,150
YASHASVI JAISWAL,2024-04-27,24,18,133.33,31.04,125.13,20.69,46.5,29.0,162.51,28
YASHASVI JAISWAL,2024-05-02,67,40,167.5,30.89,125.31,20.63,46.5,28.75,164.26,83
YASHASVI JAISWAL,2024-05-07,4,2,200.0,31.66,126.21,21.04,53.5,31.75,171.32,10
YASHASVI JAISWAL,2024-05-12,24,21,114.29,31.08,127.75,20.65,49.75,30.0,168.54,24
YASHASVI JAISWAL,2024-05-15,4,4,100.0,30.94,127.47,20.65,29.75,20.25,153.78,4
YASHASVI JAISWAL,2024-05-22,45,30,150.0,30.4,126.92,20.32,24.75,16.75,145.45,53
YASHASVI JAISWAL,2024-05-24,42,21,200.0,30.69,127.38,20.51,19.25,14.25,141.07,52
YASHASVI JAISWAL,2025-03-23,1,5,20.0,30.9,128.77,20.52,28.75,19.0,141.07,1
YASHASVI JAISWAL,2025-03-26,29,24,120.83,30.34,126.72,20.23,23.0,15.0,117.5,33
YASHASVI JAISWAL,2025-03-30,4,3,133.33,30.31,126.61,20.3,29.25,20.0,122.71,8
YASHASVI JAISWAL,2025-04-05,67,45,148.89,29.84,126.73,19.98,19.0,13.25,118.54,83
YASHASVI JAISWAL,2025-04-09,6,7,85.71,30.5,127.13,20.43,25.25,19.25,105.76,6
YASHASVI JAISWAL,2025-04-13,75,47,159.57,30.07,126.4,20.19,26.5,19.75,122.19,91
YASHASVI JAISWAL,2025-04-16,51,37,137.84,30.84,126.97,20.66,38.0,25.5,131.88,67
YASHASVI JAISWAL,2025-04-19,74,52,142.31,31.19,127.16,20.93,49.75,34.0,133.0,90
