Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
FAF DU PLESSIS,2015-05-02,33,22,150.0,27.57,117.27,21.23,20.75,15.25,124.62,41
FAF DU PLESSIS,2015-05-04,24,20,120.0,27.74,118.33,21.26,28.75,20.0,153.79,24
FAF DU PLESSIS,2015-05-08,17,16,106.25,27.62,118.38,21.22,26.5,20.5,137.95,17
FAF DU PLESSIS,2015-05-10,29,25,116.0,27.3,118.01,21.06,23.5,17.25,139.52,33
FAF DU PLESSIS,2015-05-12,29,23,126.09,27.35,117.96,21.18,25.75,20.75,123.06,33
FAF DU PLESSIS,2015-05-16,55,41,134.15,27.4,118.19,21.23,24.75,21.0,117.08,71
FAF DU PLESSIS,2015-05-19,45,34,132.35,28.17,118.63,21.78,32.5,26.25,120.62,53
FAF DU PLESSIS,2015-05-22,21,22,95.45,28.62,119.0,22.11,39.5,30.75,127.15,21
FAF DU PLESSIS,2015-05-24,1,3,33.33,28.42,118.38,22.11,37.5,30.0,122.01,1
FAF DU PLESSIS,2016-04-09,34,33,103.03,27.72,116.2,21.62,30.5,25.0,98.82,38
FAF DU PLESSIS,2016-04-14,69,43,160.47,27.88,115.87,21.9,25.25,23.0,91.04,85
FAF DU PLESSIS,2016-04-17,67,53,126.42,28.88,116.96,22.41,31.25,25.25,98.07,79
FAF DU PLESSIS,2016-04-22,2,3,66.67,29.79,117.19,23.14,42.75,33.0,105.81,2
FAF DU PLESSIS,2016-04-24,4,9,44.44,29.14,116.01,22.67,43.0,33.0,114.15,4
FAF DU PLESSIS,2016-04-26,30,21,142.86,28.57,114.38,22.36,35.5,27.0,99.5,38
FAF DU PLESSIS,2017-04-11,8,7,114.29,28.6,115.02,22.33,25.75,21.5,95.1,8
FAF DU PLESSIS,2018-04-22,11,13,84.62,28.15,115.0,22.0,11.0,10.0,92.06,11
FAF DU PLESSIS,2018-04-30,33,33,100.0,27.79,114.35,21.81,13.25,12.5,96.55,37
FAF DU PLESSIS,2018-05-03,27,15,180.0,27.9,114.06,22.04,20.5,18.5,110.44,37
FAF DU PLESSIS,2018-05-20,14,15,93.33,27.88,115.4,21.9,19.75,17.0,119.73,14
FAF DU PLESSIS,2018-05-22,67,42,159.52,27.6,114.96,21.76,21.25,19.0,114.49,83
FAF DU PLESSIS,2018-05-27,10,11,90.91,28.37,115.83,22.16,35.25,26.25,133.21,10
FAF DU PLESSIS,2019-04-06,54,38,142.11,28.02,115.35,21.94,29.5,20.75,130.94,70
FAF DU PLESSIS,2019-04-09,43,45,95.56,28.51,115.86,22.25,36.25,26.5,121.47,47
FAF DU PLESSIS,2019-04-11,7,10,70.0,28.78,115.48,22.67,43.5,34.0,122.02,7
FAF DU PLESSIS,2019-04-14,24,16,150.0,28.38,114.66,22.44,28.5,26.0,99.65,28
FAF DU PLESSIS,2019-04-17,45,31,145.16,28.3,115.29,22.32,32.0,27.25,114.42,53
FAF DU PLESSIS,2019-04-21,5,15,33.33,28.6,115.81,22.47,29.75,25.5,115.18,5
FAF DU PLESSIS,2019-04-23,1,7,14.29,28.19,114.39,22.34,20.25,18.0,99.62,1
FAF DU PLESSIS,2019-05-01,39,41,95.12,27.73,112.69,22.08,18.75,17.25,85.7,43
FAF DU PLESSIS,2019-05-05,96,55,174.55,27.92,112.4,22.4,22.5,23.5,71.97,126
FAF DU PLESSIS,2019-05-07,6,11,54.55,29.03,113.42,22.93,35.25,29.5,79.32,6
FAF DU PLESSIS,2019-05-10,50,39,128.21,28.66,112.47,22.74,35.5,28.5,84.63,54
FAF DU PLESSIS,2019-05-12,26,13,200.0,29.0,112.72,23.0,47.75,36.5,113.11,36
FAF DU PLESSIS,2020-09-19,58,44,131.82,28.95,114.08,22.84,44.5,29.5,139.33,74
FAF DU PLESSIS,2020-09-22,72,37,194.59,29.4,114.36,23.17,35.0,26.75,128.64,90
FAF DU PLESSIS,2020-09-25,43,35,122.86,30.05,115.57,23.38,51.5,33.25,163.66,47
FAF DU PLESSIS,2020-10-02,22,19,115.79,30.24,115.68,23.55,49.75,32.25,162.32,22
FAF DU PLESSIS,2020-10-04,87,53,164.15,30.12,115.68,23.49,48.75,33.75,141.26,115
FAF DU PLESSIS,2020-10-07,17,10,170.0,30.94,116.38,23.91,56.0,36.0,149.35,21
FAF DU PLESSIS,2020-10-10,8,10,80.0,30.74,117.15,23.71,42.25,29.25,143.2,8
FAF DU PLESSIS,2020-10-13,0,1,0.0,30.42,116.63,23.52,33.5,23.0,132.49,0
FAF DU PLESSIS,2020-10-17,58,47,123.4,30.0,115.01,23.21,28.0,18.5,103.54,70
FAF DU PLESSIS,2020-10-19,10,9,111.11,30.38,115.12,23.53,20.75,17.0,93.35,10
FAF DU PLESSIS,2020-10-23,1,7,14.29,30.11,115.07,23.34,19.0,16.75,78.63,1
FAF DU PLESSIS,2020-10-25,25,13,192.31,29.72,113.72,23.12,17.25,16.0,62.2,31
FAF DU PLESSIS,2020-11-01,48,34,141.18,29.66,114.76,22.99,23.5,19.0,110.28,56
FAF DU PLESSIS,2021-04-10,0,3,0.0,29.9,115.1,23.13,21.0,15.75,114.72,0
FAF DU PLESSIS,2021-04-16,36,33,109.09,29.51,113.63,22.87,18.5,14.25,86.94,40
FAF DU PLESSIS,2021-04-19,33,17,194.12,29.59,113.57,23.0,27.25,20.75,110.65,43
FAF DU PLESSIS,2021-04-21,95,60,158.33,29.64,114.58,22.92,29.25,21.75,111.1,123
FAF DU PLESSIS,2021-04-25,50,41,121.95,30.44,115.12,23.38,41.0,28.25,115.38,54
FAF DU PLESSIS,2021-04-28,56,38,147.37,30.68,115.2,23.6,53.5,37.75,145.87,72
FAF DU PLESSIS,2021-05-01,50,28,178.57,30.99,115.59,23.77,58.5,39.0,155.44,60
FAF DU PLESSIS,2021-09-19,0,3,0.0,31.21,116.34,23.82,62.75,41.75,151.56,0
FAF DU PLESSIS,2021-09-24,31,26,119.23,30.85,114.97,23.58,39.0,27.5,111.97,35
FAF DU PLESSIS,2021-09-26,43,30,143.33,30.85,115.02,23.6,34.25,23.75,111.29,51
FAF DU PLESSIS,2021-09-30,41,36,113.89,30.99,115.34,23.68,31.0,21.75,110.28,45
FAF DU PLESSIS,2021-10-02,25,19,131.58,31.1,115.33,23.82,28.75,23.75,94.11,29
FAF DU PLESSIS,2021-10-04,10,8,125.0,31.03,115.51,23.76,35.0,27.75,127.01,10
FAF DU PLESSIS,2021-10-07,76,55,138.18,30.8,115.61,23.59,29.75,23.25,128.45,104
FAF DU PLESSIS,2021-10-10,1,2,50.0,31.3,115.86,23.93,38.0,29.5,127.16,1
FAF DU PLESSIS,2021-10-15,86,59,145.76,30.97,115.15,23.7,28.0,21.0,111.19,114
FAF DU PLESSIS,2022-03-27,88,57,154.39,31.56,115.48,24.08,43.25,31.0,114.74,116
FAF DU PLESSIS,2022-03-30,5,4,125.0,32.16,115.89,24.43,62.75,43.25,122.08,5
FAF DU PLESSIS,2022-04-05,29,20,145.0,31.87,115.99,24.21,45.0,30.5,118.79,37
FAF DU PLESSIS,2022-04-09,16,24,66.67,31.84,116.29,24.17,52.0,35.0,142.54,16
FAF DU PLESSIS,2022-04-12,8,9,88.89,31.68,115.78,24.16,34.5,26.25,122.76,8
FAF DU PLESSIS,2022-04-16,8,11,72.73,31.44,115.5,24.01,14.5,14.25,106.39,8
FAF DU PLESSIS,2022-04-19,96,64,150.0,31.2,115.07,23.88,15.25,16.0,93.32,124
FAF DU PLESSIS,2022-04-23,5,7,71.43,31.85,115.42,24.28,32.0,27.0,94.57,5
FAF DU PLESSIS,2022-04-26,23,21,109.52,31.58,114.98,24.11,29.25,22.75,95.76,23
FAF DU PLESSIS,2022-04-30,0,4,0.0,31.5,114.93,24.08,33.0,25.75,100.92,0
FAF DU PLESSIS,2022-05-04,38,22,172.73,31.19,113.81,23.88,31.0,24.0,82.74,48
FAF DU PLESSIS,2022-05-08,73,50,146.0,31.26,114.38,23.87,16.5,13.5,88.42,89
FAF DU PLESSIS,2022-05-13,10,8,125.0,31.66,114.68,24.11,33.5,24.25,107.06,10
FAF DU PLESSIS,2022-05-19,44,38,115.79,31.45,114.78,23.96,30.25,21.0,110.93,48
FAF DU PLESSIS,2022-05-25,0,1,0.0,31.57,114.79,24.09,41.25,29.5,139.88,0
FAF DU PLESSIS,2022-05-27,25,27,92.59,31.28,113.73,23.88,31.75,24.25,96.7,25
FAF DU PLESSIS,2023-04-02,73,43,169.77,31.22,113.53,23.91,19.75,18.5,83.34,89
FAF DU PLESSIS,2023-04-06,23,12,191.67,31.6,114.04,24.08,35.5,27.25,94.54,29
FAF DU PLESSIS,2023-04-10,79,46,171.74,31.52,114.74,23.97,30.25,20.75,113.51,109
FAF DU PLESSIS,2023-04-15,22,16,137.5,31.95,115.25,24.17,50.0,32.0,156.44,26
FAF DU PLESSIS,2023-04-17,62,33,187.88,31.86,115.45,24.1,49.25,29.25,167.67,80
FAF DU PLESSIS,2023-04-20,84,56,150.0,32.12,116.08,24.18,46.5,26.75,172.2,112
FAF DU PLESSIS,2023-04-23,62,39,158.97,32.57,116.38,24.45,61.75,37.75,161.78,78
FAF DU PLESSIS,2023-04-26,17,7,242.86,32.83,116.75,24.58,57.5,36.0,158.59,23
FAF DU PLESSIS,2023-05-01,44,40,110.0,32.69,117.82,24.43,56.25,33.75,184.93,48
FAF DU PLESSIS,2023-05-06,45,32,140.62,32.79,117.76,24.56,51.75,35.5,165.46,53
FAF DU PLESSIS,2023-05-09,65,41,158.54,32.89,117.95,24.62,42.0,29.5,163.11,81
FAF DU PLESSIS,2023-05-14,55,44,125.0,33.16,118.29,24.76,42.75,30.0,163.0,67
FAF DU PLESSIS,2023-05-18,71,47,151.06,33.34,118.34,24.92,52.25,39.25,133.54,87
FAF DU PLESSIS,2023-05-21,28,19,147.37,33.65,118.61,25.1,59.0,41.0,143.8,36
FAF DU PLESSIS,2024-03-22,35,23,152.17,33.6,118.84,25.05,54.75,37.75,145.49,43
FAF DU PLESSIS,2024-03-25,3,7,42.86,33.61,119.11,25.03,47.25,33.25,143.9,3
FAF DU PLESSIS,2024-03-29,8,6,133.33,33.37,118.5,24.89,34.25,24.0,123.36,12
FAF DU PLESSIS,2024-04-02,19,13,146.15,33.17,118.62,24.74,18.5,13.75,118.93,23
FAF DU PLESSIS,2024-04-06,44,33,133.33,33.06,118.84,24.65,16.25,12.25,118.63,52
FAF DU PLESSIS,2024-04-11,61,40,152.5,33.14,118.95,24.71,18.5,14.75,113.92,77
FAF DU PLESSIS,2024-04-15,62,28,221.43,33.36,119.21,24.83,33.0,23.0,141.33,80
FAF DU PLESSIS,2024-04-21,7,7,100.0,33.58,120.0,24.85,46.5,28.5,163.35,7
FAF DU PLESSIS,2024-04-25,25,12,208.33,33.37,119.84,24.72,43.5,27.0,151.82,31
FAF DU PLESSIS,2024-04-28,24,12,200.0,33.31,120.52,24.62,38.75,21.75,170.56,30
FAF DU PLESSIS,2024-05-04,64,23,278.26,33.24,121.11,24.53,29.5,14.75,182.44,82
FAF DU PLESSIS,2024-05-09,9,7,128.57,33.47,122.29,24.51,30.0,13.5,196.65,9
FAF DU PLESSIS,2024-05-12,6,7,85.71,33.29,122.33,24.39,30.5,13.5,203.79,6
FAF DU PLESSIS,2024-05-18,54,39,138.46,33.09,122.06,24.26,25.75,12.25,173.14,70
FAF DU PLESSIS,2024-05-22,17,14,121.43,33.24,122.18,24.36,33.25,19.0,157.75,17
FAF DU PLESSIS,2025-03-24,29,18,161.11,33.12,122.18,24.29,21.5,16.75,118.54,37
FAF DU PLESSIS,2025-03-30,50,27,185.19,33.09,122.46,24.24,26.5,19.5,126.68,60
FAF DU PLESSIS,2025-04-10,2,7,28.57,33.21,122.91,24.26,37.5,24.5,151.55,2
