Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
SHREYAS IYER,2017-04-22,6,7,85.71,24.65,93.18,19.57,26.5,18.75,130.91,6
SHREYAS IYER,2017-04-28,47,34,138.24,23.88,92.87,19.04,26.0,18.0,132.34,55
SHREYAS IYER,2017-04-30,6,7,85.71,24.8,94.68,19.64,32.25,22.25,134.55,6
SHREYAS IYER,2017-05-02,33,25,132.0,24.08,94.34,19.15,27.25,19.75,117.74,41
SHREYAS IYER,2017-05-04,14,8,175.0,24.41,95.73,19.37,23.0,18.25,110.42,20
SHREYAS IYER,2017-05-06,3,6,50.0,24.04,98.57,18.96,25.0,18.5,132.74,3
SHREYAS IYER,2017-05-10,96,57,168.42,23.31,96.89,18.52,14.0,11.5,110.68,124
SHREYAS IYER,2017-05-12,3,4,75.0,25.73,99.28,19.8,36.5,24.0,131.35,3
SHREYAS IYER,2017-05-14,32,30,106.67,25.0,98.49,19.29,29.0,18.75,117.1,36
SHREYAS IYER,2018-04-08,11,11,100.0,25.22,98.75,19.62,33.5,24.25,100.02,11
SHREYAS IYER,2018-04-11,0,0,,24.79,98.79,19.36,35.5,25.5,112.52,0
SHREYAS IYER,2018-04-14,27,20,135.0,24.06,98.79,18.79,11.5,11.25,93.89,35
SHREYAS IYER,2018-04-16,4,3,133.33,24.14,99.85,18.83,17.5,15.25,113.89,8
SHREYAS IYER,2018-04-21,52,31,167.74,23.58,100.81,18.39,10.5,8.5,122.78,68
SHREYAS IYER,2018-04-23,57,45,126.67,24.35,102.67,18.73,20.75,13.5,145.36,69
SHREYAS IYER,2018-04-27,93,40,232.5,25.21,103.32,19.42,35.0,24.75,140.68,123
SHREYAS IYER,2018-04-30,13,14,92.86,26.95,106.71,19.95,51.5,29.75,165.06,13
SHREYAS IYER,2018-05-02,50,35,142.86,26.6,106.36,19.8,53.75,32.5,154.94,58
SHREYAS IYER,2018-05-05,44,36,122.22,27.17,107.27,20.17,53.25,33.5,148.72,48
SHREYAS IYER,2018-05-10,3,8,37.5,27.57,107.64,20.55,50.0,31.25,147.61,3
SHREYAS IYER,2018-05-12,32,35,91.43,27.0,105.97,20.26,27.5,23.25,98.86,36
SHREYAS IYER,2018-05-18,19,22,86.36,27.11,105.63,20.59,32.25,28.5,98.5,19
SHREYAS IYER,2018-05-20,6,10,60.0,26.93,105.19,20.62,24.5,25.25,84.38,6
SHREYAS IYER,2019-03-24,16,10,160.0,26.48,104.19,20.39,15.0,18.75,68.82,20
SHREYAS IYER,2019-03-26,18,20,90.0,26.26,105.4,20.17,18.25,19.25,99.45,18
SHREYAS IYER,2019-03-30,43,32,134.38,26.08,105.07,20.17,14.75,15.5,99.09,51
SHREYAS IYER,2019-04-01,28,22,127.27,26.43,105.68,20.41,20.75,18.0,111.1,32
SHREYAS IYER,2019-04-04,43,41,104.88,26.46,106.12,20.44,26.25,21.0,127.91,47
SHREYAS IYER,2019-04-07,67,50,134.0,26.78,106.1,20.84,33.0,28.75,114.13,83
SHREYAS IYER,2019-04-12,6,6,100.0,27.56,106.65,21.4,45.25,36.25,125.13,6
SHREYAS IYER,2019-04-14,45,40,112.5,27.15,106.52,21.11,36.0,29.75,116.54,49
SHREYAS IYER,2019-04-18,3,6,50.0,27.48,106.63,21.46,40.25,34.25,112.84,3
SHREYAS IYER,2019-04-20,58,49,118.37,27.04,105.58,21.18,30.25,25.5,99.12,70
SHREYAS IYER,2019-04-22,4,5,80.0,27.59,105.81,21.68,28.0,25.25,95.22,4
SHREYAS IYER,2019-04-28,52,37,140.54,27.18,105.35,21.39,27.5,25.0,90.22,68
SHREYAS IYER,2019-05-01,44,31,141.94,27.6,105.97,21.66,29.25,24.25,97.23,52
SHREYAS IYER,2019-05-04,15,9,166.67,27.88,106.59,21.81,39.5,30.5,120.21,19
SHREYAS IYER,2019-05-08,8,10,80.0,27.67,107.61,21.6,28.75,20.5,132.29,8
SHREYAS IYER,2019-05-10,13,18,72.22,27.34,107.15,21.41,29.75,21.75,132.29,13
SHREYAS IYER,2020-09-20,39,32,121.88,27.11,106.58,21.35,20.0,17.0,115.21,43
SHREYAS IYER,2020-09-25,26,22,118.18,27.3,106.82,21.52,18.75,17.25,110.19,30
SHREYAS IYER,2020-09-29,17,21,80.95,27.28,107.0,21.53,21.5,20.5,98.07,17
SHREYAS IYER,2020-10-03,88,38,231.58,27.12,106.6,21.52,23.75,23.25,98.31,118
SHREYAS IYER,2020-10-05,11,13,84.62,28.05,108.52,21.77,42.5,28.25,138.15,11
SHREYAS IYER,2020-10-09,22,18,122.22,27.79,108.16,21.64,35.5,23.5,128.83,22
SHREYAS IYER,2020-10-11,42,33,127.27,27.71,108.37,21.59,34.5,22.5,129.84,46
SHREYAS IYER,2020-10-14,53,43,123.26,27.91,108.64,21.75,40.75,25.5,141.42,65
SHREYAS IYER,2020-10-17,23,23,100.0,28.27,108.86,22.06,32.0,26.75,114.34,23
SHREYAS IYER,2020-10-20,14,12,116.67,28.2,108.73,22.07,35.0,29.25,118.19,14
SHREYAS IYER,2020-10-24,47,38,123.68,28.0,108.84,21.93,33.0,27.75,116.8,51
SHREYAS IYER,2020-10-27,7,12,58.33,28.26,109.05,22.15,34.25,29.0,115.9,7
SHREYAS IYER,2020-10-31,25,29,86.21,27.97,108.35,22.01,22.75,21.25,99.67,25
SHREYAS IYER,2020-11-02,7,9,77.78,27.93,108.05,22.11,23.25,22.75,96.22,7
SHREYAS IYER,2020-11-05,12,8,150.0,27.66,107.65,21.93,21.5,22.0,86.5,16
SHREYAS IYER,2020-11-08,21,20,105.0,27.45,108.21,21.75,12.75,14.5,93.08,21
SHREYAS IYER,2020-11-10,65,50,130.0,27.37,108.17,21.73,16.25,16.5,104.75,81
SHREYAS IYER,2021-09-22,47,41,114.63,27.85,108.45,22.09,26.25,21.75,115.7,51
SHREYAS IYER,2021-09-25,43,32,134.38,28.09,108.52,22.32,36.25,29.75,124.91,51
SHREYAS IYER,2021-09-28,1,5,20.0,28.27,108.85,22.44,44.0,35.75,121.0,1
SHREYAS IYER,2021-10-02,33,33,100.0,27.94,107.75,22.23,39.0,32.0,99.75,37
SHREYAS IYER,2021-10-04,2,7,28.57,28.0,107.66,22.36,31.0,27.75,92.25,2
SHREYAS IYER,2021-10-08,18,18,100.0,27.69,106.7,22.18,19.75,19.25,70.74,18
SHREYAS IYER,2021-10-10,1,8,12.5,27.58,106.62,22.13,13.5,15.75,62.14,1
SHREYAS IYER,2021-10-13,30,27,111.11,27.27,105.52,21.97,13.5,16.5,60.27,34
SHREYAS IYER,2022-03-26,20,19,105.26,27.3,105.58,22.02,12.75,15.0,63.04,20
SHREYAS IYER,2022-03-30,13,10,130.0,27.22,105.58,21.99,17.25,18.0,82.22,17
SHREYAS IYER,2022-04-01,26,15,173.33,27.06,105.86,21.85,16.0,16.0,89.72,36
SHREYAS IYER,2022-04-06,10,6,166.67,27.04,106.61,21.78,22.25,17.75,129.93,14
SHREYAS IYER,2022-04-10,54,33,163.64,26.86,107.28,21.6,17.25,12.5,143.82,70
SHREYAS IYER,2022-04-15,28,25,112.0,27.15,107.9,21.73,25.75,16.0,158.41,32
SHREYAS IYER,2022-04-18,85,51,166.67,27.16,107.94,21.76,29.5,19.75,153.91,113
SHREYAS IYER,2022-04-23,12,15,80.0,27.78,108.58,22.07,44.25,28.75,152.24,12
SHREYAS IYER,2022-04-28,42,37,113.51,27.61,108.27,22.0,44.75,31.0,130.58,46
SHREYAS IYER,2022-05-02,34,32,106.25,27.76,108.33,22.16,41.75,32.0,118.04,38
SHREYAS IYER,2022-05-07,6,9,66.67,27.82,108.31,22.26,43.25,33.75,116.61,6
SHREYAS IYER,2022-05-09,6,8,75.0,27.6,107.88,22.12,23.5,23.25,91.61,6
SHREYAS IYER,2022-05-14,15,9,166.67,27.38,107.54,21.98,22.0,21.5,90.36,19
SHREYAS IYER,2022-05-18,50,29,172.41,27.26,108.14,21.85,15.25,14.5,103.65,60
SHREYAS IYER,2024-03-23,0,2,0.0,27.49,108.78,21.92,19.25,13.75,120.19,0
SHREYAS IYER,2024-03-29,39,24,162.5,27.22,107.7,21.73,17.75,12.0,103.52,47
SHREYAS IYER,2024-04-03,18,11,163.64,27.33,108.24,21.75,26.0,16.0,125.4,22
SHREYAS IYER,2024-04-08,34,32,106.25,27.24,108.78,21.64,26.75,16.5,124.64,38
SHREYAS IYER,2024-04-14,38,38,100.0,27.3,108.75,21.74,22.75,17.25,108.1,42
SHREYAS IYER,2024-04-16,11,7,157.14,27.41,108.67,21.9,32.25,26.25,133.1,15
SHREYAS IYER,2024-04-21,50,36,138.89,27.25,109.13,21.76,25.25,22.0,131.76,58
SHREYAS IYER,2024-04-26,28,10,280.0,27.46,109.41,21.89,33.25,28.25,125.57,38
SHREYAS IYER,2024-04-29,33,23,143.48,27.47,110.99,21.78,31.75,22.75,169.01,41
SHREYAS IYER,2024-05-03,6,4,150.0,27.52,111.28,21.79,30.5,19.0,179.88,10
SHREYAS IYER,2024-05-05,23,15,153.33,27.32,111.64,21.63,29.25,18.25,178.09,27
SHREYAS IYER,2024-05-11,7,10,70.0,27.29,112.01,21.57,22.5,13.0,181.7,7
SHREYAS IYER,2024-05-21,58,24,241.67,27.11,111.64,21.47,17.25,13.0,129.2,76
SHREYAS IYER,2024-05-26,6,3,200.0,27.38,112.79,21.49,23.5,13.25,153.75,12
SHREYAS IYER,2025-03-25,97,42,230.95,27.19,113.55,21.33,23.5,13.0,166.25,127
SHREYAS IYER,2025-04-01,52,30,173.33,27.79,114.57,21.51,42.0,19.75,185.66,70
SHREYAS IYER,2025-04-05,10,5,200.0,28.0,115.08,21.58,53.25,24.75,211.49,16
SHREYAS IYER,2025-04-08,9,7,128.57,27.85,115.81,21.44,41.25,20.0,201.07,9
SHREYAS IYER,2025-04-12,82,36,227.78,27.69,115.91,21.32,42.0,21.0,183.21,112
SHREYAS IYER,2025-04-15,0,2,0.0,28.14,116.85,21.44,38.25,19.5,182.42,0
SHREYAS IYER,2025-04-18,7,10,70.0,27.91,115.88,21.28,25.25,12.5,139.09,7
SHREYAS IYER,2025-04-20,6,10,60.0,27.74,115.5,21.19,24.5,13.75,106.59,6
SHREYAS IYER,2025-04-26,25,16,156.25,27.56,115.05,21.1,23.75,14.5,89.44,29
SHREYAS IYER,2025-04-30,72,41,175.61,27.54,115.38,21.06,9.5,9.5,71.56,90
SHREYAS IYER,2025-05-04,45,25,180.0,27.9,115.87,21.22,27.5,19.25,115.46,55
SHREYAS IYER,2025-05-18,30,25,120.0,28.03,116.38,21.25,37.0,23.0,142.96,34
SHREYAS IYER,2025-05-24,53,34,155.88,28.05,116.41,21.28,43.0,26.75,157.96,69
SHREYAS IYER,2025-05-26,26,16,162.5,28.24,116.72,21.38,50.0,31.25,157.87,34
SHREYAS IYER,2025-05-29,2,3,66.67,28.22,117.08,21.33,38.5,25.0,154.6,2
SHREYAS IYER,2025-06-01,87,41,212.2,28.02,116.69,21.19,27.75,19.5,126.26,117
